Time(s), VOLT 101 [NUC-A 21.600], VOLT 102 [NUC-B 21.600], VOLT 151 [NUCPANT 500.00], VOLT 152 [MID500 500.00], VOLT 153 [MID230 230.00], VOLT 154 [DOWNTN 230.00], VOLT 201 [HYDRO 500.00], VOLT 202 [EAST500 500.00], VOLT 203 [EAST230 230.00], VOLT 204 [SUB500 500.00], VOLT 205 [SUB230 230.00], VOLT 206 [URBGEN 18.000], VOLT 211 [HYDRO_G 20.000], VOLT 3001 [MINE 230.00], VOLT 3002 [E. MINE 500.00], VOLT 3003 [S. MINE 230.00], VOLT 3004 [WEST 500.00], VOLT 3005 [WEST 230.00], VOLT 3006 [UPTOWN 230.00], VOLT 3007 [RURAL 230.00], VOLT 3008 [CATDOG 230.00], VOLT 3011 [MINE_G 13.800], VOLT 3018 [CATDOG_G 13.800], POWR 101 TO 151 CKT '1 ', VARS 101 TO 151 CKT '1 ', POWR 102 TO 151 CKT '1 ', VARS 102 TO 151 CKT '1 ', POWR 151 TO 152 CKT '1 ', VARS 151 TO 152 CKT '1 ', POWR 151 TO 152 CKT '2 ', VARS 151 TO 152 CKT '2 ', POWR 151 TO 201 CKT '1 ', VARS 151 TO 201 CKT '1 ', POWR 152 TO 153 CKT '1 ', VARS 152 TO 153 CKT '1 ', POWR 152 TO 202 CKT '1 ', VARS 152 TO 202 CKT '1 ', POWR 152 TO 3004 CKT '1 ', VARS 152 TO 3004 CKT '1 ', POWR 153 TO 154 CKT '1 ', VARS 153 TO 154 CKT '1 ', POWR 153 TO 154 CKT '2 ', VARS 153 TO 154 CKT '2 ', POWR 153 TO 3006 CKT '1 ', VARS 153 TO 3006 CKT '1 ', POWR 154 TO 203 CKT '1 ', VARS 154 TO 203 CKT '1 ', POWR 154 TO 205 CKT '1 ', VARS 154 TO 205 CKT '1 ', POWR 154 TO 3008 CKT '1 ', VARS 154 TO 3008 CKT '1 ', POWR 201 TO 202 CKT '1 ', VARS 201 TO 202 CKT '1 ', POWR 201 TO 204 CKT '1 ', VARS 201 TO 204 CKT '1 ', POWR 201 TO 211 CKT '1 ', VARS 201 TO 211 CKT '1 ', POWR 202 TO 203 CKT '1 ', VARS 202 TO 203 CKT '1 ', POWR 203 TO 205 CKT '1 ', VARS 203 TO 205 CKT '1 ', POWR 203 TO 205 CKT '2 ', VARS 203 TO 205 CKT '2 ', POWR 204 TO 205 CKT '1 ', VARS 204 TO 205 CKT '1 ', POWR 205 TO 206 CKT '1 ', VARS 205 TO 206 CKT '1 ', POWR 3001 TO 3002 CKT '1 ', VARS 3001 TO 3002 CKT '1 ', POWR 3001 TO 3003 CKT '1 ', VARS 3001 TO 3003 CKT '1 ', POWR 3001 TO 3011 CKT '1 ', VARS 3001 TO 3011 CKT '1 ', POWR 3002 TO 3004 CKT '1 ', VARS 3002 TO 3004 CKT '1 ', POWR 3003 TO 3005 CKT '1 ', VARS 3003 TO 3005 CKT '1 ', POWR 3003 TO 3005 CKT '2 ', VARS 3003 TO 3005 CKT '2 ', POWR 3004 TO 3005 CKT '1 ', VARS 3004 TO 3005 CKT '1 ', POWR 3005 TO 3006 CKT '1 ', VARS 3005 TO 3006 CKT '1 ', POWR 3005 TO 3007 CKT '1 ', VARS 3005 TO 3007 CKT '1 ', POWR 3005 TO 3008 CKT '1 ', VARS 3005 TO 3008 CKT '1 ', POWR 3007 TO 3008 CKT '1 ', VARS 3007 TO 3008 CKT '1 ', POWR 3008 TO 3018 CKT '1 ', VARS 3008 TO 3018 CKT '1 '
0.0, 0.8602, 0.8602, 0.8762, 0.9186, 0.9544, 0.9013, 0.9147, 0.9057, 0.87, 0.8832, 0.9054, 0.9055, 0.8912, 1.0157, 1.0058, 1.0042, 0.9641, 0.958, 0.9556, 0.9283, 0.9167, 1.0387, 0.915, 367.8552, -96.6973, 367.8552, -96.6973, 222.0474, -212.9296, 222.0474, -212.9296, 290.4427, -281.3456, 314.3623, 244.6266, 193.8308, 64.6678, -67.8559, -237.5985, 126.9785, 97.5528, 105.8154, 78.2576, -52.1926, -6.5493, -123.1062, 83.118, -160.4902, -98.7849, -103.7754, -61.3279, 315.366, -61.3089, 268.9045, -22.7288, -295.6476, 122.6396, 506.347, 212.4797, 98.4912, -79.1009, 98.4912, -79.1009, 266.0713, 151.0112, -410.8349, 21.0772, 137.2117, 65.8574, 302.1076, 149.4932, -439.3193, -215.3506, 137.1444, 62.4895, 151.0538, 70.3414, 151.0538, 70.3414, 67.122, 35.0114, 52.3274, -1.3371, 180.7274, 93.4898, 110.7497, 63.3449, 41.3729, 35.6641, -60.5623, 3.791
0.0042, 0.8602, 0.8602, 0.8762, 0.9186, 0.9544, 0.9013, 0.9147, 0.9057, 0.87, 0.8832, 0.9054, 0.9055, 0.8912, 1.0157, 1.0058, 1.0042, 0.9641, 0.958, 0.9556, 0.9283, 0.9167, 1.0387, 0.915, 367.8552, -96.6968, 367.8552, -96.6968, 222.0474, -212.9292, 222.0474, -212.9292, 290.4426, -281.3451, 314.3624, 244.6267, 193.8306, 64.668, -67.8559, -237.5984, 126.9785, 97.5529, 105.8154, 78.2576, -52.1926, -6.5494, -123.1061, 83.118, -160.4902, -98.7852, -103.7755, -61.328, 315.3659, -61.3085, 268.9045, -22.7284, -295.6476, 122.639, 506.3467, 212.48, 98.4912, -79.1008, 98.4912, -79.1008, 266.0714, 151.0114, -410.8351, 21.0765, 137.2117, 65.8576, 302.1076, 149.4936, -439.3193, -215.3512, 137.1444, 62.4896, 151.0538, 70.3416, 151.0538, 70.3416, 67.122, 35.0114, 52.3273, -1.337, 180.7274, 93.49, 110.7498, 63.345, 41.373, 35.6642, -60.5623, 3.7909
0.0083, 0.8602, 0.8602, 0.8762, 0.9186, 0.9544, 0.9013, 0.9147, 0.9057, 0.87, 0.8832, 0.9054, 0.9055, 0.8912, 1.0157, 1.0058, 1.0042, 0.9641, 0.958, 0.9556, 0.9283, 0.9167, 1.0387, 0.915, 367.8551, -96.6965, 367.8551, -96.6965, 222.0474, -212.9289, 222.0474, -212.9289, 290.4426, -281.3448, 314.3624, 244.6266, 193.8304, 64.6681, -67.8559, -237.5983, 126.9785, 97.5528, 105.8154, 78.2576, -52.1926, -6.5494, -123.106, 83.118, -160.4902, -98.7856, -103.7755, -61.3281, 315.3658, -61.3082, 268.9045, -22.7282, -295.6476, 122.6386, 506.3465, 212.4801, 98.4911, -79.1008, 98.4911, -79.1008, 266.0714, 151.0113, -410.8353, 21.0758, 137.2117, 65.8577, 302.1076, 149.4938, -439.3193, -215.3515, 137.1444, 62.4897, 151.0538, 70.3417, 151.0538, 70.3417, 67.122, 35.0114, 52.3273, -1.3369, 180.7274, 93.49, 110.7498, 63.345, 41.373, 35.6641, -60.5623, 3.7908
0.0125, 0.8602, 0.8602, 0.8762, 0.9186, 0.9544, 0.9013, 0.9147, 0.9057, 0.87, 0.8832, 0.9054, 0.9055, 0.8912, 1.0157, 1.0058, 1.0042, 0.9641, 0.958, 0.9556, 0.9283, 0.9167, 1.0387, 0.915, 367.8551, -96.6964, 367.8551, -96.6964, 222.0473, -212.9287, 222.0473, -212.9287, 290.4426, -281.3447, 314.3625, 244.6265, 193.8304, 64.6681, -67.8559, -237.5983, 126.9786, 97.5528, 105.8155, 78.2576, -52.1926, -6.5495, -123.1059, 83.118, -160.4902, -98.7857, -103.7755, -61.3282, 315.3658, -61.308, 268.9045, -22.7281, -295.6476, 122.6382, 506.3463, 212.4802, 98.4911, -79.1009, 98.4911, -79.1009, 266.0714, 151.0113, -410.8354, 21.0754, 137.2117, 65.8578, 302.1076, 149.494, -439.3194, -215.3518, 137.1444, 62.4898, 151.0538, 70.3418, 151.0538, 70.3418, 67.122, 35.0114, 52.3273, -1.3368, 180.7275, 93.49, 110.7498, 63.345, 41.373, 35.6641, -60.5624, 3.7906
0.0167, 0.8602, 0.8602, 0.8762, 0.9186, 0.9544, 0.9013, 0.9147, 0.9057, 0.87, 0.8832, 0.9054, 0.9055, 0.8912, 1.0157, 1.0058, 1.0042, 0.9641, 0.958, 0.9556, 0.9283, 0.9167, 1.0387, 0.915, 367.8551, -96.6962, 367.8551, -96.6962, 222.0473, -212.9286, 222.0473, -212.9286, 290.4426, -281.3444, 314.3625, 244.6264, 193.8303, 64.6682, -67.8559, -237.5982, 126.9786, 97.5528, 105.8155, 78.2576, -52.1926, -6.5496, -123.1059, 83.118, -160.4902, -98.7857, -103.7756, -61.3283, 315.3657, -61.3079, 268.9046, -22.728, -295.6475, 122.6382, 506.3462, 212.4803, 98.491, -79.1008, 98.491, -79.1008, 266.0714, 151.0113, -410.8354, 21.0753, 137.2117, 65.8579, 302.1076, 149.494, -439.3193, -215.3519, 137.1444, 62.4899, 151.0538, 70.3418, 151.0538, 70.3418, 67.122, 35.0114, 52.3273, -1.3368, 180.7275, 93.49, 110.7498, 63.345, 41.373, 35.6641, -60.5624, 3.7904
0.0208, 0.8602, 0.8602, 0.8762, 0.9186, 0.9544, 0.9013, 0.9147, 0.9057, 0.87, 0.8831, 0.9054, 0.9055, 0.8912, 1.0157, 1.0058, 1.0042, 0.9641, 0.958, 0.9556, 0.9283, 0.9167, 1.0387, 0.915, 367.8551, -96.6961, 367.8551, -96.6961, 222.0473, -212.9284, 222.0473, -212.9284, 290.4426, -281.3442, 314.3625, 244.6264, 193.8302, 64.6682, -67.8558, -237.5981, 126.9786, 97.5528, 105.8155, 78.2576, -52.1926, -6.5496, -123.1058, 83.1179, -160.4902, -98.7858, -103.7756, -61.3285, 315.3657, -61.3077, 268.9046, -22.7278, -295.6475, 122.6377, 506.3461, 212.4804, 98.491, -79.1008, 98.491, -79.1008, 266.0714, 151.0113, -410.8355, 21.0751, 137.2117, 65.8579, 302.1076, 149.4941, -439.3194, -215.352, 137.1444, 62.4899, 151.0538, 70.3419, 151.0538, 70.3419, 67.122, 35.0113, 52.3273, -1.3367, 180.7275, 93.49, 110.7498, 63.345, 41.373, 35.6641, -60.5624, 3.7902
0.025, 0.8602, 0.8602, 0.8762, 0.9186, 0.9544, 0.9013, 0.9147, 0.9057, 0.87, 0.8831, 0.9054, 0.9055, 0.8912, 1.0157, 1.0058, 1.0042, 0.9641, 0.958, 0.9556, 0.9283, 0.9167, 1.0387, 0.915, 367.8551, -96.6959, 367.8551, -96.6959, 222.0473, -212.9283, 222.0473, -212.9283, 290.4426, -281.3441, 314.3626, 244.6263, 193.8301, 64.6683, -67.8558, -237.5982, 126.9786, 97.5528, 105.8155, 78.2576, -52.1926, -6.5497, -123.1058, 83.1179, -160.4902, -98.7859, -103.7756, -61.3286, 315.3656, -61.3076, 268.9046, -22.7278, -295.6475, 122.6375, 506.346, 212.4805, 98.4909, -79.1008, 98.4909, -79.1008, 266.0714, 151.0112, -410.8356, 21.0748, 137.2117, 65.858, 302.1077, 149.4943, -439.3194, -215.3523, 137.1444, 62.49, 151.0538, 70.3419, 151.0538, 70.3419, 67.1221, 35.0113, 52.3273, -1.3366, 180.7275, 93.49, 110.7498, 63.345, 41.373, 35.6641, -60.5624, 3.79
0.0292, 0.8602, 0.8602, 0.8762, 0.9186, 0.9544, 0.9013, 0.9147, 0.9057, 0.87, 0.8831, 0.9054, 0.9055, 0.8912, 1.0157, 1.0058, 1.0042, 0.9641, 0.958, 0.9556, 0.9283, 0.9167, 1.0387, 0.915, 367.8551, -96.6958, 367.8551, -96.6958, 222.0473, -212.9281, 222.0473, -212.9281, 290.4426, -281.344, 314.3627, 244.6263, 193.8301, 64.6684, -67.8558, -237.5981, 126.9786, 97.5528, 105.8155, 78.2576, -52.1926, -6.5498, -123.1058, 83.1179, -160.4901, -98.7857, -103.7757, -61.3288, 315.3656, -61.3074, 268.9047, -22.7276, -295.6475, 122.6372, 506.3459, 212.4806, 98.4909, -79.1008, 98.4909, -79.1008, 266.0715, 151.0113, -410.8354, 21.0749, 137.2117, 65.8581, 302.1077, 149.4944, -439.3194, -215.3525, 137.1444, 62.4901, 151.0538, 70.342, 151.0538, 70.342, 67.1221, 35.0113, 52.3273, -1.3365, 180.7275, 93.49, 110.7498, 63.345, 41.373, 35.6641, -60.5625, 3.7898
0.0333, 0.8602, 0.8602, 0.8762, 0.9186, 0.9544, 0.9013, 0.9147, 0.9057, 0.87, 0.8831, 0.9054, 0.9055, 0.8912, 1.0157, 1.0058, 1.0042, 0.9641, 0.958, 0.9556, 0.9283, 0.9167, 1.0387, 0.915, 367.8551, -96.6957, 367.8551, -96.6957, 222.0473, -212.928, 222.0473, -212.928, 290.4426, -281.3439, 314.3627, 244.6262, 193.83, 64.6684, -67.8558, -237.5981, 126.9787, 97.5528, 105.8156, 78.2576, -52.1926, -6.5499, -123.1057, 83.1179, -160.4901, -98.7859, -103.7757, -61.3289, 315.3656, -61.3073, 268.9047, -22.7276, -295.6475, 122.637, 506.3459, 212.4806, 98.4909, -79.1008, 98.4909, -79.1008, 266.0715, 151.0112, -410.8355, 21.0745, 137.2118, 65.8581, 302.1077, 149.4944, -439.3195, -215.3525, 137.1444, 62.4901, 151.0539, 70.342, 151.0539, 70.342, 67.1221, 35.0112, 52.3273, -1.3365, 180.7275, 93.4899, 110.7498, 63.3449, 41.373, 35.664, -60.5625, 3.7896
0.0375, 0.8602, 0.8602, 0.8762, 0.9186, 0.9544, 0.9013, 0.9147, 0.9057, 0.87, 0.8831, 0.9054, 0.9055, 0.8912, 1.0157, 1.0058, 1.0042, 0.9641, 0.958, 0.9556, 0.9283, 0.9167, 1.0387, 0.915, 367.8551, -96.6957, 367.8551, -96.6957, 222.0473, -212.9279, 222.0473, -212.9279, 290.4425, -281.3438, 314.3627, 244.6261, 193.83, 64.6685, -67.8558, -237.5981, 126.9787, 97.5528, 105.8156, 78.2576, -52.1926, -6.5499, -123.1057, 83.1179, -160.4901, -98.7858, -103.7757, -61.3291, 315.3655, -61.3073, 268.9047, -22.7275, -295.6476, 122.6368, 506.3458, 212.4807, 98.4909, -79.1008, 98.4909, -79.1008, 266.0715, 151.0112, -410.8355, 21.0745, 137.2118, 65.8581, 302.1077, 149.4946, -439.3195, -215.3527, 137.1444, 62.4901, 151.0539, 70.3421, 151.0539, 70.3421, 67.1221, 35.0112, 52.3273, -1.3364, 180.7275, 93.4899, 110.7499, 63.3449, 41.373, 35.664, -60.5625, 3.7893
