Time(s), VOLT 101 [NUC-A 21.600], VOLT 102 [NUC-B 21.600], VOLT 151 [NUCPANT 500.00], VOLT 152 [MID500 500.00], VOLT 153 [MID230 230.00], VOLT 154 [DOWNTN 230.00], VOLT 201 [HYDRO 500.00], VOLT 202 [EAST500 500.00], VOLT 203 [EAST230 230.00], VOLT 204 [SUB500 500.00], VOLT 205 [SUB230 230.00], VOLT 206 [URBGEN 18.000], VOLT 211 [HYDRO_G 20.000], VOLT 3001 [MINE 230.00], VOLT 3002 [E. MINE 500.00], VOLT 3003 [S. MINE 230.00], VOLT 3004 [WEST 500.00], VOLT 3005 [WEST 230.00], VOLT 3006 [UPTOWN 230.00], VOLT 3007 [RURAL 230.00], VOLT 3008 [CATDOG 230.00], VOLT 3011 [MINE_G 13.800], VOLT 3018 [CATDOG_G 13.800], POWR 101 TO 151 CKT '1 ', VARS 101 TO 151 CKT '1 ', POWR 102 TO 151 CKT '1 ', VARS 102 TO 151 CKT '1 ', POWR 151 TO 152 CKT '1 ', VARS 151 TO 152 CKT '1 ', POWR 151 TO 152 CKT '2 ', VARS 151 TO 152 CKT '2 ', POWR 151 TO 201 CKT '1 ', VARS 151 TO 201 CKT '1 ', POWR 152 TO 153 CKT '1 ', VARS 152 TO 153 CKT '1 ', POWR 152 TO 202 CKT '1 ', VARS 152 TO 202 CKT '1 ', POWR 152 TO 3004 CKT '1 ', VARS 152 TO 3004 CKT '1 ', POWR 153 TO 154 CKT '1 ', VARS 153 TO 154 CKT '1 ', POWR 153 TO 154 CKT '2 ', VARS 153 TO 154 CKT '2 ', POWR 153 TO 3006 CKT '1 ', VARS 153 TO 3006 CKT '1 ', POWR 154 TO 203 CKT '1 ', VARS 154 TO 203 CKT '1 ', POWR 154 TO 205 CKT '1 ', VARS 154 TO 205 CKT '1 ', POWR 154 TO 3008 CKT '1 ', VARS 154 TO 3008 CKT '1 ', POWR 201 TO 202 CKT '1 ', VARS 201 TO 202 CKT '1 ', POWR 201 TO 204 CKT '1 ', VARS 201 TO 204 CKT '1 ', POWR 201 TO 211 CKT '1 ', VARS 201 TO 211 CKT '1 ', POWR 202 TO 203 CKT '1 ', VARS 202 TO 203 CKT '1 ', POWR 203 TO 205 CKT '1 ', VARS 203 TO 205 CKT '1 ', POWR 203 TO 205 CKT '2 ', VARS 203 TO 205 CKT '2 ', POWR 204 TO 205 CKT '1 ', VARS 204 TO 205 CKT '1 ', POWR 205 TO 206 CKT '1 ', VARS 205 TO 206 CKT '1 ', POWR 3001 TO 3002 CKT '1 ', VARS 3001 TO 3002 CKT '1 ', POWR 3001 TO 3003 CKT '1 ', VARS 3001 TO 3003 CKT '1 ', POWR 3001 TO 3011 CKT '1 ', VARS 3001 TO 3011 CKT '1 ', POWR 3002 TO 3004 CKT '1 ', VARS 3002 TO 3004 CKT '1 ', POWR 3003 TO 3005 CKT '1 ', VARS 3003 TO 3005 CKT '1 ', POWR 3003 TO 3005 CKT '2 ', VARS 3003 TO 3005 CKT '2 ', POWR 3004 TO 3005 CKT '1 ', VARS 3004 TO 3005 CKT '1 ', POWR 3005 TO 3006 CKT '1 ', VARS 3005 TO 3006 CKT '1 ', POWR 3005 TO 3007 CKT '1 ', VARS 3005 TO 3007 CKT '1 ', POWR 3005 TO 3008 CKT '1 ', VARS 3005 TO 3008 CKT '1 ', POWR 3007 TO 3008 CKT '1 ', VARS 3007 TO 3008 CKT '1 ', POWR 3008 TO 3018 CKT '1 ', VARS 3008 TO 3018 CKT '1 '
0.0, 1.0233, 1.0233, 1.0369, 1.0665, 1.1061, 1.0552, 1.0814, 1.0603, 1.0215, 1.0398, 1.0627, 1.0621, 1.0614, 1.0492, 1.0562, 1.0548, 1.0757, 1.0662, 1.095, 1.0485, 1.0489, 1.04, 1.0487, 432.2651, -99.9987, 432.2651, -99.9987, 258.431, -255.0577, 258.431, -255.0577, 346.5401, -386.1213, 389.6107, 372.6245, 194.0553, -2.0943, -70.2506, -167.2394, 164.907, 105.1884, 137.4225, 83.5786, -47.9952, 104.6879, -121.6698, 98.7986, -253.1549, -214.7539, -94.5832, 26.2796, 358.1725, -40.7652, 333.6867, -15.7956, -347.3979, 124.7576, 549.6506, 261.7151, 90.3682, -105.5005, 90.3682, -105.5005, 330.3941, 232.6003, -479.765, 27.256, 158.6881, -50.4392, 351.6266, -68.8163, -510.3148, 119.2555, 158.6126, -54.2169, 175.8133, -39.0725, 175.8133, -39.0725, 86.7321, 60.7561, 48.5351, -111.4873, 216.1949, 51.3775, 137.785, 17.7084, 58.0569, -11.6619, -28.8423, 0.643
0.0042, 1.0233, 1.0233, 1.0369, 1.0665, 1.1061, 1.0552, 1.0814, 1.0603, 1.0215, 1.0398, 1.0627, 1.0621, 1.0614, 1.0492, 1.0562, 1.0548, 1.0757, 1.0662, 1.095, 1.0485, 1.0489, 1.04, 1.0487, 432.265, -99.9987, 432.265, -99.9987, 258.431, -255.0577, 258.431, -255.0577, 346.5401, -386.1213, 389.6107, 372.6245, 194.0553, -2.0943, -70.2506, -167.2394, 164.907, 105.1884, 137.4225, 83.5786, -47.9952, 104.6878, -121.6698, 98.7986, -253.1549, -214.7539, -94.5832, 26.2796, 358.1725, -40.7652, 333.6867, -15.7956, -347.3979, 124.7576, 549.6506, 261.7152, 90.3682, -105.5005, 90.3682, -105.5005, 330.3941, 232.6003, -479.7651, 27.256, 158.6881, -50.4392, 351.6266, -68.8163, -510.3148, 119.2555, 158.6126, -54.2169, 175.8133, -39.0725, 175.8133, -39.0725, 86.7321, 60.7561, 48.5351, -111.4873, 216.1949, 51.3775, 137.785, 17.7084, 58.0569, -11.6619, -28.8423, 0.643
0.0083, 1.0233, 1.0233, 1.0369, 1.0665, 1.1061, 1.0552, 1.0814, 1.0603, 1.0215, 1.0398, 1.0627, 1.0621, 1.0614, 1.0492, 1.0562, 1.0548, 1.0757, 1.0662, 1.095, 1.0485, 1.0489, 1.04, 1.0487, 432.265, -99.9987, 432.265, -99.9987, 258.431, -255.0577, 258.431, -255.0577, 346.5402, -386.1213, 389.6107, 372.6245, 194.0553, -2.0943, -70.2506, -167.2394, 164.907, 105.1884, 137.4225, 83.5786, -47.9952, 104.6878, -121.6698, 98.7986, -253.1549, -214.7539, -94.5832, 26.2796, 358.1725, -40.7652, 333.6867, -15.7956, -347.398, 124.7576, 549.6506, 261.7152, 90.3682, -105.5005, 90.3682, -105.5005, 330.3941, 232.6003, -479.7651, 27.256, 158.6881, -50.4392, 351.6266, -68.8163, -510.3148, 119.2555, 158.6126, -54.2169, 175.8133, -39.0725, 175.8133, -39.0725, 86.7321, 60.7561, 48.5351, -111.4873, 216.1949, 51.3775, 137.785, 17.7084, 58.0569, -11.6619, -28.8423, 0.643
0.0125, 1.0233, 1.0233, 1.0369, 1.0665, 1.1061, 1.0552, 1.0814, 1.0603, 1.0215, 1.0398, 1.0627, 1.0621, 1.0614, 1.0492, 1.0562, 1.0548, 1.0757, 1.0662, 1.095, 1.0485, 1.0489, 1.04, 1.0487, 432.265, -99.9987, 432.265, -99.9987, 258.431, -255.0577, 258.431, -255.0577, 346.5402, -386.1213, 389.6107, 372.6245, 194.0553, -2.0943, -70.2506, -167.2394, 164.907, 105.1884, 137.4225, 83.5786, -47.9952, 104.6878, -121.6698, 98.7986, -253.1549, -214.7539, -94.5832, 26.2796, 358.1725, -40.7652, 333.6866, -15.7956, -347.398, 124.7576, 549.6506, 261.7152, 90.3682, -105.5005, 90.3682, -105.5005, 330.3941, 232.6003, -479.7651, 27.256, 158.6881, -50.4392, 351.6266, -68.8163, -510.3148, 119.2555, 158.6126, -54.2169, 175.8133, -39.0725, 175.8133, -39.0725, 86.7321, 60.7561, 48.5351, -111.4873, 216.1949, 51.3775, 137.785, 17.7084, 58.0569, -11.6619, -28.8423, 0.643
0.0167, 1.0233, 1.0233, 1.0369, 1.0665, 1.1061, 1.0552, 1.0814, 1.0603, 1.0215, 1.0398, 1.0627, 1.0621, 1.0614, 1.0492, 1.0562, 1.0548, 1.0757, 1.0662, 1.095, 1.0485, 1.0489, 1.04, 1.0487, 432.265, -99.9987, 432.265, -99.9987, 258.431, -255.0577, 258.431, -255.0577, 346.5402, -386.1213, 389.6107, 372.6245, 194.0553, -2.0943, -70.2506, -167.2394, 164.907, 105.1884, 137.4225, 83.5786, -47.9952, 104.6878, -121.6698, 98.7986, -253.1549, -214.7539, -94.5832, 26.2796, 358.1725, -40.7652, 333.6867, -15.7956, -347.398, 124.7576, 549.6506, 261.7152, 90.3682, -105.5005, 90.3682, -105.5005, 330.3941, 232.6003, -479.7651, 27.256, 158.6881, -50.4392, 351.6266, -68.8163, -510.3148, 119.2555, 158.6126, -54.2169, 175.8133, -39.0725, 175.8133, -39.0725, 86.7321, 60.7561, 48.5351, -111.4873, 216.1949, 51.3775, 137.785, 17.7084, 58.0569, -11.6619, -28.8423, 0.643
0.0208, 1.0233, 1.0233, 1.0369, 1.0665, 1.1061, 1.0552, 1.0814, 1.0603, 1.0215, 1.0398, 1.0627, 1.0621, 1.0614, 1.0492, 1.0562, 1.0548, 1.0757, 1.0662, 1.095, 1.0485, 1.0489, 1.04, 1.0487, 432.2651, -99.9987, 432.2651, -99.9987, 258.431, -255.0577, 258.431, -255.0577, 346.5402, -386.1213, 389.6107, 372.6245, 194.0553, -2.0943, -70.2506, -167.2394, 164.907, 105.1884, 137.4225, 83.5786, -47.9952, 104.6879, -121.6698, 98.7986, -253.1549, -214.7539, -94.5832, 26.2796, 358.1725, -40.7652, 333.6867, -15.7956, -347.398, 124.7576, 549.6506, 261.7152, 90.3682, -105.5005, 90.3682, -105.5005, 330.3941, 232.6003, -479.7651, 27.256, 158.6881, -50.4392, 351.6266, -68.8163, -510.3148, 119.2555, 158.6126, -54.2169, 175.8133, -39.0725, 175.8133, -39.0725, 86.7321, 60.7561, 48.5351, -111.4873, 216.1949, 51.3775, 137.785, 17.7084, 58.0569, -11.6619, -28.8423, 0.643
0.025, 1.0233, 1.0233, 1.0369, 1.0665, 1.1061, 1.0552, 1.0814, 1.0603, 1.0215, 1.0398, 1.0627, 1.0621, 1.0614, 1.0492, 1.0562, 1.0548, 1.0757, 1.0662, 1.095, 1.0485, 1.0489, 1.04, 1.0487, 432.2651, -99.9987, 432.2651, -99.9987, 258.431, -255.0577, 258.431, -255.0577, 346.5402, -386.1213, 389.6107, 372.6245, 194.0553, -2.0943, -70.2506, -167.2394, 164.907, 105.1884, 137.4225, 83.5786, -47.9952, 104.6879, -121.6698, 98.7986, -253.1549, -214.7539, -94.5832, 26.2796, 358.1725, -40.7652, 333.6867, -15.7956, -347.398, 124.7576, 549.6506, 261.7152, 90.3682, -105.5005, 90.3682, -105.5005, 330.3941, 232.6003, -479.7651, 27.256, 158.6881, -50.4392, 351.6266, -68.8163, -510.3148, 119.2555, 158.6126, -54.2169, 175.8133, -39.0725, 175.8133, -39.0725, 86.7321, 60.7561, 48.5351, -111.4873, 216.1949, 51.3775, 137.785, 17.7084, 58.0569, -11.6619, -28.8423, 0.643
0.0292, 1.0233, 1.0233, 1.0369, 1.0665, 1.1061, 1.0552, 1.0814, 1.0603, 1.0215, 1.0398, 1.0627, 1.0621, 1.0614, 1.0492, 1.0562, 1.0548, 1.0757, 1.0662, 1.095, 1.0485, 1.0489, 1.04, 1.0487, 432.2651, -99.9987, 432.2651, -99.9987, 258.431, -255.0577, 258.431, -255.0577, 346.5402, -386.1213, 389.6107, 372.6245, 194.0553, -2.0943, -70.2506, -167.2394, 164.907, 105.1884, 137.4225, 83.5786, -47.9952, 104.6879, -121.6698, 98.7986, -253.1548, -214.7539, -94.5832, 26.2795, 358.1725, -40.7652, 333.6867, -15.7956, -347.3979, 124.7576, 549.6506, 261.7151, 90.3682, -105.5005, 90.3682, -105.5005, 330.3941, 232.6003, -479.7651, 27.2561, 158.6881, -50.4392, 351.6266, -68.8163, -510.3148, 119.2555, 158.6126, -54.2169, 175.8133, -39.0726, 175.8133, -39.0726, 86.7321, 60.7561, 48.5351, -111.4873, 216.1949, 51.3775, 137.785, 17.7084, 58.0569, -11.6619, -28.8423, 0.643
0.0333, 1.0233, 1.0233, 1.0369, 1.0665, 1.1061, 1.0552, 1.0814, 1.0603, 1.0215, 1.0398, 1.0627, 1.0621, 1.0614, 1.0492, 1.0562, 1.0548, 1.0757, 1.0662, 1.095, 1.0485, 1.0489, 1.04, 1.0487, 432.2651, -99.9987, 432.2651, -99.9987, 258.431, -255.0577, 258.431, -255.0577, 346.5402, -386.1213, 389.6107, 372.6245, 194.0553, -2.0943, -70.2506, -167.2394, 164.907, 105.1884, 137.4225, 83.5786, -47.9952, 104.6878, -121.6698, 98.7986, -253.1549, -214.7539, -94.5832, 26.2795, 358.1725, -40.7652, 333.6867, -15.7956, -347.3979, 124.7576, 549.6506, 261.7151, 90.3682, -105.5005, 90.3682, -105.5005, 330.3941, 232.6003, -479.7651, 27.2561, 158.6881, -50.4392, 351.6266, -68.8163, -510.3148, 119.2555, 158.6126, -54.2169, 175.8133, -39.0726, 175.8133, -39.0726, 86.7321, 60.7561, 48.5351, -111.4873, 216.1949, 51.3775, 137.785, 17.7084, 58.0569, -11.6619, -28.8423, 0.643
0.0375, 1.0233, 1.0233, 1.0369, 1.0665, 1.1061, 1.0552, 1.0814, 1.0603, 1.0215, 1.0398, 1.0627, 1.0621, 1.0614, 1.0492, 1.0562, 1.0548, 1.0757, 1.0662, 1.095, 1.0485, 1.0489, 1.04, 1.0487, 432.2651, -99.9987, 432.2651, -99.9987, 258.431, -255.0577, 258.431, -255.0577, 346.5402, -386.1214, 389.6107, 372.6245, 194.0553, -2.0943, -70.2506, -167.2394, 164.907, 105.1884, 137.4225, 83.5786, -47.9952, 104.6878, -121.6698, 98.7986, -253.1549, -214.7539, -94.5832, 26.2795, 358.1725, -40.7652, 333.6867, -15.7956, -347.3979, 124.7576, 549.6506, 261.7151, 90.3682, -105.5005, 90.3682, -105.5005, 330.3941, 232.6003, -479.7651, 27.2561, 158.6881, -50.4392, 351.6266, -68.8163, -510.3148, 119.2556, 158.6126, -54.2169, 175.8133, -39.0726, 175.8133, -39.0726, 86.7321, 60.7561, 48.5351, -111.4873, 216.1949, 51.3775, 137.785, 17.7084, 58.0569, -11.6619, -28.8423, 0.6429
