Time(s), 3005.sourcebus.1, 3005.sourcebus.2, 3005.sourcebus.3, 3005.650.1, 3005.650.2, 3005.650.3, 3005.rg60.1, 3005.rg60.2, 3005.rg60.3, 3005.633.1, 3005.633.2, 3005.633.3, 3005.634.1, 3005.634.2, 3005.634.3, 3005.671.1, 3005.671.2, 3005.671.3, 3005.645.2, 3005.645.3, 3005.646.2, 3005.646.3, 3005.692.3, 3005.692.1, 3005.692.2, 3005.675.1, 3005.675.2, 3005.675.3, 3005.611.3, 3005.652.1, 3005.670.1, 3005.670.2, 3005.670.3, 3005.632.1, 3005.632.2, 3005.632.3, 3005.680.1, 3005.680.2, 3005.680.3, 3005.684.1, 3005.684.3, 3008.sourcebus.1, 3008.sourcebus.2, 3008.sourcebus.3, 3008.650.1, 3008.650.2, 3008.650.3, 3008.rg60.1, 3008.rg60.2, 3008.rg60.3, 3008.633.1, 3008.633.2, 3008.633.3, 3008.634.1, 3008.634.2, 3008.634.3, 3008.671.1, 3008.671.2, 3008.671.3, 3008.645.2, 3008.645.3, 3008.646.2, 3008.646.3, 3008.692.3, 3008.692.1, 3008.692.2, 3008.675.1, 3008.675.2, 3008.675.3, 3008.611.3, 3008.652.1, 3008.670.1, 3008.670.2, 3008.670.3, 3008.632.1, 3008.632.2, 3008.632.3, 3008.680.1, 3008.680.2, 3008.680.3, 3008.684.1, 3008.684.3
0.0, 0.9475, 0.9476, 0.9474, 0.9473, 0.9476, 0.9475, 1.042, 1.0423, 1.0422, 1.039, 1.0422, 1.0385, 1.0219, 1.0288, 1.0251, 1.0375, 1.0445, 1.0366, 1.0414, 1.0386, 1.0412, 1.0384, 1.0366, 1.0375, 1.0445, 1.0369, 1.0448, 1.0365, 1.0363, 1.0367, 1.0388, 1.043, 1.0379, 1.0393, 1.0424, 1.0388, 1.0375, 1.0445, 1.0366, 1.0373, 1.0365, 0.9039, 0.9041, 0.9038, 0.9038, 0.9041, 0.904, 0.9941, 0.9945, 0.9943, 0.9906, 0.9941, 0.9898, 0.9712, 0.979, 0.9747, 0.9887, 0.9964, 0.9873, 0.9932, 0.9899, 0.993, 0.9897, 0.9873, 0.9887, 0.9964, 0.988, 0.9967, 0.9871, 0.9869, 0.9878, 0.9902, 0.9949, 0.989, 0.9909, 0.9943, 0.9901, 0.9887, 0.9964, 0.9873, 0.9885, 0.9871
0.0042, 0.9528, 0.953, 0.9527, 0.9527, 0.9529, 0.9528, 1.0479, 1.0482, 1.048, 1.0449, 1.0481, 1.0444, 1.0279, 1.0348, 1.0311, 1.0434, 1.0504, 1.0426, 1.0473, 1.0445, 1.0471, 1.0443, 1.0426, 1.0434, 1.0504, 1.0429, 1.0507, 1.0425, 1.0423, 1.0426, 1.0447, 1.0489, 1.0439, 1.0452, 1.0483, 1.0447, 1.0434, 1.0504, 1.0426, 1.0432, 1.0424, 0.9182, 0.9184, 0.9181, 0.918, 0.9184, 0.9182, 1.0098, 1.0101, 1.01, 1.0063, 1.0098, 1.0056, 0.9873, 0.9949, 0.9907, 1.0045, 1.0122, 1.0032, 1.009, 1.0057, 1.0088, 1.0055, 1.0032, 1.0045, 1.0122, 1.0038, 1.0125, 1.003, 1.0028, 1.0036, 1.006, 1.0106, 1.0049, 1.0067, 1.01, 1.0059, 1.0045, 1.0122, 1.0032, 1.0043, 1.003
0.0042, 0.9528, 0.953, 0.9527, 0.9527, 0.953, 0.9528, 1.0479, 1.0482, 1.0481, 1.0449, 1.0481, 1.0445, 1.028, 1.0348, 1.0311, 1.0435, 1.0504, 1.0426, 1.0473, 1.0445, 1.0472, 1.0443, 1.0426, 1.0435, 1.0504, 1.0429, 1.0507, 1.0425, 1.0423, 1.0426, 1.0447, 1.0489, 1.0439, 1.0452, 1.0483, 1.0447, 1.0435, 1.0504, 1.0426, 1.0432, 1.0425, 0.9182, 0.9184, 0.9181, 0.918, 0.9184, 0.9182, 1.0098, 1.0101, 1.01, 1.0063, 1.0098, 1.0056, 0.9873, 0.995, 0.9907, 1.0045, 1.0122, 1.0032, 1.009, 1.0057, 1.0088, 1.0055, 1.0032, 1.0045, 1.0122, 1.0039, 1.0125, 1.003, 1.0028, 1.0037, 1.006, 1.0107, 1.0049, 1.0067, 1.0101, 1.0059, 1.0045, 1.0122, 1.0032, 1.0043, 1.003
0.0083, 0.9528, 0.953, 0.9527, 0.9527, 0.953, 0.9528, 1.0479, 1.0482, 1.0481, 1.045, 1.0481, 1.0445, 1.028, 1.0349, 1.0312, 1.0435, 1.0505, 1.0427, 1.0474, 1.0445, 1.0472, 1.0443, 1.0427, 1.0435, 1.0505, 1.0429, 1.0508, 1.0425, 1.0424, 1.0427, 1.0447, 1.049, 1.0439, 1.0453, 1.0483, 1.0448, 1.0435, 1.0505, 1.0427, 1.0433, 1.0425, 0.9182, 0.9184, 0.9181, 0.918, 0.9184, 0.9182, 1.0098, 1.0102, 1.01, 1.0064, 1.0098, 1.0057, 0.9873, 0.995, 0.9907, 1.0046, 1.0122, 1.0032, 1.009, 1.0058, 1.0088, 1.0055, 1.0032, 1.0046, 1.0122, 1.0039, 1.0125, 1.0031, 1.0029, 1.0037, 1.006, 1.0107, 1.0049, 1.0067, 1.0101, 1.006, 1.0046, 1.0122, 1.0032, 1.0043, 1.003
0.0083, 0.9528, 0.953, 0.9527, 0.9527, 0.953, 0.9528, 1.0479, 1.0482, 1.0481, 1.045, 1.0482, 1.0445, 1.028, 1.0349, 1.0312, 1.0435, 1.0505, 1.0427, 1.0474, 1.0446, 1.0472, 1.0443, 1.0427, 1.0435, 1.0505, 1.043, 1.0508, 1.0426, 1.0424, 1.0427, 1.0448, 1.049, 1.044, 1.0453, 1.0484, 1.0448, 1.0435, 1.0505, 1.0427, 1.0433, 1.0425, 0.9182, 0.9184, 0.9181, 0.918, 0.9184, 0.9182, 1.0098, 1.0102, 1.01, 1.0064, 1.0099, 1.0057, 0.9874, 0.995, 0.9908, 1.0046, 1.0122, 1.0033, 1.009, 1.0058, 1.0088, 1.0055, 1.0033, 1.0046, 1.0122, 1.0039, 1.0125, 1.0031, 1.0029, 1.0037, 1.0061, 1.0107, 1.0049, 1.0067, 1.0101, 1.006, 1.0046, 1.0122, 1.0033, 1.0044, 1.0031
0.0125, 0.9528, 0.953, 0.9527, 0.9527, 0.953, 0.9528, 1.0479, 1.0482, 1.0481, 1.045, 1.0482, 1.0445, 1.028, 1.0349, 1.0312, 1.0436, 1.0505, 1.0427, 1.0474, 1.0446, 1.0472, 1.0444, 1.0427, 1.0436, 1.0505, 1.043, 1.0508, 1.0426, 1.0424, 1.0427, 1.0448, 1.049, 1.044, 1.0453, 1.0484, 1.0448, 1.0436, 1.0505, 1.0427, 1.0434, 1.0426, 0.9182, 0.9184, 0.9181, 0.9181, 0.9184, 0.9182, 1.0098, 1.0102, 1.01, 1.0064, 1.0099, 1.0057, 0.9874, 0.995, 0.9908, 1.0046, 1.0123, 1.0033, 1.009, 1.0058, 1.0088, 1.0056, 1.0033, 1.0046, 1.0123, 1.004, 1.0126, 1.0032, 1.0029, 1.0038, 1.0061, 1.0107, 1.005, 1.0068, 1.0101, 1.006, 1.0046, 1.0123, 1.0033, 1.0044, 1.0031
0.0125, 0.9528, 0.953, 0.9527, 0.9527, 0.953, 0.9529, 1.0479, 1.0482, 1.0481, 1.045, 1.0482, 1.0446, 1.0281, 1.0349, 1.0312, 1.0436, 1.0506, 1.0428, 1.0474, 1.0446, 1.0472, 1.0444, 1.0428, 1.0436, 1.0506, 1.0431, 1.0509, 1.0427, 1.0425, 1.0428, 1.0448, 1.049, 1.044, 1.0453, 1.0484, 1.0448, 1.0436, 1.0506, 1.0428, 1.0434, 1.0426, 0.9182, 0.9184, 0.9181, 0.9181, 0.9184, 0.9182, 1.0098, 1.0102, 1.01, 1.0064, 1.0099, 1.0057, 0.9874, 0.995, 0.9908, 1.0047, 1.0123, 1.0034, 1.0091, 1.0058, 1.0089, 1.0056, 1.0034, 1.0047, 1.0123, 1.004, 1.0126, 1.0032, 1.003, 1.0038, 1.0061, 1.0108, 1.005, 1.0068, 1.0101, 1.006, 1.0047, 1.0123, 1.0034, 1.0045, 1.0032
0.0167, 0.9528, 0.953, 0.9527, 0.9527, 0.953, 0.9529, 1.0479, 1.0482, 1.0481, 1.0451, 1.0482, 1.0446, 1.0281, 1.0349, 1.0313, 1.0437, 1.0506, 1.0428, 1.0474, 1.0446, 1.0473, 1.0444, 1.0428, 1.0437, 1.0506, 1.0431, 1.0509, 1.0427, 1.0425, 1.0428, 1.0448, 1.0491, 1.0441, 1.0454, 1.0484, 1.0449, 1.0437, 1.0506, 1.0428, 1.0434, 1.0427, 0.9182, 0.9184, 0.9181, 0.9181, 0.9184, 0.9183, 1.0098, 1.0102, 1.01, 1.0065, 1.0099, 1.0058, 0.9874, 0.9951, 0.9908, 1.0047, 1.0123, 1.0034, 1.0091, 1.0058, 1.0089, 1.0056, 1.0034, 1.0047, 1.0123, 1.0041, 1.0126, 1.0032, 1.003, 1.0039, 1.0062, 1.0108, 1.005, 1.0068, 1.0101, 1.0061, 1.0047, 1.0123, 1.0034, 1.0045, 1.0032
0.0167, 0.9528, 0.953, 0.9527, 0.9527, 0.953, 0.9529, 1.0479, 1.0482, 1.0481, 1.0451, 1.0482, 1.0446, 1.0281, 1.035, 1.0313, 1.0437, 1.0506, 1.0429, 1.0475, 1.0447, 1.0473, 1.0444, 1.0429, 1.0437, 1.0506, 1.0431, 1.0509, 1.0428, 1.0426, 1.0429, 1.0449, 1.0491, 1.0441, 1.0454, 1.0484, 1.0449, 1.0437, 1.0506, 1.0429, 1.0435, 1.0427, 0.9182, 0.9184, 0.9181, 0.9181, 0.9184, 0.9183, 1.0098, 1.0102, 1.01, 1.0065, 1.0099, 1.0058, 0.9875, 0.9951, 0.9909, 1.0048, 1.0124, 1.0034, 1.0091, 1.0059, 1.0089, 1.0056, 1.0034, 1.0048, 1.0124, 1.0041, 1.0127, 1.0033, 1.0031, 1.0039, 1.0062, 1.0108, 1.0051, 1.0068, 1.0102, 1.0061, 1.0048, 1.0124, 1.0034, 1.0045, 1.0032
0.0208, 0.9528, 0.953, 0.9527, 0.9527, 0.953, 0.9529, 1.0479, 1.0482, 1.0481, 1.0451, 1.0482, 1.0446, 1.0281, 1.035, 1.0313, 1.0438, 1.0507, 1.0429, 1.0475, 1.0447, 1.0473, 1.0445, 1.0429, 1.0438, 1.0507, 1.0432, 1.051, 1.0428, 1.0426, 1.0429, 1.0449, 1.0491, 1.0441, 1.0454, 1.0485, 1.0449, 1.0438, 1.0507, 1.0429, 1.0435, 1.0428, 0.9182, 0.9184, 0.9181, 0.9181, 0.9184, 0.9183, 1.0098, 1.0102, 1.01, 1.0065, 1.0099, 1.0058, 0.9875, 0.9951, 0.9909, 1.0048, 1.0124, 1.0035, 1.0091, 1.0059, 1.0089, 1.0057, 1.0035, 1.0048, 1.0124, 1.0041, 1.0127, 1.0033, 1.0031, 1.0039, 1.0062, 1.0108, 1.0051, 1.0068, 1.0102, 1.0061, 1.0048, 1.0124, 1.0035, 1.0046, 1.0033
0.0208, 0.9528, 0.953, 0.9527, 0.9527, 0.953, 0.9529, 1.0479, 1.0482, 1.0481, 1.0451, 1.0483, 1.0447, 1.0282, 1.035, 1.0313, 1.0438, 1.0507, 1.043, 1.0475, 1.0447, 1.0473, 1.0445, 1.043, 1.0438, 1.0507, 1.0432, 1.051, 1.0428, 1.0427, 1.043, 1.0449, 1.0491, 1.0441, 1.0454, 1.0485, 1.0449, 1.0438, 1.0507, 1.043, 1.0436, 1.0428, 0.9182, 0.9184, 0.9181, 0.9181, 0.9184, 0.9183, 1.0098, 1.0102, 1.01, 1.0065, 1.01, 1.0058, 0.9875, 0.9951, 0.9909, 1.0049, 1.0124, 1.0035, 1.0091, 1.0059, 1.0089, 1.0057, 1.0035, 1.0049, 1.0124, 1.0042, 1.0127, 1.0034, 1.0031, 1.004, 1.0062, 1.0108, 1.0051, 1.0069, 1.0102, 1.0061, 1.0049, 1.0124, 1.0035, 1.0046, 1.0033
0.025, 0.9528, 0.953, 0.9527, 0.9527, 0.953, 0.9529, 1.0479, 1.0483, 1.0481, 1.0452, 1.0483, 1.0447, 1.0282, 1.035, 1.0314, 1.0439, 1.0507, 1.043, 1.0475, 1.0447, 1.0473, 1.0445, 1.043, 1.0439, 1.0507, 1.0433, 1.051, 1.0429, 1.0427, 1.043, 1.045, 1.0492, 1.0442, 1.0455, 1.0485, 1.045, 1.0439, 1.0507, 1.043, 1.0436, 1.0429, 0.9182, 0.9184, 0.9181, 0.9181, 0.9184, 0.9183, 1.0098, 1.0102, 1.01, 1.0065, 1.01, 1.0059, 0.9875, 0.9951, 0.9909, 1.0049, 1.0125, 1.0036, 1.0092, 1.0059, 1.009, 1.0057, 1.0036, 1.0049, 1.0125, 1.0042, 1.0128, 1.0034, 1.0032, 1.004, 1.0063, 1.0109, 1.0052, 1.0069, 1.0102, 1.0062, 1.0049, 1.0125, 1.0036, 1.0047, 1.0034
0.025, 0.9528, 0.953, 0.9527, 0.9527, 0.953, 0.9529, 1.0479, 1.0483, 1.0481, 1.0452, 1.0483, 1.0447, 1.0282, 1.035, 1.0314, 1.0439, 1.0508, 1.043, 1.0475, 1.0448, 1.0474, 1.0445, 1.043, 1.0439, 1.0508, 1.0433, 1.0511, 1.0429, 1.0427, 1.043, 1.045, 1.0492, 1.0442, 1.0455, 1.0485, 1.045, 1.0439, 1.0508, 1.043, 1.0437, 1.0429, 0.9182, 0.9184, 0.9181, 0.9181, 0.9184, 0.9183, 1.0098, 1.0102, 1.01, 1.0066, 1.01, 1.0059, 0.9876, 0.9951, 0.991, 1.0049, 1.0125, 1.0036, 1.0092, 1.006, 1.009, 1.0057, 1.0036, 1.0049, 1.0125, 1.0043, 1.0128, 1.0034, 1.0032, 1.0041, 1.0063, 1.0109, 1.0052, 1.0069, 1.0102, 1.0062, 1.0049, 1.0125, 1.0036, 1.0047, 1.0034
0.0292, 0.9529, 0.953, 0.9527, 0.9527, 0.953, 0.9529, 1.0479, 1.0483, 1.0481, 1.0452, 1.0483, 1.0447, 1.0282, 1.0351, 1.0314, 1.0439, 1.0508, 1.0431, 1.0476, 1.0448, 1.0474, 1.0446, 1.0431, 1.0439, 1.0508, 1.0434, 1.0511, 1.043, 1.0428, 1.0431, 1.045, 1.0492, 1.0442, 1.0455, 1.0485, 1.045, 1.0439, 1.0508, 1.0431, 1.0437, 1.0429, 0.9183, 0.9184, 0.9181, 0.9181, 0.9184, 0.9183, 1.0098, 1.0102, 1.01, 1.0066, 1.01, 1.0059, 0.9876, 0.9952, 0.991, 1.005, 1.0125, 1.0037, 1.0092, 1.006, 1.009, 1.0058, 1.0037, 1.005, 1.0125, 1.0043, 1.0128, 1.0035, 1.0033, 1.0041, 1.0063, 1.0109, 1.0052, 1.0069, 1.0103, 1.0062, 1.005, 1.0125, 1.0037, 1.0048, 1.0035
0.0292, 0.9529, 0.953, 0.9527, 0.9527, 0.953, 0.9529, 1.0479, 1.0483, 1.0481, 1.0452, 1.0484, 1.0448, 1.0283, 1.0351, 1.0314, 1.044, 1.0508, 1.0431, 1.0476, 1.0448, 1.0474, 1.0446, 1.0431, 1.044, 1.0508, 1.0434, 1.0511, 1.043, 1.0428, 1.0431, 1.0451, 1.0492, 1.0443, 1.0455, 1.0486, 1.045, 1.044, 1.0508, 1.0431, 1.0438, 1.043, 0.9183, 0.9184, 0.9181, 0.9181, 0.9184, 0.9183, 1.0098, 1.0102, 1.01, 1.0066, 1.01, 1.0059, 0.9876, 0.9952, 0.991, 1.005, 1.0126, 1.0037, 1.0092, 1.006, 1.009, 1.0058, 1.0037, 1.005, 1.0126, 1.0044, 1.0129, 1.0035, 1.0033, 1.0042, 1.0064, 1.0109, 1.0052, 1.007, 1.0103, 1.0062, 1.005, 1.0126, 1.0037, 1.0048, 1.0035
0.0333, 0.9529, 0.953, 0.9528, 0.9527, 0.953, 0.9529, 1.0479, 1.0483, 1.0481, 1.0453, 1.0484, 1.0448, 1.0283, 1.0351, 1.0315, 1.044, 1.0509, 1.0432, 1.0476, 1.0448, 1.0474, 1.0446, 1.0432, 1.044, 1.0509, 1.0435, 1.0512, 1.0431, 1.0429, 1.0432, 1.0451, 1.0493, 1.0443, 1.0456, 1.0486, 1.0451, 1.044, 1.0509, 1.0432, 1.0438, 1.043, 0.9183, 0.9184, 0.9181, 0.9181, 0.9184, 0.9183, 1.0098, 1.0102, 1.01, 1.0066, 1.0101, 1.006, 0.9876, 0.9952, 0.991, 1.0051, 1.0126, 1.0037, 1.0092, 1.006, 1.009, 1.0058, 1.0037, 1.0051, 1.0126, 1.0044, 1.0129, 1.0036, 1.0034, 1.0042, 1.0064, 1.011, 1.0053, 1.007, 1.0103, 1.0063, 1.0051, 1.0126, 1.0037, 1.0048, 1.0036
0.0333, 0.9529, 0.953, 0.9528, 0.9527, 0.953, 0.9529, 1.0479, 1.0483, 1.0481, 1.0453, 1.0484, 1.0448, 1.0283, 1.0351, 1.0315, 1.0441, 1.0509, 1.0432, 1.0476, 1.0449, 1.0474, 1.0446, 1.0432, 1.0441, 1.0509, 1.0435, 1.0512, 1.0431, 1.0429, 1.0432, 1.0451, 1.0493, 1.0444, 1.0456, 1.0486, 1.0451, 1.0441, 1.0509, 1.0432, 1.0439, 1.0431, 0.9183, 0.9185, 0.9181, 0.9181, 0.9184, 0.9183, 1.0098, 1.0102, 1.01, 1.0067, 1.0101, 1.006, 0.9877, 0.9952, 0.9911, 1.0051, 1.0126, 1.0038, 1.0093, 1.0061, 1.0091, 1.0058, 1.0038, 1.0051, 1.0126, 1.0045, 1.0129, 1.0036, 1.0034, 1.0042, 1.0064, 1.011, 1.0053, 1.007, 1.0103, 1.0063, 1.0051, 1.0126, 1.0038, 1.0049, 1.0036
