Time(s), VOLT 101 [NUC-A 21.600], VOLT 102 [NUC-B 21.600], VOLT 151 [NUCPANT 500.00], VOLT 152 [MID500 500.00], VOLT 153 [MID230 230.00], VOLT 154 [DOWNTN 230.00], VOLT 201 [HYDRO 500.00], VOLT 202 [EAST500 500.00], VOLT 203 [EAST230 230.00], VOLT 204 [SUB500 500.00], VOLT 205 [SUB230 230.00], VOLT 206 [URBGEN 18.000], VOLT 211 [HYDRO_G 20.000], VOLT 3001 [MINE 230.00], VOLT 3002 [E. MINE 500.00], VOLT 3003 [S. MINE 230.00], VOLT 3004 [WEST 500.00], VOLT 3005 [WEST 230.00], VOLT 3006 [UPTOWN 230.00], VOLT 3007 [RURAL 230.00], VOLT 3008 [CATDOG 230.00], VOLT 3011 [MINE_G 13.800], VOLT 3018 [CATDOG_G 13.800], POWR 101 TO 151 CKT '1 ', VARS 101 TO 151 CKT '1 ', POWR 102 TO 151 CKT '1 ', VARS 102 TO 151 CKT '1 ', POWR 151 TO 152 CKT '1 ', VARS 151 TO 152 CKT '1 ', POWR 151 TO 152 CKT '2 ', VARS 151 TO 152 CKT '2 ', POWR 151 TO 201 CKT '1 ', VARS 151 TO 201 CKT '1 ', POWR 152 TO 153 CKT '1 ', VARS 152 TO 153 CKT '1 ', POWR 152 TO 202 CKT '1 ', VARS 152 TO 202 CKT '1 ', POWR 152 TO 3004 CKT '1 ', VARS 152 TO 3004 CKT '1 ', POWR 153 TO 154 CKT '1 ', VARS 153 TO 154 CKT '1 ', POWR 153 TO 154 CKT '2 ', VARS 153 TO 154 CKT '2 ', POWR 153 TO 3006 CKT '1 ', VARS 153 TO 3006 CKT '1 ', POWR 154 TO 203 CKT '1 ', VARS 154 TO 203 CKT '1 ', POWR 154 TO 205 CKT '1 ', VARS 154 TO 205 CKT '1 ', POWR 154 TO 3008 CKT '1 ', VARS 154 TO 3008 CKT '1 ', POWR 201 TO 202 CKT '1 ', VARS 201 TO 202 CKT '1 ', POWR 201 TO 204 CKT '1 ', VARS 201 TO 204 CKT '1 ', POWR 201 TO 211 CKT '1 ', VARS 201 TO 211 CKT '1 ', POWR 202 TO 203 CKT '1 ', VARS 202 TO 203 CKT '1 ', POWR 203 TO 205 CKT '1 ', VARS 203 TO 205 CKT '1 ', POWR 203 TO 205 CKT '2 ', VARS 203 TO 205 CKT '2 ', POWR 204 TO 205 CKT '1 ', VARS 204 TO 205 CKT '1 ', POWR 205 TO 206 CKT '1 ', VARS 205 TO 206 CKT '1 ', POWR 3001 TO 3002 CKT '1 ', VARS 3001 TO 3002 CKT '1 ', POWR 3001 TO 3003 CKT '1 ', VARS 3001 TO 3003 CKT '1 ', POWR 3001 TO 3011 CKT '1 ', VARS 3001 TO 3011 CKT '1 ', POWR 3002 TO 3004 CKT '1 ', VARS 3002 TO 3004 CKT '1 ', POWR 3003 TO 3005 CKT '1 ', VARS 3003 TO 3005 CKT '1 ', POWR 3003 TO 3005 CKT '2 ', VARS 3003 TO 3005 CKT '2 ', POWR 3004 TO 3005 CKT '1 ', VARS 3004 TO 3005 CKT '1 ', POWR 3005 TO 3006 CKT '1 ', VARS 3005 TO 3006 CKT '1 ', POWR 3005 TO 3007 CKT '1 ', VARS 3005 TO 3007 CKT '1 ', POWR 3005 TO 3008 CKT '1 ', VARS 3005 TO 3008 CKT '1 ', POWR 3007 TO 3008 CKT '1 ', VARS 3007 TO 3008 CKT '1 ', POWR 3008 TO 3018 CKT '1 ', VARS 3008 TO 3018 CKT '1 '
0.0, 0.9833, 0.9833, 0.9977, 1.0305, 1.0694, 1.0191, 1.0407, 1.0218, 0.9821, 1.0023, 1.0251, 1.0243, 1.0197, 1.0418, 1.0447, 1.0433, 1.0492, 1.0408, 1.0615, 1.0204, 1.0176, 1.0403, 1.0169, 409.8734, -101.1105, 409.8734, -101.1105, 245.5381, -245.2341, 245.5381, -245.2341, 327.5645, -359.1046, 355.1214, 333.9375, 205.4277, 24.3336, -72.8861, -189.091, 147.419, 101.431, 122.8491, 80.7135, -51.7776, 73.3796, -120.5382, 104.4715, -210.7938, -168.4697, -97.285, 4.0329, 347.685, -43.6071, 307.1842, -20.3092, -329.2832, 124.7713, 550.4431, 260.1115, 92.4253, -105.5915, 92.4253, -105.5915, 304.2037, 210.8542, -454.4423, 28.0863, 151.1903, -21.3581, 332.8331, -15.033, -484.0235, 36.3911, 151.1259, -24.58, 166.4166, -11.6072, 166.4166, -11.6072, 76.7231, 52.641, 52.1319, -81.2344, 200.7144, 61.9319, 126.2915, 30.093, 51.1564, 2.406, -50.4863, 2.0871
0.0042, 0.9833, 0.9833, 0.9977, 1.0305, 1.0694, 1.0191, 1.0407, 1.0218, 0.9821, 1.0023, 1.0251, 1.0243, 1.0197, 1.0418, 1.0447, 1.0433, 1.0492, 1.0408, 1.0615, 1.0204, 1.0176, 1.0403, 1.0169, 409.8734, -101.1106, 409.8734, -101.1106, 245.5382, -245.2343, 245.5382, -245.2343, 327.5646, -359.1047, 355.1214, 333.9376, 205.4277, 24.3335, -72.8861, -189.091, 147.419, 101.431, 122.8491, 80.7135, -51.7776, 73.3797, -120.5382, 104.4715, -210.7938, -168.4694, -97.285, 4.0329, 347.685, -43.6072, 307.1842, -20.3093, -329.2831, 124.7715, 550.4432, 260.1113, 92.4253, -105.5915, 92.4253, -105.5915, 304.2037, 210.8542, -454.4422, 28.0869, 151.1903, -21.3582, 332.8331, -15.0332, -484.0234, 36.3914, 151.1259, -24.5801, 166.4165, -11.6073, 166.4165, -11.6073, 76.7231, 52.641, 52.1319, -81.2345, 200.7144, 61.9318, 126.2915, 30.0929, 51.1564, 2.406, -50.4863, 2.0872
0.0083, 0.9833, 0.9833, 0.9977, 1.0305, 1.0694, 1.0191, 1.0407, 1.0218, 0.9821, 1.0023, 1.0251, 1.0243, 1.0197, 1.0418, 1.0447, 1.0433, 1.0492, 1.0408, 1.0615, 1.0204, 1.0176, 1.0403, 1.0169, 409.8734, -101.1108, 409.8734, -101.1108, 245.5382, -245.2344, 245.5382, -245.2344, 327.5646, -359.1049, 355.1213, 333.9375, 205.4278, 24.3334, -72.8861, -189.091, 147.4189, 101.431, 122.8491, 80.7134, -51.7776, 73.3798, -120.5383, 104.4715, -210.7939, -168.4694, -97.285, 4.033, 347.6851, -43.6073, 307.1842, -20.3094, -329.2832, 124.7717, 550.4433, 260.1112, 92.4253, -105.5915, 92.4253, -105.5915, 304.2037, 210.8542, -454.4422, 28.0869, 151.1903, -21.3582, 332.8331, -15.0333, -484.0235, 36.3916, 151.1259, -24.5802, 166.4165, -11.6074, 166.4165, -11.6074, 76.7231, 52.641, 52.1319, -81.2346, 200.7144, 61.9318, 126.2915, 30.0929, 51.1564, 2.406, -50.4863, 2.0873
0.0125, 0.9833, 0.9833, 0.9977, 1.0305, 1.0694, 1.0191, 1.0407, 1.0218, 0.9821, 1.0023, 1.0251, 1.0243, 1.0197, 1.0418, 1.0447, 1.0433, 1.0492, 1.0408, 1.0615, 1.0204, 1.0176, 1.0403, 1.0169, 409.8734, -101.1108, 409.8734, -101.1108, 245.5381, -245.2344, 245.5381, -245.2344, 327.5645, -359.1048, 355.1213, 333.9376, 205.4278, 24.3335, -72.8862, -189.091, 147.4189, 101.431, 122.8491, 80.7135, -51.7776, 73.3798, -120.5383, 104.4715, -210.7938, -168.4693, -97.285, 4.0331, 347.685, -43.6074, 307.1842, -20.3094, -329.2831, 124.7718, 550.4432, 260.1112, 92.4253, -105.5915, 92.4253, -105.5915, 304.2037, 210.8542, -454.4422, 28.0871, 151.1904, -21.3582, 332.8332, -15.0333, -484.0236, 36.3915, 151.1259, -24.5801, 166.4166, -11.6073, 166.4166, -11.6073, 76.7231, 52.641, 52.132, -81.2346, 200.7144, 61.9318, 126.2915, 30.093, 51.1564, 2.406, -50.4863, 2.0874
0.0167, 0.9833, 0.9833, 0.9977, 1.0305, 1.0694, 1.0191, 1.0407, 1.0218, 0.9821, 1.0023, 1.0251, 1.0243, 1.0197, 1.0418, 1.0447, 1.0433, 1.0492, 1.0408, 1.0615, 1.0204, 1.0176, 1.0403, 1.0169, 409.8734, -101.1109, 409.8734, -101.1109, 245.5382, -245.2345, 245.5382, -245.2345, 327.5646, -359.105, 355.1213, 333.9376, 205.4279, 24.3334, -72.8862, -189.091, 147.419, 101.431, 122.8491, 80.7134, -51.7776, 73.3798, -120.5383, 104.4715, -210.7939, -168.4695, -97.285, 4.0332, 347.6851, -43.6074, 307.1842, -20.3095, -329.2832, 124.7719, 550.4434, 260.1112, 92.4253, -105.5915, 92.4253, -105.5915, 304.2037, 210.8542, -454.4422, 28.0869, 151.1904, -21.3582, 332.8332, -15.0334, -484.0235, 36.3916, 151.1259, -24.5802, 166.4166, -11.6074, 166.4166, -11.6074, 76.7231, 52.641, 52.132, -81.2346, 200.7144, 61.9318, 126.2915, 30.0929, 51.1564, 2.406, -50.4863, 2.0875
0.0208, 0.9833, 0.9833, 0.9977, 1.0305, 1.0694, 1.0191, 1.0407, 1.0218, 0.9821, 1.0023, 1.0251, 1.0243, 1.0197, 1.0418, 1.0447, 1.0433, 1.0492, 1.0408, 1.0615, 1.0204, 1.0176, 1.0403, 1.0169, 409.8734, -101.111, 409.8734, -101.111, 245.5382, -245.2346, 245.5382, -245.2346, 327.5646, -359.1051, 355.1213, 333.9376, 205.4279, 24.3333, -72.8861, -189.091, 147.4189, 101.431, 122.8491, 80.7134, -51.7776, 73.3799, -120.5383, 104.4715, -210.7938, -168.4695, -97.285, 4.0333, 347.6851, -43.6075, 307.1842, -20.3096, -329.2831, 124.772, 550.4434, 260.1111, 92.4253, -105.5916, 92.4253, -105.5916, 304.2037, 210.8542, -454.4421, 28.0869, 151.1903, -21.3583, 332.833, -15.0335, -484.0234, 36.3917, 151.1259, -24.5802, 166.4165, -11.6074, 166.4165, -11.6074, 76.7231, 52.641, 52.1319, -81.2347, 200.7143, 61.9318, 126.2915, 30.0929, 51.1564, 2.406, -50.4863, 2.0876
0.025, 0.9833, 0.9833, 0.9977, 1.0305, 1.0694, 1.0191, 1.0407, 1.0218, 0.9821, 1.0023, 1.0251, 1.0243, 1.0197, 1.0418, 1.0447, 1.0433, 1.0492, 1.0408, 1.0615, 1.0204, 1.0176, 1.0403, 1.0169, 409.8734, -101.111, 409.8734, -101.111, 245.5382, -245.2347, 245.5382, -245.2347, 327.5646, -359.1051, 355.1213, 333.9377, 205.4279, 24.3333, -72.8862, -189.0911, 147.4189, 101.431, 122.8491, 80.7134, -51.7776, 73.3799, -120.5383, 104.4715, -210.7939, -168.4694, -97.285, 4.0333, 347.6851, -43.6076, 307.1842, -20.3096, -329.2831, 124.7721, 550.4435, 260.1111, 92.4253, -105.5915, 92.4253, -105.5915, 304.2037, 210.8542, -454.4422, 28.0872, 151.1904, -21.3583, 332.8332, -15.0334, -484.0235, 36.3917, 151.1259, -24.5802, 166.4166, -11.6074, 166.4166, -11.6074, 76.7231, 52.641, 52.132, -81.2347, 200.7144, 61.9319, 126.2915, 30.093, 51.1564, 2.4061, -50.4863, 2.0878
0.0292, 0.9833, 0.9833, 0.9977, 1.0305, 1.0694, 1.0191, 1.0407, 1.0218, 0.9821, 1.0023, 1.0251, 1.0243, 1.0197, 1.0418, 1.0447, 1.0433, 1.0492, 1.0408, 1.0615, 1.0204, 1.0176, 1.0403, 1.0169, 409.8734, -101.111, 409.8734, -101.111, 245.5382, -245.2347, 245.5382, -245.2347, 327.5646, -359.1052, 355.1213, 333.9377, 205.4279, 24.3333, -72.8862, -189.0911, 147.4189, 101.431, 122.8491, 80.7134, -51.7776, 73.3799, -120.5383, 104.4715, -210.7939, -168.4695, -97.285, 4.0335, 347.6851, -43.6076, 307.1841, -20.3097, -329.2831, 124.7722, 550.4435, 260.1111, 92.4254, -105.5915, 92.4254, -105.5915, 304.2037, 210.8542, -454.4422, 28.0872, 151.1904, -21.3583, 332.8332, -15.0335, -484.0235, 36.3918, 151.1259, -24.5803, 166.4166, -11.6074, 166.4166, -11.6074, 76.7231, 52.6411, 52.132, -81.2347, 200.7144, 61.9319, 126.2915, 30.093, 51.1564, 2.4061, -50.4863, 2.0879
0.0333, 0.9833, 0.9833, 0.9977, 1.0305, 1.0694, 1.0191, 1.0407, 1.0218, 0.9821, 1.0023, 1.0251, 1.0243, 1.0197, 1.0418, 1.0447, 1.0433, 1.0492, 1.0408, 1.0615, 1.0204, 1.0176, 1.0403, 1.0169, 409.8734, -101.1111, 409.8734, -101.1111, 245.5382, -245.2348, 245.5382, -245.2348, 327.5646, -359.1053, 355.1212, 333.9378, 205.4279, 24.3333, -72.8862, -189.091, 147.4189, 101.431, 122.8491, 80.7135, -51.7776, 73.38, -120.5383, 104.4715, -210.7939, -168.4695, -97.2849, 4.0336, 347.6851, -43.6077, 307.1841, -20.3097, -329.2831, 124.7723, 550.4435, 260.1111, 92.4254, -105.5916, 92.4254, -105.5916, 304.2037, 210.8543, -454.4422, 28.0872, 151.1903, -21.3584, 332.8331, -15.0336, -484.0235, 36.392, 151.1259, -24.5803, 166.4165, -11.6075, 166.4165, -11.6075, 76.7231, 52.6411, 52.1319, -81.2348, 200.7143, 61.9319, 126.2915, 30.093, 51.1564, 2.4061, -50.4863, 2.088
0.0375, 0.9833, 0.9833, 0.9977, 1.0305, 1.0694, 1.0191, 1.0407, 1.0218, 0.9821, 1.0023, 1.0251, 1.0243, 1.0197, 1.0418, 1.0447, 1.0433, 1.0492, 1.0408, 1.0615, 1.0204, 1.0176, 1.0403, 1.0169, 409.8734, -101.1112, 409.8734, -101.1112, 245.5382, -245.2348, 245.5382, -245.2348, 327.5645, -359.1053, 355.1212, 333.9379, 205.428, 24.3332, -72.8862, -189.0911, 147.4189, 101.4311, 122.8491, 80.7135, -51.7776, 73.38, -120.5384, 104.4715, -210.7939, -168.4694, -97.2849, 4.0336, 347.6851, -43.6077, 307.1841, -20.3097, -329.2832, 124.7723, 550.4435, 260.1111, 92.4254, -105.5915, 92.4254, -105.5915, 304.2036, 210.8543, -454.4421, 28.0875, 151.1904, -21.3583, 332.8332, -15.0336, -484.0235, 36.3919, 151.1259, -24.5803, 166.4166, -11.6075, 166.4166, -11.6075, 76.7231, 52.6411, 52.132, -81.2348, 200.7144, 61.9319, 126.2915, 30.093, 51.1564, 2.4061, -50.4863, 2.0882
