Time(s), VOLT 101 [NUC-A 21.600], VOLT 102 [NUC-B 21.600], VOLT 151 [NUCPANT 500.00], VOLT 152 [MID500 500.00], VOLT 153 [MID230 230.00], VOLT 154 [DOWNTN 230.00], VOLT 201 [HYDRO 500.00], VOLT 202 [EAST500 500.00], VOLT 203 [EAST230 230.00], VOLT 204 [SUB500 500.00], VOLT 205 [SUB230 230.00], VOLT 206 [URBGEN 18.000], VOLT 211 [HYDRO_G 20.000], VOLT 3001 [MINE 230.00], VOLT 3002 [E. MINE 500.00], VOLT 3003 [S. MINE 230.00], VOLT 3004 [WEST 500.00], VOLT 3005 [WEST 230.00], VOLT 3006 [UPTOWN 230.00], VOLT 3007 [RURAL 230.00], VOLT 3008 [CATDOG 230.00], VOLT 3011 [MINE_G 13.800], VOLT 3018 [CATDOG_G 13.800], POWR 101 TO 151 CKT '1 ', VARS 101 TO 151 CKT '1 ', POWR 102 TO 151 CKT '1 ', VARS 102 TO 151 CKT '1 ', POWR 151 TO 152 CKT '1 ', VARS 151 TO 152 CKT '1 ', POWR 151 TO 152 CKT '2 ', VARS 151 TO 152 CKT '2 ', POWR 151 TO 201 CKT '1 ', VARS 151 TO 201 CKT '1 ', POWR 152 TO 153 CKT '1 ', VARS 152 TO 153 CKT '1 ', POWR 152 TO 202 CKT '1 ', VARS 152 TO 202 CKT '1 ', POWR 152 TO 3004 CKT '1 ', VARS 152 TO 3004 CKT '1 ', POWR 153 TO 154 CKT '1 ', VARS 153 TO 154 CKT '1 ', POWR 153 TO 154 CKT '2 ', VARS 153 TO 154 CKT '2 ', POWR 153 TO 3006 CKT '1 ', VARS 153 TO 3006 CKT '1 ', POWR 154 TO 203 CKT '1 ', VARS 154 TO 203 CKT '1 ', POWR 154 TO 205 CKT '1 ', VARS 154 TO 205 CKT '1 ', POWR 154 TO 3008 CKT '1 ', VARS 154 TO 3008 CKT '1 ', POWR 201 TO 202 CKT '1 ', VARS 201 TO 202 CKT '1 ', POWR 201 TO 204 CKT '1 ', VARS 201 TO 204 CKT '1 ', POWR 201 TO 211 CKT '1 ', VARS 201 TO 211 CKT '1 ', POWR 202 TO 203 CKT '1 ', VARS 202 TO 203 CKT '1 ', POWR 203 TO 205 CKT '1 ', VARS 203 TO 205 CKT '1 ', POWR 203 TO 205 CKT '2 ', VARS 203 TO 205 CKT '2 ', POWR 204 TO 205 CKT '1 ', VARS 204 TO 205 CKT '1 ', POWR 205 TO 206 CKT '1 ', VARS 205 TO 206 CKT '1 ', POWR 3001 TO 3002 CKT '1 ', VARS 3001 TO 3002 CKT '1 ', POWR 3001 TO 3003 CKT '1 ', VARS 3001 TO 3003 CKT '1 ', POWR 3001 TO 3011 CKT '1 ', VARS 3001 TO 3011 CKT '1 ', POWR 3002 TO 3004 CKT '1 ', VARS 3002 TO 3004 CKT '1 ', POWR 3003 TO 3005 CKT '1 ', VARS 3003 TO 3005 CKT '1 ', POWR 3003 TO 3005 CKT '2 ', VARS 3003 TO 3005 CKT '2 ', POWR 3004 TO 3005 CKT '1 ', VARS 3004 TO 3005 CKT '1 ', POWR 3005 TO 3006 CKT '1 ', VARS 3005 TO 3006 CKT '1 ', POWR 3005 TO 3007 CKT '1 ', VARS 3005 TO 3007 CKT '1 ', POWR 3005 TO 3008 CKT '1 ', VARS 3005 TO 3008 CKT '1 ', POWR 3007 TO 3008 CKT '1 ', VARS 3007 TO 3008 CKT '1 ', POWR 3008 TO 3018 CKT '1 ', VARS 3008 TO 3018 CKT '1 '
0.0, 0.9479, 0.9479, 0.9628, 0.9988, 1.0373, 0.9853, 1.0043, 0.9884, 0.9493, 0.9677, 0.9905, 0.9898, 0.9825, 1.0346, 1.0339, 1.0325, 1.0253, 1.0178, 1.032, 0.9953, 0.989, 1.04, 0.9889, 403.2056, -99.9774, 403.2056, -99.9774, 241.148, -236.8879, 241.148, -236.8879, 322.9629, -334.5621, 341.1113, 299.8584, 207.6255, 42.0712, -70.0159, -205.3564, 149.0839, 101.9487, 124.2366, 81.3708, -49.3562, 48.6356, -122.8379, 99.9525, -182.26, -137.9102, -88.7933, -19.225, 340.9031, -50.1042, 304.0654, -20.628, -323.9704, 125.4005, 545.7631, 249.749, 96.5566, -98.4095, 96.5566, -98.4095, 300.9846, 191.6859, -447.4387, 27.2875, 148.8359, 3.7183, 328.7881, 31.8538, -477.6239, -35.5721, 148.7738, 0.6122, 164.394, 11.8494, 164.394, 11.8494, 77.1708, 46.2911, 49.582, -57.1059, 197.4073, 68.921, 131.2589, 40.523, 64.5833, 15.0137, -19.1342, 0.318
0.0042, 0.9479, 0.9479, 0.9628, 0.9988, 1.0373, 0.9853, 1.0043, 0.9884, 0.9493, 0.9677, 0.9905, 0.9898, 0.9825, 1.0346, 1.0339, 1.0325, 1.0253, 1.0178, 1.032, 0.9953, 0.989, 1.04, 0.9889, 403.2056, -99.9773, 403.2056, -99.9773, 241.148, -236.8879, 241.148, -236.8879, 322.9629, -334.5621, 341.1112, 299.8584, 207.6254, 42.0712, -70.0159, -205.3564, 149.0839, 101.9487, 124.2366, 81.3708, -49.3562, 48.6356, -122.8379, 99.9525, -182.2599, -137.9101, -88.7933, -19.2251, 340.9031, -50.1042, 304.0653, -20.628, -323.9703, 125.4005, 545.763, 249.749, 96.5566, -98.4095, 96.5566, -98.4095, 300.9845, 191.686, -447.4385, 27.2876, 148.8359, 3.7183, 328.788, 31.8539, -477.6238, -35.5722, 148.7737, 0.6122, 164.394, 11.8495, 164.394, 11.8495, 77.1708, 46.2911, 49.582, -57.1059, 197.4073, 68.921, 131.2588, 40.523, 64.5833, 15.0137, -19.1342, 0.318
0.0083, 0.9479, 0.9479, 0.9628, 0.9988, 1.0373, 0.9853, 1.0043, 0.9884, 0.9493, 0.9677, 0.9905, 0.9898, 0.9825, 1.0346, 1.0339, 1.0325, 1.0253, 1.0178, 1.032, 0.9953, 0.989, 1.04, 0.9889, 403.2055, -99.9773, 403.2055, -99.9773, 241.148, -236.8879, 241.148, -236.8879, 322.9629, -334.562, 341.1112, 299.8584, 207.6254, 42.0713, -70.0159, -205.3564, 149.0839, 101.9487, 124.2366, 81.3708, -49.3562, 48.6356, -122.8379, 99.9525, -182.2599, -137.9101, -88.7932, -19.2251, 340.903, -50.1042, 304.0653, -20.628, -323.9703, 125.4005, 545.763, 249.749, 96.5566, -98.4095, 96.5566, -98.4095, 300.9845, 191.686, -447.4385, 27.2876, 148.8359, 3.7183, 328.788, 31.8539, -477.6238, -35.5722, 148.7737, 0.6122, 164.394, 11.8495, 164.394, 11.8495, 77.1708, 46.2911, 49.582, -57.1059, 197.4073, 68.921, 131.2588, 40.523, 64.5833, 15.0137, -19.1342, 0.318
0.0125, 0.9479, 0.9479, 0.9628, 0.9988, 1.0373, 0.9853, 1.0043, 0.9884, 0.9493, 0.9677, 0.9905, 0.9898, 0.9825, 1.0346, 1.0339, 1.0325, 1.0253, 1.0178, 1.032, 0.9953, 0.989, 1.04, 0.9889, 403.2055, -99.9773, 403.2055, -99.9773, 241.148, -236.8879, 241.148, -236.8879, 322.9629, -334.562, 341.1112, 299.8584, 207.6254, 42.0713, -70.0159, -205.3564, 149.0839, 101.9487, 124.2366, 81.3708, -49.3562, 48.6356, -122.8379, 99.9525, -182.2599, -137.9101, -88.7932, -19.2251, 340.903, -50.1042, 304.0653, -20.628, -323.9703, 125.4005, 545.763, 249.749, 96.5566, -98.4095, 96.5566, -98.4095, 300.9845, 191.686, -447.4386, 27.2876, 148.8359, 3.7183, 328.788, 31.8539, -477.6238, -35.5722, 148.7737, 0.6122, 164.394, 11.8495, 164.394, 11.8495, 77.1708, 46.2911, 49.582, -57.1059, 197.4073, 68.921, 131.2588, 40.523, 64.5833, 15.0137, -19.1342, 0.318
0.0167, 0.9479, 0.9479, 0.9628, 0.9988, 1.0373, 0.9853, 1.0043, 0.9884, 0.9493, 0.9677, 0.9905, 0.9898, 0.9825, 1.0346, 1.0339, 1.0325, 1.0253, 1.0178, 1.032, 0.9953, 0.989, 1.04, 0.9889, 403.2055, -99.9773, 403.2055, -99.9773, 241.1479, -236.8879, 241.1479, -236.8879, 322.9628, -334.5621, 341.1111, 299.8585, 207.6254, 42.0713, -70.0159, -205.3564, 149.0838, 101.9487, 124.2365, 81.3708, -49.3562, 48.6356, -122.8379, 99.9525, -182.26, -137.9101, -88.7932, -19.2251, 340.903, -50.1042, 304.0653, -20.628, -323.9702, 125.4005, 545.7629, 249.749, 96.5566, -98.4095, 96.5566, -98.4095, 300.9845, 191.686, -447.4387, 27.2877, 148.8358, 3.7183, 328.7879, 31.8539, -477.6237, -35.5722, 148.7737, 0.6122, 164.394, 11.8495, 164.394, 11.8495, 77.1708, 46.2911, 49.582, -57.1059, 197.4073, 68.921, 131.2588, 40.523, 64.5833, 15.0137, -19.1342, 0.318
0.0208, 0.9479, 0.9479, 0.9628, 0.9988, 1.0373, 0.9853, 1.0043, 0.9884, 0.9493, 0.9677, 0.9905, 0.9898, 0.9825, 1.0346, 1.0339, 1.0325, 1.0253, 1.0178, 1.032, 0.9953, 0.989, 1.04, 0.9889, 403.2054, -99.9773, 403.2054, -99.9773, 241.1479, -236.8878, 241.1479, -236.8878, 322.9628, -334.562, 341.1111, 299.8585, 207.6254, 42.0712, -70.0159, -205.3563, 149.0838, 101.9487, 124.2365, 81.3708, -49.3562, 48.6357, -122.8379, 99.9525, -182.2601, -137.9101, -88.7932, -19.2251, 340.903, -50.1042, 304.0652, -20.6279, -323.9702, 125.4005, 545.7629, 249.749, 96.5566, -98.4095, 96.5566, -98.4095, 300.9844, 191.686, -447.4388, 27.2877, 148.8358, 3.7183, 328.7879, 31.8538, -477.6237, -35.5721, 148.7737, 0.6122, 164.3939, 11.8494, 164.3939, 11.8494, 77.1707, 46.2911, 49.582, -57.106, 197.4073, 68.921, 131.2588, 40.523, 64.5833, 15.0137, -19.1342, 0.318
0.025, 0.9479, 0.9479, 0.9628, 0.9988, 1.0373, 0.9853, 1.0043, 0.9884, 0.9493, 0.9677, 0.9905, 0.9898, 0.9825, 1.0346, 1.0339, 1.0325, 1.0253, 1.0178, 1.032, 0.9953, 0.989, 1.04, 0.9889, 403.2055, -99.9772, 403.2055, -99.9772, 241.1479, -236.8878, 241.1479, -236.8878, 322.9629, -334.562, 341.1111, 299.8585, 207.6254, 42.0712, -70.0158, -205.3563, 149.0838, 101.9488, 124.2365, 81.3709, -49.3562, 48.6356, -122.8379, 99.9525, -182.2601, -137.91, -88.7932, -19.2251, 340.903, -50.1041, 304.0652, -20.6278, -323.9701, 125.4003, 545.7629, 249.7491, 96.5566, -98.4095, 96.5566, -98.4095, 300.9844, 191.6861, -447.4388, 27.2877, 148.8358, 3.7183, 328.7878, 31.8538, -477.6236, -35.5722, 148.7737, 0.6122, 164.3939, 11.8494, 164.3939, 11.8494, 77.1708, 46.2912, 49.582, -57.1059, 197.4072, 68.921, 131.2588, 40.523, 64.5833, 15.0137, -19.1342, 0.318
0.0292, 0.9479, 0.9479, 0.9628, 0.9988, 1.0373, 0.9853, 1.0043, 0.9884, 0.9493, 0.9677, 0.9905, 0.9898, 0.9825, 1.0346, 1.0339, 1.0325, 1.0253, 1.0178, 1.032, 0.9953, 0.989, 1.04, 0.9889, 403.2055, -99.9772, 403.2055, -99.9772, 241.1479, -236.8878, 241.1479, -236.8878, 322.9628, -334.562, 341.1111, 299.8585, 207.6254, 42.0713, -70.0158, -205.3563, 149.0838, 101.9488, 124.2365, 81.3709, -49.3562, 48.6356, -122.8379, 99.9525, -182.2601, -137.91, -88.7931, -19.2251, 340.903, -50.1041, 304.0652, -20.6278, -323.9702, 125.4003, 545.7628, 249.7491, 96.5566, -98.4095, 96.5566, -98.4095, 300.9844, 191.6861, -447.4389, 27.2877, 148.8358, 3.7183, 328.7878, 31.8538, -477.6236, -35.5722, 148.7737, 0.6122, 164.3939, 11.8494, 164.3939, 11.8494, 77.1708, 46.2911, 49.582, -57.1059, 197.4072, 68.921, 131.2588, 40.523, 64.5833, 15.0137, -19.1342, 0.3179
0.0333, 0.9479, 0.9479, 0.9628, 0.9988, 1.0373, 0.9853, 1.0043, 0.9884, 0.9493, 0.9677, 0.9905, 0.9898, 0.9825, 1.0346, 1.0339, 1.0325, 1.0253, 1.0178, 1.032, 0.9953, 0.989, 1.04, 0.9889, 403.2055, -99.9772, 403.2055, -99.9772, 241.1479, -236.8878, 241.1479, -236.8878, 322.9628, -334.5619, 341.1111, 299.8585, 207.6254, 42.0713, -70.0159, -205.3563, 149.0838, 101.9488, 124.2365, 81.3709, -49.3562, 48.6356, -122.8379, 99.9525, -182.2602, -137.91, -88.7932, -19.2251, 340.903, -50.1041, 304.0652, -20.6279, -323.9702, 125.4004, 545.7629, 249.7491, 96.5566, -98.4095, 96.5566, -98.4095, 300.9844, 191.6861, -447.4389, 27.2877, 148.8358, 3.7183, 328.7878, 31.8538, -477.6237, -35.5722, 148.7737, 0.6122, 164.3939, 11.8494, 164.3939, 11.8494, 77.1708, 46.2911, 49.582, -57.1059, 197.4073, 68.921, 131.2588, 40.523, 64.5833, 15.0137, -19.1342, 0.3179
0.0375, 0.9479, 0.9479, 0.9628, 0.9988, 1.0373, 0.9853, 1.0043, 0.9884, 0.9493, 0.9677, 0.9905, 0.9898, 0.9825, 1.0346, 1.0339, 1.0325, 1.0253, 1.0178, 1.032, 0.9953, 0.989, 1.04, 0.9889, 403.2055, -99.9772, 403.2055, -99.9772, 241.1479, -236.8878, 241.1479, -236.8878, 322.9628, -334.5619, 341.1111, 299.8585, 207.6254, 42.0713, -70.0158, -205.3563, 149.0838, 101.9488, 124.2365, 81.3709, -49.3562, 48.6356, -122.8379, 99.9525, -182.2602, -137.91, -88.7931, -19.2251, 340.903, -50.1041, 304.0652, -20.6279, -323.9701, 125.4004, 545.7628, 249.7491, 96.5566, -98.4095, 96.5566, -98.4095, 300.9844, 191.6861, -447.4391, 27.2878, 148.8358, 3.7183, 328.7878, 31.8538, -477.6236, -35.5722, 148.7737, 0.6122, 164.3939, 11.8494, 164.3939, 11.8494, 77.1708, 46.2911, 49.582, -57.1059, 197.4072, 68.921, 131.2588, 40.523, 64.5832, 15.0137, -19.1342, 0.3179
