Time(s), VOLT 101 [NUC-A 21.600], VOLT 102 [NUC-B 21.600], VOLT 151 [NUCPANT 500.00], VOLT 152 [MID500 500.00], VOLT 153 [MID230 230.00], VOLT 154 [DOWNTN 230.00], VOLT 201 [HYDRO 500.00], VOLT 202 [EAST500 500.00], VOLT 203 [EAST230 230.00], VOLT 204 [SUB500 500.00], VOLT 205 [SUB230 230.00], VOLT 206 [URBGEN 18.000], VOLT 211 [HYDRO_G 20.000], VOLT 3001 [MINE 230.00], VOLT 3002 [E. MINE 500.00], VOLT 3003 [S. MINE 230.00], VOLT 3004 [WEST 500.00], VOLT 3005 [WEST 230.00], VOLT 3006 [UPTOWN 230.00], VOLT 3007 [RURAL 230.00], VOLT 3008 [CATDOG 230.00], VOLT 3011 [MINE_G 13.800], VOLT 3018 [CATDOG_G 13.800], POWR 101 TO 151 CKT '1 ', VARS 101 TO 151 CKT '1 ', POWR 102 TO 151 CKT '1 ', VARS 102 TO 151 CKT '1 ', POWR 151 TO 152 CKT '1 ', VARS 151 TO 152 CKT '1 ', POWR 151 TO 152 CKT '2 ', VARS 151 TO 152 CKT '2 ', POWR 151 TO 201 CKT '1 ', VARS 151 TO 201 CKT '1 ', POWR 152 TO 153 CKT '1 ', VARS 152 TO 153 CKT '1 ', POWR 152 TO 202 CKT '1 ', VARS 152 TO 202 CKT '1 ', POWR 152 TO 3004 CKT '1 ', VARS 152 TO 3004 CKT '1 ', POWR 153 TO 154 CKT '1 ', VARS 153 TO 154 CKT '1 ', POWR 153 TO 154 CKT '2 ', VARS 153 TO 154 CKT '2 ', POWR 153 TO 3006 CKT '1 ', VARS 153 TO 3006 CKT '1 ', POWR 154 TO 203 CKT '1 ', VARS 154 TO 203 CKT '1 ', POWR 154 TO 205 CKT '1 ', VARS 154 TO 205 CKT '1 ', POWR 154 TO 3008 CKT '1 ', VARS 154 TO 3008 CKT '1 ', POWR 201 TO 202 CKT '1 ', VARS 201 TO 202 CKT '1 ', POWR 201 TO 204 CKT '1 ', VARS 201 TO 204 CKT '1 ', POWR 201 TO 211 CKT '1 ', VARS 201 TO 211 CKT '1 ', POWR 202 TO 203 CKT '1 ', VARS 202 TO 203 CKT '1 ', POWR 203 TO 205 CKT '1 ', VARS 203 TO 205 CKT '1 ', POWR 203 TO 205 CKT '2 ', VARS 203 TO 205 CKT '2 ', POWR 204 TO 205 CKT '1 ', VARS 204 TO 205 CKT '1 ', POWR 205 TO 206 CKT '1 ', VARS 205 TO 206 CKT '1 ', POWR 3001 TO 3002 CKT '1 ', VARS 3001 TO 3002 CKT '1 ', POWR 3001 TO 3003 CKT '1 ', VARS 3001 TO 3003 CKT '1 ', POWR 3001 TO 3011 CKT '1 ', VARS 3001 TO 3011 CKT '1 ', POWR 3002 TO 3004 CKT '1 ', VARS 3002 TO 3004 CKT '1 ', POWR 3003 TO 3005 CKT '1 ', VARS 3003 TO 3005 CKT '1 ', POWR 3003 TO 3005 CKT '2 ', VARS 3003 TO 3005 CKT '2 ', POWR 3004 TO 3005 CKT '1 ', VARS 3004 TO 3005 CKT '1 ', POWR 3005 TO 3006 CKT '1 ', VARS 3005 TO 3006 CKT '1 ', POWR 3005 TO 3007 CKT '1 ', VARS 3005 TO 3007 CKT '1 ', POWR 3005 TO 3008 CKT '1 ', VARS 3005 TO 3008 CKT '1 ', POWR 3007 TO 3008 CKT '1 ', VARS 3007 TO 3008 CKT '1 ', POWR 3008 TO 3018 CKT '1 ', VARS 3008 TO 3018 CKT '1 '
0.0, 0.9847, 0.9847, 0.9995, 1.0337, 1.0731, 1.0216, 1.0426, 1.025, 0.9859, 1.0039, 1.027, 1.0257, 1.0209, 1.0433, 1.0465, 1.0452, 1.0523, 1.0442, 1.0651, 1.0249, 1.0217, 1.041, 1.0206, 416.1826, -103.8033, 416.1826, -103.8033, 246.8976, -249.0084, 246.8976, -249.0084, 337.4317, -360.5665, 358.9938, 329.0771, 208.7844, 24.4449, -77.4427, -189.1447, 163.0153, 103.5553, 135.8461, 82.4577, -56.1429, 74.9102, -119.4543, 101.2974, -146.8753, -156.6362, -128.8721, 1.5022, 345.0393, -49.2457, 324.6778, -19.6434, -334.33, 128.9153, 551.1994, 256.8107, 95.9442, -102.158, 95.9442, -102.158, 321.3956, 209.3778, -460.1543, 32.7704, 154.1002, -23.8259, 337.7476, -20.6066, -491.8477, 44.4325, 154.0332, -27.1767, 168.8738, -14.511, 168.8738, -14.511, 75.0084, 51.0646, 56.5231, -82.5977, 197.3623, 57.5274, 129.2748, 28.482, 60.4051, 3.2515, -60.895, 2.9906
0.0042, 0.9847, 0.9847, 0.9995, 1.0337, 1.0731, 1.0216, 1.0426, 1.025, 0.9859, 1.0039, 1.027, 1.0257, 1.0209, 1.0433, 1.0465, 1.0452, 1.0523, 1.0442, 1.0651, 1.0249, 1.0217, 1.041, 1.0206, 416.1825, -103.8038, 416.1825, -103.8038, 246.8975, -249.0088, 246.8975, -249.0088, 337.4315, -360.567, 358.9936, 329.077, 208.7844, 24.4447, -77.4427, -189.1448, 163.0152, 103.5552, 135.846, 82.4576, -56.1429, 74.9103, -119.4544, 101.2975, -146.8754, -156.6361, -128.872, 1.5023, 345.0392, -49.2461, 324.6777, -19.6438, -334.3299, 128.9158, 551.1995, 256.8105, 95.9442, -102.158, 95.9442, -102.158, 321.3955, 209.3777, -460.1542, 32.7707, 154.1002, -23.826, 337.7475, -20.6068, -491.8477, 44.4328, 154.0332, -27.1768, 168.8738, -14.5111, 168.8738, -14.5111, 75.0083, 51.0646, 56.5231, -82.5978, 197.3622, 57.5274, 129.2748, 28.4819, 60.4051, 3.2514, -60.8949, 2.9906
0.0083, 0.9847, 0.9847, 0.9995, 1.0337, 1.0731, 1.0216, 1.0426, 1.025, 0.9859, 1.0039, 1.027, 1.0257, 1.0209, 1.0433, 1.0465, 1.0452, 1.0523, 1.0442, 1.0651, 1.0249, 1.0217, 1.041, 1.0206, 416.1825, -103.8039, 416.1825, -103.8039, 246.8975, -249.0089, 246.8975, -249.0089, 337.4315, -360.5671, 358.9936, 329.0771, 208.7845, 24.4446, -77.4428, -189.1449, 163.0152, 103.5552, 135.846, 82.4576, -56.143, 74.9104, -119.4544, 101.2975, -146.8754, -156.6358, -128.872, 1.5024, 345.0392, -49.2463, 324.6776, -19.6439, -334.3299, 128.9162, 551.1996, 256.8104, 95.9442, -102.158, 95.9442, -102.158, 321.3955, 209.3778, -460.1541, 32.7713, 154.1002, -23.8261, 337.7476, -20.607, -491.8478, 44.4331, 154.0332, -27.1769, 168.8738, -14.5112, 168.8738, -14.5112, 75.0083, 51.0646, 56.5231, -82.5979, 197.3622, 57.5274, 129.2748, 28.4819, 60.4051, 3.2514, -60.8949, 2.9908
0.0125, 0.9847, 0.9847, 0.9995, 1.0337, 1.0731, 1.0216, 1.0426, 1.025, 0.9859, 1.0039, 1.027, 1.0257, 1.0209, 1.0433, 1.0465, 1.0452, 1.0523, 1.0442, 1.0651, 1.0249, 1.0217, 1.0411, 1.0206, 416.1825, -103.804, 416.1825, -103.804, 246.8975, -249.0091, 246.8975, -249.0091, 337.4316, -360.5673, 358.9935, 329.0772, 208.7846, 24.4446, -77.4428, -189.1449, 163.0152, 103.5553, 135.846, 82.4576, -56.1429, 74.9105, -119.4544, 101.2975, -146.8753, -156.6357, -128.872, 1.5025, 345.0393, -49.2465, 324.6776, -19.644, -334.3298, 128.9165, 551.1996, 256.8103, 95.9443, -102.158, 95.9443, -102.158, 321.3954, 209.3778, -460.154, 32.7717, 154.1002, -23.8262, 337.7476, -20.6071, -491.8477, 44.4332, 154.0332, -27.1769, 168.8738, -14.5112, 168.8738, -14.5112, 75.0083, 51.0646, 56.5231, -82.598, 197.3622, 57.5274, 129.2748, 28.4819, 60.4051, 3.2515, -60.8949, 2.9909
0.0167, 0.9847, 0.9847, 0.9995, 1.0337, 1.0731, 1.0216, 1.0426, 1.025, 0.9859, 1.0039, 1.027, 1.0257, 1.0209, 1.0433, 1.0465, 1.0452, 1.0523, 1.0442, 1.0651, 1.0249, 1.0217, 1.0411, 1.0206, 416.1824, -103.8042, 416.1824, -103.8042, 246.8975, -249.0092, 246.8975, -249.0092, 337.4315, -360.5675, 358.9934, 329.0772, 208.7846, 24.4445, -77.4428, -189.1449, 163.0151, 103.5552, 135.8459, 82.4576, -56.143, 74.9105, -119.4544, 101.2975, -146.8754, -156.6356, -128.8719, 1.5026, 345.0392, -49.2466, 324.6775, -19.6441, -334.3298, 128.9166, 551.1996, 256.8102, 95.9443, -102.158, 95.9443, -102.158, 321.3954, 209.3778, -460.1542, 32.7719, 154.1002, -23.8262, 337.7475, -20.6072, -491.8477, 44.4334, 154.0332, -27.177, 168.8737, -14.5113, 168.8737, -14.5113, 75.0083, 51.0646, 56.5231, -82.598, 197.3622, 57.5274, 129.2747, 28.4819, 60.4051, 3.2515, -60.8949, 2.9911
0.0208, 0.9847, 0.9847, 0.9995, 1.0337, 1.0731, 1.0216, 1.0426, 1.025, 0.9859, 1.0039, 1.027, 1.0257, 1.0209, 1.0433, 1.0465, 1.0452, 1.0523, 1.0442, 1.0651, 1.0249, 1.0217, 1.0411, 1.0206, 416.1825, -103.8043, 416.1825, -103.8043, 246.8975, -249.0094, 246.8975, -249.0094, 337.4315, -360.5676, 358.9934, 329.0773, 208.7847, 24.4445, -77.4428, -189.145, 163.0151, 103.5552, 135.8459, 82.4576, -56.143, 74.9106, -119.4545, 101.2975, -146.8755, -156.6357, -128.8719, 1.5027, 345.0392, -49.2467, 324.6775, -19.6442, -334.3298, 128.9168, 551.1997, 256.8102, 95.9443, -102.158, 95.9443, -102.158, 321.3954, 209.3778, -460.1542, 32.7718, 154.1002, -23.8262, 337.7475, -20.6072, -491.8477, 44.4334, 154.0332, -27.177, 168.8737, -14.5113, 168.8737, -14.5113, 75.0083, 51.0646, 56.5231, -82.5981, 197.3622, 57.5274, 129.2747, 28.482, 60.4051, 3.2515, -60.8949, 2.9913
0.025, 0.9847, 0.9847, 0.9995, 1.0337, 1.0731, 1.0216, 1.0426, 1.025, 0.9859, 1.0039, 1.027, 1.0257, 1.0209, 1.0433, 1.0465, 1.0452, 1.0523, 1.0442, 1.0651, 1.0249, 1.0217, 1.0411, 1.0206, 416.1824, -103.8044, 416.1824, -103.8044, 246.8975, -249.0095, 246.8975, -249.0095, 337.4315, -360.5677, 358.9934, 329.0774, 208.7847, 24.4444, -77.4428, -189.145, 163.0151, 103.5553, 135.8459, 82.4576, -56.143, 74.9106, -119.4545, 101.2975, -146.8755, -156.6357, -128.8719, 1.5029, 345.0392, -49.2467, 324.6775, -19.6442, -334.3297, 128.917, 551.1998, 256.8102, 95.9443, -102.158, 95.9443, -102.158, 321.3953, 209.3779, -460.1542, 32.7721, 154.1002, -23.8263, 337.7475, -20.6073, -491.8477, 44.4336, 154.0332, -27.177, 168.8737, -14.5113, 168.8737, -14.5113, 75.0083, 51.0647, 56.5231, -82.5982, 197.3622, 57.5274, 129.2747, 28.482, 60.4051, 3.2515, -60.8949, 2.9915
0.0292, 0.9847, 0.9847, 0.9995, 1.0337, 1.0731, 1.0216, 1.0426, 1.025, 0.9859, 1.0039, 1.027, 1.0257, 1.0209, 1.0433, 1.0465, 1.0452, 1.0523, 1.0442, 1.0651, 1.0249, 1.0217, 1.0411, 1.0206, 416.1824, -103.8046, 416.1824, -103.8046, 246.8974, -249.0096, 246.8974, -249.0096, 337.4315, -360.568, 358.9933, 329.0774, 208.7847, 24.4443, -77.4429, -189.145, 163.0151, 103.5553, 135.8459, 82.4576, -56.143, 74.9107, -119.4545, 101.2975, -146.8755, -156.6356, -128.8719, 1.503, 345.0392, -49.2469, 324.6774, -19.6443, -334.3297, 128.9171, 551.1998, 256.8101, 95.9443, -102.158, 95.9443, -102.158, 321.3953, 209.3779, -460.1543, 32.7723, 154.1002, -23.8263, 337.7476, -20.6073, -491.8478, 44.4336, 154.0332, -27.1771, 168.8738, -14.5113, 168.8738, -14.5113, 75.0083, 51.0647, 56.5232, -82.5982, 197.3622, 57.5274, 129.2747, 28.482, 60.4051, 3.2516, -60.8948, 2.9917
0.0333, 0.9847, 0.9847, 0.9995, 1.0337, 1.0731, 1.0216, 1.0426, 1.025, 0.9859, 1.0039, 1.0271, 1.0257, 1.0209, 1.0433, 1.0465, 1.0452, 1.0523, 1.0442, 1.0651, 1.0249, 1.0217, 1.0411, 1.0206, 416.1824, -103.8047, 416.1824, -103.8047, 246.8975, -249.0098, 246.8975, -249.0098, 337.4315, -360.5681, 358.9933, 329.0775, 208.7848, 24.4443, -77.4429, -189.1451, 163.015, 103.5553, 135.8459, 82.4577, -56.143, 74.9107, -119.4545, 101.2975, -146.8755, -156.6356, -128.8718, 1.5031, 345.0392, -49.247, 324.6774, -19.6444, -334.3296, 128.9172, 551.1998, 256.8101, 95.9443, -102.158, 95.9443, -102.158, 321.3952, 209.3779, -460.1543, 32.7725, 154.1002, -23.8263, 337.7475, -20.6073, -491.8477, 44.4336, 154.0332, -27.1771, 168.8738, -14.5113, 168.8738, -14.5113, 75.0083, 51.0647, 56.5232, -82.5982, 197.3622, 57.5275, 129.2747, 28.482, 60.4051, 3.2516, -60.8948, 2.9919
0.0375, 0.9847, 0.9847, 0.9995, 1.0337, 1.0731, 1.0216, 1.0426, 1.025, 0.9859, 1.0039, 1.0271, 1.0257, 1.0209, 1.0433, 1.0465, 1.0452, 1.0523, 1.0442, 1.0651, 1.0249, 1.0217, 1.0411, 1.0206, 416.1825, -103.8046, 416.1825, -103.8046, 246.8975, -249.0098, 246.8975, -249.0098, 337.4316, -360.5681, 358.9933, 329.0777, 208.7848, 24.4443, -77.4428, -189.1451, 163.015, 103.5553, 135.8459, 82.4577, -56.143, 74.9108, -119.4546, 101.2974, -146.8756, -156.6355, -128.8718, 1.5033, 345.0393, -49.247, 324.6774, -19.6443, -334.3296, 128.9174, 551.1999, 256.8101, 95.9443, -102.158, 95.9443, -102.158, 321.3952, 209.3781, -460.1544, 32.7729, 154.1002, -23.8264, 337.7475, -20.6074, -491.8477, 44.4338, 154.0332, -27.1771, 168.8737, -14.5114, 168.8737, -14.5114, 75.0082, 51.0648, 56.5231, -82.5983, 197.3622, 57.5275, 129.2747, 28.4821, 60.405, 3.2516, -60.8948, 2.9921
