Time(s), VOLT 101 [NUC-A 21.600], VOLT 102 [NUC-B 21.600], VOLT 151 [NUCPANT 500.00], VOLT 152 [MID500 500.00], VOLT 153 [MID230 230.00], VOLT 154 [DOWNTN 230.00], VOLT 201 [HYDRO 500.00], VOLT 202 [EAST500 500.00], VOLT 203 [EAST230 230.00], VOLT 204 [SUB500 500.00], VOLT 205 [SUB230 230.00], VOLT 206 [URBGEN 18.000], VOLT 211 [HYDRO_G 20.000], VOLT 3001 [MINE 230.00], VOLT 3002 [E. MINE 500.00], VOLT 3003 [S. MINE 230.00], VOLT 3004 [WEST 500.00], VOLT 3005 [WEST 230.00], VOLT 3006 [UPTOWN 230.00], VOLT 3007 [RURAL 230.00], VOLT 3008 [CATDOG 230.00], VOLT 3011 [MINE_G 13.800], VOLT 3018 [CATDOG_G 13.800], POWR 101 TO 151 CKT '1 ', VARS 101 TO 151 CKT '1 ', POWR 102 TO 151 CKT '1 ', VARS 102 TO 151 CKT '1 ', POWR 151 TO 152 CKT '1 ', VARS 151 TO 152 CKT '1 ', POWR 151 TO 152 CKT '2 ', VARS 151 TO 152 CKT '2 ', POWR 151 TO 201 CKT '1 ', VARS 151 TO 201 CKT '1 ', POWR 152 TO 153 CKT '1 ', VARS 152 TO 153 CKT '1 ', POWR 152 TO 202 CKT '1 ', VARS 152 TO 202 CKT '1 ', POWR 152 TO 3004 CKT '1 ', VARS 152 TO 3004 CKT '1 ', POWR 153 TO 154 CKT '1 ', VARS 153 TO 154 CKT '1 ', POWR 153 TO 154 CKT '2 ', VARS 153 TO 154 CKT '2 ', POWR 153 TO 3006 CKT '1 ', VARS 153 TO 3006 CKT '1 ', POWR 154 TO 203 CKT '1 ', VARS 154 TO 203 CKT '1 ', POWR 154 TO 205 CKT '1 ', VARS 154 TO 205 CKT '1 ', POWR 154 TO 3008 CKT '1 ', VARS 154 TO 3008 CKT '1 ', POWR 201 TO 202 CKT '1 ', VARS 201 TO 202 CKT '1 ', POWR 201 TO 204 CKT '1 ', VARS 201 TO 204 CKT '1 ', POWR 201 TO 211 CKT '1 ', VARS 201 TO 211 CKT '1 ', POWR 202 TO 203 CKT '1 ', VARS 202 TO 203 CKT '1 ', POWR 203 TO 205 CKT '1 ', VARS 203 TO 205 CKT '1 ', POWR 203 TO 205 CKT '2 ', VARS 203 TO 205 CKT '2 ', POWR 204 TO 205 CKT '1 ', VARS 204 TO 205 CKT '1 ', POWR 205 TO 206 CKT '1 ', VARS 205 TO 206 CKT '1 ', POWR 3001 TO 3002 CKT '1 ', VARS 3001 TO 3002 CKT '1 ', POWR 3001 TO 3003 CKT '1 ', VARS 3001 TO 3003 CKT '1 ', POWR 3001 TO 3011 CKT '1 ', VARS 3001 TO 3011 CKT '1 ', POWR 3002 TO 3004 CKT '1 ', VARS 3002 TO 3004 CKT '1 ', POWR 3003 TO 3005 CKT '1 ', VARS 3003 TO 3005 CKT '1 ', POWR 3003 TO 3005 CKT '2 ', VARS 3003 TO 3005 CKT '2 ', POWR 3004 TO 3005 CKT '1 ', VARS 3004 TO 3005 CKT '1 ', POWR 3005 TO 3006 CKT '1 ', VARS 3005 TO 3006 CKT '1 ', POWR 3005 TO 3007 CKT '1 ', VARS 3005 TO 3007 CKT '1 ', POWR 3005 TO 3008 CKT '1 ', VARS 3005 TO 3008 CKT '1 ', POWR 3007 TO 3008 CKT '1 ', VARS 3007 TO 3008 CKT '1 ', POWR 3008 TO 3018 CKT '1 ', VARS 3008 TO 3018 CKT '1 '
0.0, 0.9019, 0.9019, 0.9175, 0.9579, 0.995, 0.9409, 0.9575, 0.947, 0.9121, 0.9228, 0.9456, 0.945, 0.9346, 1.025, 1.0195, 1.018, 0.9939, 0.987, 0.993, 0.9609, 0.9513, 1.0396, 0.9512, 397.83, -98.7734, 397.83, -98.7734, 237.9545, -225.9262, 237.9545, -225.9262, 318.5117, -306.9403, 341.7682, 270.603, 198.5897, 46.9134, -68.3286, -222.2407, 151.907, 102.5131, 126.5892, 82.1273, -50.0884, 19.9369, -129.2948, 80.7313, -153.9899, -118.9776, -100.5569, -44.219, 331.8185, -62.9805, 304.3466, -19.4495, -319.6397, 126.256, 527.5731, 216.0398, 104.439, -79.3945, 104.439, -79.3945, 301.0194, 168.3251, -442.4919, 27.2116, 147.356, 36.0826, 326.3348, 93.4681, -473.6907, -129.5507, 147.2902, 32.7965, 163.1674, 42.3468, 163.1674, 42.3468, 77.0974, 40.5396, 50.2315, -28.4322, 196.5707, 81.2968, 131.1218, 52.9902, 65.4566, 26.6138, -19.1156, 0.3535
0.0042, 0.9019, 0.9019, 0.9175, 0.9579, 0.995, 0.9409, 0.9575, 0.947, 0.9121, 0.9228, 0.9456, 0.945, 0.9346, 1.025, 1.0195, 1.018, 0.9939, 0.987, 0.993, 0.9609, 0.9513, 1.0396, 0.9512, 397.83, -98.773, 397.83, -98.773, 237.9545, -225.9258, 237.9545, -225.9258, 318.5117, -306.9399, 341.7683, 270.603, 198.5895, 46.9135, -68.3285, -222.2405, 151.9071, 102.5131, 126.5892, 82.1273, -50.0884, 19.9368, -129.2948, 80.7313, -153.9899, -118.9778, -100.5569, -44.219, 331.8184, -62.9801, 304.3466, -19.4492, -319.6397, 126.2555, 527.5728, 216.0401, 104.4389, -79.3944, 104.4389, -79.3944, 301.0194, 168.3252, -442.492, 27.2111, 147.356, 36.0827, 326.3347, 93.4683, -473.6907, -129.551, 147.2902, 32.7966, 163.1674, 42.3469, 163.1674, 42.3469, 77.0975, 40.5396, 50.2315, -28.4322, 196.5707, 81.2969, 131.1218, 52.9903, 65.4566, 26.6138, -19.1156, 0.3535
0.0083, 0.9019, 0.9019, 0.9175, 0.9579, 0.995, 0.9409, 0.9575, 0.947, 0.9121, 0.9228, 0.9456, 0.945, 0.9346, 1.025, 1.0195, 1.018, 0.9939, 0.987, 0.993, 0.9609, 0.9513, 1.0396, 0.9512, 397.8299, -98.7728, 397.8299, -98.7728, 237.9544, -225.9255, 237.9544, -225.9255, 318.5117, -306.9396, 341.7684, 270.603, 198.5894, 46.9136, -68.3285, -222.2405, 151.9071, 102.5131, 126.5892, 82.1273, -50.0884, 19.9367, -129.2947, 80.7312, -153.9899, -118.978, -100.5569, -44.2192, 331.8183, -62.9799, 304.3466, -19.449, -319.6396, 126.2551, 527.5727, 216.0402, 104.4389, -79.3944, 104.4389, -79.3944, 301.0194, 168.3252, -442.4922, 27.2105, 147.356, 36.0828, 326.3348, 93.4686, -473.6907, -129.5514, 147.2902, 32.7967, 163.1674, 42.3471, 163.1674, 42.3471, 77.0975, 40.5396, 50.2315, -28.4321, 196.5707, 81.297, 131.1218, 52.9903, 65.4567, 26.6138, -19.1156, 0.3533
0.0125, 0.9019, 0.9019, 0.9175, 0.9579, 0.995, 0.9409, 0.9575, 0.947, 0.9121, 0.9228, 0.9456, 0.945, 0.9346, 1.025, 1.0195, 1.018, 0.9939, 0.987, 0.993, 0.9609, 0.9513, 1.0396, 0.9512, 397.8299, -98.7726, 397.8299, -98.7726, 237.9544, -225.9254, 237.9544, -225.9254, 318.5117, -306.9395, 341.7684, 270.6029, 198.5894, 46.9137, -68.3285, -222.2404, 151.9071, 102.5131, 126.5892, 82.1273, -50.0884, 19.9366, -129.2947, 80.7312, -153.99, -118.9781, -100.5569, -44.2193, 331.8183, -62.9797, 304.3466, -19.4489, -319.6396, 126.2549, 527.5725, 216.0403, 104.4389, -79.3944, 104.4389, -79.3944, 301.0194, 168.3252, -442.4923, 27.2102, 147.3559, 36.0829, 326.3347, 93.4687, -473.6906, -129.5515, 147.2902, 32.7968, 163.1674, 42.3471, 163.1674, 42.3471, 77.0975, 40.5396, 50.2315, -28.432, 196.5707, 81.2969, 131.1218, 52.9903, 65.4567, 26.6138, -19.1156, 0.3532
0.0167, 0.9019, 0.9019, 0.9175, 0.9579, 0.995, 0.9409, 0.9575, 0.947, 0.9121, 0.9228, 0.9456, 0.945, 0.9346, 1.025, 1.0195, 1.018, 0.9939, 0.987, 0.993, 0.9609, 0.9513, 1.0396, 0.9512, 397.8299, -98.7725, 397.8299, -98.7725, 237.9544, -225.9252, 237.9544, -225.9252, 318.5117, -306.9393, 341.7684, 270.6028, 198.5893, 46.9138, -68.3285, -222.2404, 151.9071, 102.5131, 126.5893, 82.1273, -50.0884, 19.9366, -129.2946, 80.7312, -153.9899, -118.9781, -100.557, -44.2194, 331.8183, -62.9796, 304.3466, -19.4488, -319.6396, 126.2547, 527.5725, 216.0404, 104.4388, -79.3944, 104.4388, -79.3944, 301.0195, 168.3252, -442.4923, 27.2102, 147.356, 36.083, 326.3348, 93.4688, -473.6907, -129.5518, 147.2902, 32.7969, 163.1674, 42.3472, 163.1674, 42.3472, 77.0975, 40.5396, 50.2315, -28.4319, 196.5707, 81.297, 131.1218, 52.9903, 65.4567, 26.6138, -19.1156, 0.353
0.0208, 0.9019, 0.9019, 0.9175, 0.9579, 0.995, 0.9409, 0.9575, 0.947, 0.9121, 0.9228, 0.9456, 0.945, 0.9346, 1.025, 1.0195, 1.018, 0.9939, 0.987, 0.993, 0.9609, 0.9513, 1.0396, 0.9512, 397.83, -98.7723, 397.83, -98.7723, 237.9545, -225.9251, 237.9545, -225.9251, 318.5118, -306.9391, 341.7685, 270.6027, 198.5892, 46.9138, -68.3284, -222.2403, 151.9071, 102.5131, 126.5893, 82.1273, -50.0884, 19.9365, -129.2946, 80.7312, -153.99, -118.9783, -100.557, -44.2195, 331.8182, -62.9795, 304.3466, -19.4488, -319.6395, 126.2545, 527.5724, 216.0404, 104.4388, -79.3944, 104.4388, -79.3944, 301.0194, 168.3251, -442.4925, 27.2097, 147.3559, 36.0829, 326.3347, 93.4688, -473.6906, -129.5517, 147.2902, 32.7968, 163.1674, 42.3471, 163.1674, 42.3471, 77.0975, 40.5395, 50.2315, -28.4319, 196.5707, 81.2969, 131.1218, 52.9903, 65.4567, 26.6137, -19.1156, 0.3528
0.025, 0.9019, 0.9019, 0.9175, 0.9579, 0.995, 0.9409, 0.9575, 0.947, 0.9121, 0.9228, 0.9456, 0.945, 0.9346, 1.025, 1.0195, 1.018, 0.9939, 0.987, 0.993, 0.9609, 0.9513, 1.0396, 0.9512, 397.83, -98.7722, 397.83, -98.7722, 237.9544, -225.9249, 237.9544, -225.9249, 318.5118, -306.939, 341.7685, 270.6027, 198.5892, 46.9139, -68.3284, -222.2403, 151.9072, 102.5131, 126.5893, 82.1273, -50.0884, 19.9365, -129.2946, 80.7312, -153.9899, -118.9782, -100.557, -44.2196, 331.8182, -62.9794, 304.3467, -19.4486, -319.6395, 126.2543, 527.5723, 216.0405, 104.4388, -79.3944, 104.4388, -79.3944, 301.0195, 168.3251, -442.4924, 27.2097, 147.3559, 36.083, 326.3347, 93.4689, -473.6906, -129.5519, 147.2902, 32.7969, 163.1674, 42.3472, 163.1674, 42.3472, 77.0975, 40.5395, 50.2315, -28.4318, 196.5708, 81.2969, 131.1218, 52.9903, 65.4567, 26.6137, -19.1156, 0.3526
0.0292, 0.9019, 0.9019, 0.9175, 0.9579, 0.995, 0.9409, 0.9575, 0.947, 0.9121, 0.9228, 0.9456, 0.945, 0.9346, 1.025, 1.0195, 1.018, 0.9939, 0.987, 0.993, 0.9609, 0.9513, 1.0396, 0.9512, 397.83, -98.7721, 397.83, -98.7721, 237.9544, -225.9249, 237.9544, -225.9249, 318.5117, -306.9389, 341.7685, 270.6026, 198.5891, 46.9139, -68.3284, -222.2403, 151.9072, 102.5131, 126.5893, 82.1273, -50.0884, 19.9364, -129.2946, 80.7312, -153.99, -118.9782, -100.557, -44.2197, 331.8182, -62.9793, 304.3467, -19.4486, -319.6396, 126.2541, 527.5723, 216.0405, 104.4387, -79.3944, 104.4387, -79.3944, 301.0195, 168.3251, -442.4926, 27.2096, 147.3559, 36.083, 326.3347, 93.4689, -473.6906, -129.5519, 147.2902, 32.7969, 163.1674, 42.3472, 163.1674, 42.3472, 77.0975, 40.5395, 50.2315, -28.4318, 196.5708, 81.2968, 131.1218, 52.9902, 65.4567, 26.6137, -19.1156, 0.3524
0.0333, 0.9019, 0.9019, 0.9175, 0.9579, 0.995, 0.9409, 0.9575, 0.947, 0.9121, 0.9228, 0.9456, 0.945, 0.9346, 1.025, 1.0195, 1.018, 0.9939, 0.987, 0.993, 0.9609, 0.9513, 1.0396, 0.9512, 397.83, -98.772, 397.83, -98.772, 237.9545, -225.9247, 237.9545, -225.9247, 318.5117, -306.9388, 341.7686, 270.6026, 198.5891, 46.914, -68.3284, -222.2403, 151.9072, 102.5131, 126.5893, 82.1273, -50.0883, 19.9364, -129.2945, 80.7312, -153.9899, -118.9782, -100.557, -44.2199, 331.8182, -62.9791, 304.3467, -19.4485, -319.6396, 126.2539, 527.5722, 216.0406, 104.4387, -79.3944, 104.4387, -79.3944, 301.0196, 168.3251, -442.4925, 27.2095, 147.3559, 36.0831, 326.3347, 93.469, -473.6906, -129.5521, 147.2902, 32.797, 163.1674, 42.3473, 163.1674, 42.3473, 77.0976, 40.5395, 50.2315, -28.4317, 196.5708, 81.2969, 131.1219, 52.9902, 65.4567, 26.6137, -19.1156, 0.3522
0.0375, 0.9019, 0.9019, 0.9175, 0.9579, 0.995, 0.9409, 0.9575, 0.947, 0.9121, 0.9228, 0.9456, 0.945, 0.9346, 1.025, 1.0195, 1.018, 0.9939, 0.987, 0.993, 0.9609, 0.9513, 1.0396, 0.9512, 397.83, -98.7719, 397.83, -98.7719, 237.9544, -225.9246, 237.9544, -225.9246, 318.5118, -306.9387, 341.7686, 270.6025, 198.5891, 46.914, -68.3284, -222.2402, 151.9072, 102.5131, 126.5893, 82.1273, -50.0884, 19.9363, -129.2945, 80.7312, -153.9899, -118.9782, -100.5571, -44.2201, 331.8181, -62.9791, 304.3467, -19.4484, -319.6395, 126.2537, 527.5721, 216.0406, 104.4387, -79.3944, 104.4387, -79.3944, 301.0196, 168.3251, -442.4925, 27.2094, 147.3559, 36.0831, 326.3348, 93.4691, -473.6906, -129.5522, 147.2902, 32.797, 163.1674, 42.3473, 163.1674, 42.3473, 77.0976, 40.5394, 50.2315, -28.4316, 196.5708, 81.2968, 131.1219, 52.9902, 65.4567, 26.6136, -19.1156, 0.3519
