Time(s), VOLT 101 [NUC-A 21.600], VOLT 102 [NUC-B 21.600], VOLT 151 [NUCPANT 500.00], VOLT 152 [MID500 500.00], VOLT 153 [MID230 230.00], VOLT 154 [DOWNTN 230.00], VOLT 201 [HYDRO 500.00], VOLT 202 [EAST500 500.00], VOLT 203 [EAST230 230.00], VOLT 204 [SUB500 500.00], VOLT 205 [SUB230 230.00], VOLT 206 [URBGEN 18.000], VOLT 211 [HYDRO_G 20.000], VOLT 3001 [MINE 230.00], VOLT 3002 [E. MINE 500.00], VOLT 3003 [S. MINE 230.00], VOLT 3004 [WEST 500.00], VOLT 3005 [WEST 230.00], VOLT 3006 [UPTOWN 230.00], VOLT 3007 [RURAL 230.00], VOLT 3008 [CATDOG 230.00], VOLT 3011 [MINE_G 13.800], VOLT 3018 [CATDOG_G 13.800], POWR 101 TO 151 CKT '1 ', VARS 101 TO 151 CKT '1 ', POWR 102 TO 151 CKT '1 ', VARS 102 TO 151 CKT '1 ', POWR 151 TO 152 CKT '1 ', VARS 151 TO 152 CKT '1 ', POWR 151 TO 152 CKT '2 ', VARS 151 TO 152 CKT '2 ', POWR 151 TO 201 CKT '1 ', VARS 151 TO 201 CKT '1 ', POWR 152 TO 153 CKT '1 ', VARS 152 TO 153 CKT '1 ', POWR 152 TO 202 CKT '1 ', VARS 152 TO 202 CKT '1 ', POWR 152 TO 3004 CKT '1 ', VARS 152 TO 3004 CKT '1 ', POWR 153 TO 154 CKT '1 ', VARS 153 TO 154 CKT '1 ', POWR 153 TO 154 CKT '2 ', VARS 153 TO 154 CKT '2 ', POWR 153 TO 3006 CKT '1 ', VARS 153 TO 3006 CKT '1 ', POWR 154 TO 203 CKT '1 ', VARS 154 TO 203 CKT '1 ', POWR 154 TO 205 CKT '1 ', VARS 154 TO 205 CKT '1 ', POWR 154 TO 3008 CKT '1 ', VARS 154 TO 3008 CKT '1 ', POWR 201 TO 202 CKT '1 ', VARS 201 TO 202 CKT '1 ', POWR 201 TO 204 CKT '1 ', VARS 201 TO 204 CKT '1 ', POWR 201 TO 211 CKT '1 ', VARS 201 TO 211 CKT '1 ', POWR 202 TO 203 CKT '1 ', VARS 202 TO 203 CKT '1 ', POWR 203 TO 205 CKT '1 ', VARS 203 TO 205 CKT '1 ', POWR 203 TO 205 CKT '2 ', VARS 203 TO 205 CKT '2 ', POWR 204 TO 205 CKT '1 ', VARS 204 TO 205 CKT '1 ', POWR 205 TO 206 CKT '1 ', VARS 205 TO 206 CKT '1 ', POWR 3001 TO 3002 CKT '1 ', VARS 3001 TO 3002 CKT '1 ', POWR 3001 TO 3003 CKT '1 ', VARS 3001 TO 3003 CKT '1 ', POWR 3001 TO 3011 CKT '1 ', VARS 3001 TO 3011 CKT '1 ', POWR 3002 TO 3004 CKT '1 ', VARS 3002 TO 3004 CKT '1 ', POWR 3003 TO 3005 CKT '1 ', VARS 3003 TO 3005 CKT '1 ', POWR 3003 TO 3005 CKT '2 ', VARS 3003 TO 3005 CKT '2 ', POWR 3004 TO 3005 CKT '1 ', VARS 3004 TO 3005 CKT '1 ', POWR 3005 TO 3006 CKT '1 ', VARS 3005 TO 3006 CKT '1 ', POWR 3005 TO 3007 CKT '1 ', VARS 3005 TO 3007 CKT '1 ', POWR 3005 TO 3008 CKT '1 ', VARS 3005 TO 3008 CKT '1 ', POWR 3007 TO 3008 CKT '1 ', VARS 3007 TO 3008 CKT '1 ', POWR 3008 TO 3018 CKT '1 ', VARS 3008 TO 3018 CKT '1 '
0.0, 0.8453, 0.8453, 0.8614, 0.9057, 0.9417, 0.8865, 0.899, 0.8917, 0.8556, 0.8676, 0.89, 0.8903, 0.8752, 1.0126, 1.0013, 0.9998, 0.9546, 0.949, 0.944, 0.9192, 0.9054, 1.0382, 0.905, 367.9655, -95.3802, 367.9655, -95.3802, 220.72, -210.2627, 220.72, -210.2627, 293.2778, -270.4836, 308.812, 225.8146, 194.1218, 75.0736, -65.3605, -242.9718, 138.4055, 100.0862, 115.3379, 80.4492, -49.334, -14.9727, -121.3724, 81.0924, -129.391, -82.9345, -104.5798, -73.726, 309.7746, -64.3913, 277.4049, -20.7858, -295.7488, 122.4562, 501.0207, 211.7923, 99.1327, -75.8596, 99.1327, -75.8596, 274.3094, 143.3775, -411.7999, 20.0413, 137.3523, 75.1087, 303.7487, 166.2385, -441.101, -241.3472, 137.2806, 71.5235, 151.8744, 78.4419, 151.8744, 78.4419, 69.5688, 31.5681, 49.4628, 7.2405, 180.0577, 92.8252, 119.3628, 66.6203, 59.031, 41.662, -28.7169, 0.9126
0.0042, 0.8453, 0.8453, 0.8614, 0.9057, 0.9417, 0.8865, 0.899, 0.8917, 0.8556, 0.8676, 0.89, 0.8903, 0.8752, 1.0126, 1.0013, 0.9997, 0.9546, 0.949, 0.944, 0.9192, 0.9054, 1.0382, 0.905, 367.9655, -95.3797, 367.9655, -95.3797, 220.72, -210.2623, 220.72, -210.2623, 293.2778, -270.4831, 308.8121, 225.8146, 194.1216, 75.0738, -65.3605, -242.9717, 138.4055, 100.0862, 115.3379, 80.4492, -49.3339, -14.9727, -121.3723, 81.0924, -129.391, -82.9349, -104.5798, -73.7261, 309.7745, -64.3909, 277.4049, -20.7855, -295.7487, 122.4557, 501.0204, 211.7925, 99.1326, -75.8596, 99.1326, -75.8596, 274.3094, 143.3776, -411.8002, 20.0406, 137.3523, 75.1088, 303.7487, 166.2388, -441.101, -241.3476, 137.2806, 71.5236, 151.8744, 78.442, 151.8744, 78.442, 69.5688, 31.5681, 49.4628, 7.2406, 180.0577, 92.8253, 119.3628, 66.6204, 59.031, 41.662, -28.7169, 0.9126
0.0083, 0.8453, 0.8453, 0.8614, 0.9057, 0.9417, 0.8865, 0.899, 0.8917, 0.8556, 0.8676, 0.89, 0.8903, 0.8752, 1.0126, 1.0013, 0.9997, 0.9546, 0.949, 0.944, 0.9192, 0.9054, 1.0382, 0.905, 367.9654, -95.3795, 367.9654, -95.3795, 220.72, -210.2621, 220.72, -210.2621, 293.2777, -270.4828, 308.8122, 225.8145, 194.1216, 75.0739, -65.3605, -242.9716, 138.4056, 100.0862, 115.338, 80.4492, -49.334, -14.9728, -121.3723, 81.0924, -129.3911, -82.9351, -104.5799, -73.7261, 309.7745, -64.3907, 277.405, -20.7854, -295.7488, 122.4554, 501.0203, 211.7926, 99.1325, -75.8596, 99.1325, -75.8596, 274.3094, 143.3775, -411.8005, 20.0401, 137.3523, 75.1089, 303.7489, 166.239, -441.1012, -241.3479, 137.2807, 71.5237, 151.8744, 78.4421, 151.8744, 78.4421, 69.5688, 31.5681, 49.4628, 7.2407, 180.0578, 92.8254, 119.3628, 66.6204, 59.0311, 41.662, -28.717, 0.9125
0.0125, 0.8453, 0.8453, 0.8614, 0.9057, 0.9417, 0.8865, 0.899, 0.8917, 0.8556, 0.8676, 0.89, 0.8903, 0.8752, 1.0126, 1.0013, 0.9997, 0.9546, 0.949, 0.944, 0.9192, 0.9054, 1.0382, 0.905, 367.9654, -95.3793, 367.9654, -95.3793, 220.72, -210.2618, 220.72, -210.2618, 293.2777, -270.4826, 308.8122, 225.8145, 194.1215, 75.0739, -65.3605, -242.9715, 138.4056, 100.0862, 115.338, 80.4492, -49.334, -14.9729, -121.3722, 81.0923, -129.391, -82.9352, -104.5799, -73.7262, 309.7744, -64.3905, 277.4051, -20.7853, -295.7489, 122.4551, 501.0202, 211.7927, 99.1325, -75.8596, 99.1325, -75.8596, 274.3095, 143.3775, -411.8003, 20.0399, 137.3523, 75.109, 303.7489, 166.2391, -441.1012, -241.3481, 137.2806, 71.5238, 151.8744, 78.4422, 151.8744, 78.4422, 69.5688, 31.568, 49.4628, 7.2408, 180.0578, 92.8253, 119.3629, 66.6204, 59.0311, 41.662, -28.717, 0.9123
0.0167, 0.8453, 0.8453, 0.8614, 0.9057, 0.9417, 0.8865, 0.899, 0.8917, 0.8556, 0.8676, 0.89, 0.8903, 0.8752, 1.0126, 1.0013, 0.9997, 0.9546, 0.949, 0.944, 0.9192, 0.9054, 1.0382, 0.905, 367.9654, -95.3792, 367.9654, -95.3792, 220.72, -210.2617, 220.72, -210.2617, 293.2777, -270.4824, 308.8123, 225.8144, 194.1214, 75.074, -65.3605, -242.9715, 138.4056, 100.0862, 115.338, 80.4492, -49.334, -14.9729, -121.3722, 81.0923, -129.391, -82.9354, -104.5799, -73.7263, 309.7744, -64.3903, 277.4051, -20.7851, -295.7489, 122.4548, 501.0201, 211.7928, 99.1325, -75.8596, 99.1325, -75.8596, 274.3096, 143.3775, -411.8004, 20.0395, 137.3523, 75.109, 303.7489, 166.2392, -441.1012, -241.3482, 137.2806, 71.5238, 151.8744, 78.4422, 151.8744, 78.4422, 69.5689, 31.568, 49.4628, 7.2408, 180.0578, 92.8253, 119.3629, 66.6204, 59.0311, 41.662, -28.717, 0.9122
0.0208, 0.8453, 0.8453, 0.8614, 0.9057, 0.9417, 0.8865, 0.899, 0.8917, 0.8556, 0.8676, 0.89, 0.8903, 0.8752, 1.0126, 1.0013, 0.9997, 0.9546, 0.949, 0.944, 0.9192, 0.9054, 1.0382, 0.905, 367.9654, -95.379, 367.9654, -95.379, 220.7199, -210.2615, 220.7199, -210.2615, 293.2776, -270.4823, 308.8123, 225.8144, 194.1213, 75.074, -65.3605, -242.9714, 138.4056, 100.0862, 115.338, 80.4492, -49.334, -14.973, -121.3722, 81.0923, -129.391, -82.9354, -104.5799, -73.7264, 309.7744, -64.3901, 277.4051, -20.785, -295.749, 122.4545, 501.02, 211.7929, 99.1324, -75.8596, 99.1324, -75.8596, 274.3096, 143.3776, -411.8004, 20.0394, 137.3524, 75.1091, 303.7489, 166.2393, -441.1013, -241.3484, 137.2807, 71.5239, 151.8745, 78.4423, 151.8745, 78.4423, 69.5689, 31.568, 49.4628, 7.2409, 180.0578, 92.8253, 119.3629, 66.6204, 59.0311, 41.662, -28.717, 0.912
0.025, 0.8453, 0.8453, 0.8614, 0.9057, 0.9417, 0.8865, 0.899, 0.8917, 0.8556, 0.8676, 0.89, 0.8903, 0.8752, 1.0126, 1.0013, 0.9997, 0.9546, 0.949, 0.944, 0.9192, 0.9054, 1.0382, 0.905, 367.9654, -95.3788, 367.9654, -95.3788, 220.7199, -210.2613, 220.7199, -210.2613, 293.2776, -270.4821, 308.8123, 225.8143, 194.1212, 75.0741, -65.3605, -242.9713, 138.4057, 100.0862, 115.3381, 80.4492, -49.334, -14.973, -121.3721, 81.0923, -129.391, -82.9354, -104.58, -73.7265, 309.7743, -64.39, 277.4051, -20.7849, -295.7489, 122.4542, 501.0198, 211.793, 99.1324, -75.8596, 99.1324, -75.8596, 274.3096, 143.3775, -411.8005, 20.0392, 137.3523, 75.1091, 303.7489, 166.2394, -441.1012, -241.3486, 137.2806, 71.5239, 151.8745, 78.4423, 151.8745, 78.4423, 69.5689, 31.568, 49.4628, 7.241, 180.0578, 92.8253, 119.3629, 66.6204, 59.0311, 41.662, -28.717, 0.9118
0.0292, 0.8453, 0.8453, 0.8614, 0.9057, 0.9417, 0.8865, 0.899, 0.8917, 0.8556, 0.8676, 0.89, 0.8903, 0.8752, 1.0126, 1.0013, 0.9997, 0.9546, 0.949, 0.944, 0.9192, 0.9054, 1.0382, 0.905, 367.9654, -95.3787, 367.9654, -95.3787, 220.7199, -210.2612, 220.7199, -210.2612, 293.2777, -270.4819, 308.8124, 225.8142, 194.1212, 75.0741, -65.3605, -242.9713, 138.4057, 100.0862, 115.3381, 80.4492, -49.334, -14.973, -121.3721, 81.0923, -129.391, -82.9356, -104.58, -73.7266, 309.7744, -64.3898, 277.4052, -20.7848, -295.749, 122.4541, 501.0198, 211.793, 99.1324, -75.8596, 99.1324, -75.8596, 274.3097, 143.3775, -411.8006, 20.0388, 137.3524, 75.1091, 303.7489, 166.2394, -441.1013, -241.3486, 137.2807, 71.5239, 151.8745, 78.4423, 151.8745, 78.4423, 69.5689, 31.568, 49.4628, 7.241, 180.0579, 92.8253, 119.3629, 66.6203, 59.0311, 41.6619, -28.717, 0.9116
0.0333, 0.8453, 0.8453, 0.8614, 0.9057, 0.9417, 0.8865, 0.899, 0.8917, 0.8556, 0.8676, 0.89, 0.8903, 0.8752, 1.0126, 1.0013, 0.9997, 0.9546, 0.949, 0.944, 0.9192, 0.9054, 1.0382, 0.905, 367.9653, -95.3786, 367.9653, -95.3786, 220.7199, -210.2611, 220.7199, -210.2611, 293.2776, -270.4818, 308.8124, 225.8142, 194.1211, 75.0742, -65.3605, -242.9713, 138.4057, 100.0862, 115.3381, 80.4492, -49.334, -14.9731, -121.372, 81.0923, -129.3909, -82.9355, -104.58, -73.7268, 309.7743, -64.3897, 277.4052, -20.7847, -295.749, 122.4539, 501.0197, 211.7931, 99.1323, -75.8596, 99.1323, -75.8596, 274.3096, 143.3775, -411.8005, 20.0387, 137.3524, 75.1092, 303.7489, 166.2396, -441.1013, -241.3488, 137.2807, 71.524, 151.8745, 78.4424, 151.8745, 78.4424, 69.5689, 31.5679, 49.4628, 7.2411, 180.0579, 92.8253, 119.3629, 66.6203, 59.0311, 41.6619, -28.717, 0.9114
0.0375, 0.8453, 0.8453, 0.8614, 0.9057, 0.9417, 0.8865, 0.899, 0.8917, 0.8556, 0.8676, 0.89, 0.8903, 0.8752, 1.0126, 1.0013, 0.9997, 0.9546, 0.949, 0.944, 0.9192, 0.9054, 1.0382, 0.905, 367.9653, -95.3785, 367.9653, -95.3785, 220.7199, -210.261, 220.7199, -210.261, 293.2776, -270.4817, 308.8125, 225.8141, 194.1211, 75.0742, -65.3604, -242.9712, 138.4057, 100.0862, 115.3381, 80.4491, -49.334, -14.9732, -121.372, 81.0923, -129.3909, -82.9356, -104.5801, -73.7269, 309.7743, -64.3896, 277.4053, -20.7846, -295.749, 122.4536, 501.0196, 211.7931, 99.1323, -75.8596, 99.1323, -75.8596, 274.3097, 143.3775, -411.8005, 20.0385, 137.3524, 75.1092, 303.7489, 166.2396, -441.1013, -241.3488, 137.2807, 71.524, 151.8745, 78.4424, 151.8745, 78.4424, 69.5689, 31.5679, 49.4628, 7.2411, 180.0579, 92.8252, 119.3629, 66.6203, 59.0312, 41.6619, -28.717, 0.9112
