Time(s), VOLT 101 [NUC-A 21.600], VOLT 102 [NUC-B 21.600], VOLT 151 [NUCPANT 500.00], VOLT 152 [MID500 500.00], VOLT 153 [MID230 230.00], VOLT 154 [DOWNTN 230.00], VOLT 201 [HYDRO 500.00], VOLT 202 [EAST500 500.00], VOLT 203 [EAST230 230.00], VOLT 204 [SUB500 500.00], VOLT 205 [SUB230 230.00], VOLT 206 [URBGEN 18.000], VOLT 211 [HYDRO_G 20.000], VOLT 3001 [MINE 230.00], VOLT 3002 [E. MINE 500.00], VOLT 3003 [S. MINE 230.00], VOLT 3004 [WEST 500.00], VOLT 3005 [WEST 230.00], VOLT 3006 [UPTOWN 230.00], VOLT 3007 [RURAL 230.00], VOLT 3008 [CATDOG 230.00], VOLT 3011 [MINE_G 13.800], VOLT 3018 [CATDOG_G 13.800], POWR 101 TO 151 CKT '1 ', VARS 101 TO 151 CKT '1 ', POWR 102 TO 151 CKT '1 ', VARS 102 TO 151 CKT '1 ', POWR 151 TO 152 CKT '1 ', VARS 151 TO 152 CKT '1 ', POWR 151 TO 152 CKT '2 ', VARS 151 TO 152 CKT '2 ', POWR 151 TO 201 CKT '1 ', VARS 151 TO 201 CKT '1 ', POWR 152 TO 153 CKT '1 ', VARS 152 TO 153 CKT '1 ', POWR 152 TO 202 CKT '1 ', VARS 152 TO 202 CKT '1 ', POWR 152 TO 3004 CKT '1 ', VARS 152 TO 3004 CKT '1 ', POWR 153 TO 154 CKT '1 ', VARS 153 TO 154 CKT '1 ', POWR 153 TO 154 CKT '2 ', VARS 153 TO 154 CKT '2 ', POWR 153 TO 3006 CKT '1 ', VARS 153 TO 3006 CKT '1 ', POWR 154 TO 203 CKT '1 ', VARS 154 TO 203 CKT '1 ', POWR 154 TO 205 CKT '1 ', VARS 154 TO 205 CKT '1 ', POWR 154 TO 3008 CKT '1 ', VARS 154 TO 3008 CKT '1 ', POWR 201 TO 202 CKT '1 ', VARS 201 TO 202 CKT '1 ', POWR 201 TO 204 CKT '1 ', VARS 201 TO 204 CKT '1 ', POWR 201 TO 211 CKT '1 ', VARS 201 TO 211 CKT '1 ', POWR 202 TO 203 CKT '1 ', VARS 202 TO 203 CKT '1 ', POWR 203 TO 205 CKT '1 ', VARS 203 TO 205 CKT '1 ', POWR 203 TO 205 CKT '2 ', VARS 203 TO 205 CKT '2 ', POWR 204 TO 205 CKT '1 ', VARS 204 TO 205 CKT '1 ', POWR 205 TO 206 CKT '1 ', VARS 205 TO 206 CKT '1 ', POWR 3001 TO 3002 CKT '1 ', VARS 3001 TO 3002 CKT '1 ', POWR 3001 TO 3003 CKT '1 ', VARS 3001 TO 3003 CKT '1 ', POWR 3001 TO 3011 CKT '1 ', VARS 3001 TO 3011 CKT '1 ', POWR 3002 TO 3004 CKT '1 ', VARS 3002 TO 3004 CKT '1 ', POWR 3003 TO 3005 CKT '1 ', VARS 3003 TO 3005 CKT '1 ', POWR 3003 TO 3005 CKT '2 ', VARS 3003 TO 3005 CKT '2 ', POWR 3004 TO 3005 CKT '1 ', VARS 3004 TO 3005 CKT '1 ', POWR 3005 TO 3006 CKT '1 ', VARS 3005 TO 3006 CKT '1 ', POWR 3005 TO 3007 CKT '1 ', VARS 3005 TO 3007 CKT '1 ', POWR 3005 TO 3008 CKT '1 ', VARS 3005 TO 3008 CKT '1 ', POWR 3007 TO 3008 CKT '1 ', VARS 3007 TO 3008 CKT '1 ', POWR 3008 TO 3018 CKT '1 ', VARS 3008 TO 3018 CKT '1 '
0.0, 0.8371, 0.8371, 0.8532, 0.8975, 0.933, 0.8783, 0.8903, 0.8829, 0.8464, 0.8593, 0.8814, 0.882, 0.8665, 1.0107, 0.9985, 0.997, 0.9487, 0.9435, 0.9361, 0.9138, 0.899, 1.0379, 0.8956, 357.854, -94.5951, 357.854, -94.5951, 214.1164, -207.1954, 214.1164, -207.1954, 286.3021, -264.7478, 301.7513, 223.6161, 196.756, 78.6528, -74.0042, -245.9583, 132.8557, 98.3272, 110.7131, 79.0377, -59.4852, -20.4867, -117.2614, 82.3431, -87.7512, -74.7729, -140.9205, -74.205, 302.3455, -62.8549, 269.84, -20.6033, -287.6808, 120.7635, 496.2678, 212.8848, 98.3906, -76.2181, 98.3906, -76.2181, 266.8509, 140.8798, -401.2188, 17.4867, 135.1765, 80.7809, 294.1883, 176.2542, -429.3648, -257.0352, 135.1037, 77.1397, 147.0941, 83.5219, 147.0941, 83.5219, 58.6101, 29.514, 59.681, 13.5158, 163.0729, 93.141, 105.8176, 68.7098, 49.2147, 46.0231, -84.7117, 7.5853
0.0042, 0.8371, 0.8371, 0.8532, 0.8975, 0.9331, 0.8784, 0.8903, 0.883, 0.8464, 0.8593, 0.8814, 0.882, 0.8665, 1.0108, 0.9986, 0.9971, 0.9488, 0.9435, 0.9362, 0.9138, 0.899, 1.0379, 0.8958, 357.8589, -94.6456, 357.8589, -94.6456, 214.1195, -207.239, 214.1195, -207.239, 286.3056, -264.794, 301.7447, 223.5992, 196.7721, 78.6525, -74.0079, -245.9859, 132.8534, 98.3233, 110.7112, 79.0341, -59.4879, -20.4951, -117.2694, 82.3532, -87.7363, -74.6834, -140.9328, -74.2805, 302.3527, -62.8998, 269.8373, -20.6377, -287.682, 120.8199, 496.2912, 212.8632, 98.3983, -76.2209, 98.3983, -76.2209, 266.8487, 140.8677, -401.1936, 17.5884, 135.1776, 80.7632, 294.1893, 176.2085, -429.3668, -256.9717, 135.1048, 77.1225, 147.0946, 83.5, 147.0946, 83.5, 58.6076, 29.4935, 59.6837, 13.5234, 163.0709, 93.109, 105.816, 68.6783, 49.2127, 45.9944, -84.7276, 7.4567
0.0083, 0.8372, 0.8372, 0.8533, 0.8976, 0.9331, 0.8784, 0.8904, 0.883, 0.8465, 0.8594, 0.8815, 0.8821, 0.8666, 1.0108, 0.9986, 0.9971, 0.9488, 0.9436, 0.9363, 0.9139, 0.8991, 1.0379, 0.896, 357.8647, -94.7085, 357.8647, -94.7085, 214.1232, -207.2937, 214.1232, -207.2937, 286.3096, -264.8519, 301.7361, 223.5797, 196.7922, 78.6514, -74.0121, -246.0198, 132.8502, 98.3187, 110.7085, 79.0299, -59.4908, -20.5046, -117.2799, 82.3654, -87.7187, -74.5742, -140.9453, -74.3705, 302.3618, -62.9559, 269.8336, -20.6806, -287.6836, 120.8914, 496.3204, 212.8361, 98.4083, -76.2243, 98.4083, -76.2243, 266.8456, 140.8532, -401.1613, 17.7137, 135.1787, 80.7409, 294.1903, 176.152, -429.369, -256.8929, 135.1059, 77.1011, 147.0951, 83.4729, 147.0951, 83.4729, 58.6047, 29.4689, 59.6866, 13.5316, 163.0686, 93.0705, 105.8144, 68.6403, 49.2106, 45.9598, -84.7435, 7.3033
0.0125, 0.8372, 0.8372, 0.8533, 0.8976, 0.9332, 0.8785, 0.8904, 0.8831, 0.8465, 0.8595, 0.8816, 0.8821, 0.8666, 1.0109, 0.9987, 0.9972, 0.9489, 0.9437, 0.9363, 0.914, 0.8992, 1.038, 0.8963, 357.8719, -94.7823, 357.8719, -94.7823, 214.128, -207.3586, 214.128, -207.3586, 286.3146, -264.9204, 301.7262, 223.5584, 196.8164, 78.6491, -74.0173, -246.0593, 132.8465, 98.3135, 110.7054, 79.025, -59.4941, -20.5143, -117.2924, 82.3793, -87.6997, -74.4495, -140.9581, -74.4694, 302.3731, -63.0223, 269.8296, -20.7313, -287.6861, 120.9768, 496.3561, 212.8037, 98.4202, -76.2283, 98.4202, -76.2283, 266.8423, 140.8367, -401.1239, 17.8604, 135.1804, 80.7151, 294.1922, 176.0871, -429.3727, -256.8022, 135.1076, 77.0763, 147.0961, 83.4418, 147.0961, 83.4418, 58.6016, 29.4417, 59.6899, 13.5399, 163.0665, 93.0275, 105.813, 68.5979, 49.2088, 45.9214, -84.7594, 7.1347
0.0167, 0.8372, 0.8372, 0.8534, 0.8977, 0.9333, 0.8786, 0.8905, 0.8832, 0.8466, 0.8595, 0.8816, 0.8822, 0.8667, 1.0109, 0.9987, 0.9973, 0.949, 0.9438, 0.9364, 0.9141, 0.8993, 1.038, 0.8966, 357.8804, -94.8649, 357.8804, -94.8649, 214.1336, -207.4317, 214.1336, -207.4317, 286.3203, -264.9976, 301.7151, 223.5361, 196.8438, 78.6455, -74.0229, -246.1029, 132.8422, 98.3078, 110.7018, 79.0198, -59.4975, -20.5236, -117.3069, 82.3945, -87.6803, -74.3135, -140.9704, -74.5738, 302.3864, -63.097, 269.8252, -20.7884, -287.6895, 121.074, 496.3971, 212.767, 98.4338, -76.2327, 98.4338, -76.2327, 266.8386, 140.8187, -401.0826, 18.0235, 135.1824, 80.6863, 294.1946, 176.0152, -429.377, -256.7015, 135.1096, 77.0485, 147.0973, 83.4073, 147.0973, 83.4073, 58.5983, 29.4128, 59.6933, 13.5476, 163.0645, 92.9812, 105.8118, 68.5523, 49.2071, 45.8804, -84.7742, 6.9565
0.0208, 0.8373, 0.8373, 0.8534, 0.8978, 0.9334, 0.8787, 0.8906, 0.8833, 0.8467, 0.8596, 0.8817, 0.8823, 0.8667, 1.011, 0.9988, 0.9973, 0.9491, 0.9439, 0.9365, 0.9142, 0.8995, 1.0381, 0.8969, 357.8899, -94.9545, 357.8899, -94.9545, 214.1398, -207.5116, 214.1398, -207.5116, 286.3267, -265.0819, 301.7032, 223.5137, 196.8741, 78.6407, -74.029, -246.1496, 132.8375, 98.3019, 110.6979, 79.0142, -59.501, -20.5324, -117.323, 82.4106, -87.6609, -74.1693, -140.9817, -74.681, 302.4015, -63.1785, 269.8205, -20.8506, -287.6938, 121.1811, 496.4426, 212.7269, 98.4488, -76.2375, 98.4488, -76.2375, 266.8347, 140.7998, -401.0385, 18.1996, 135.1847, 80.6552, 294.1975, 175.9382, -429.3822, -256.5935, 135.112, 77.0185, 147.0987, 83.3705, 147.0987, 83.3705, 58.5948, 29.3828, 59.6968, 13.5545, 163.0626, 92.933, 105.8108, 68.5049, 49.2057, 45.8378, -84.7875, 6.7735
0.025, 0.8373, 0.8373, 0.8535, 0.8979, 0.9335, 0.8788, 0.8906, 0.8834, 0.8469, 0.8597, 0.8818, 0.8823, 0.8668, 1.0111, 0.9989, 0.9974, 0.9492, 0.944, 0.9366, 0.9144, 0.8996, 1.0381, 0.8972, 357.9002, -95.0494, 357.9002, -95.0494, 214.1467, -207.5969, 214.1467, -207.5969, 286.3336, -265.1719, 301.6904, 223.4916, 196.9067, 78.6347, -74.0355, -246.1988, 132.8325, 98.2958, 110.6937, 79.0085, -59.5046, -20.5403, -117.3405, 82.4274, -87.6419, -74.0201, -140.9918, -74.7884, 302.418, -63.2653, 269.8155, -20.917, -287.6987, 121.2965, 496.4918, 212.6839, 98.4649, -76.2426, 98.4649, -76.2426, 266.8307, 140.7804, -400.9923, 18.3848, 135.1872, 80.6223, 294.2009, 175.8576, -429.3881, -256.48, 135.1145, 76.9869, 147.1004, 83.3319, 147.1004, 83.3319, 58.5913, 29.3526, 59.7004, 13.5603, 163.061, 92.8837, 105.8101, 68.4566, 49.2045, 45.7946, -84.7991, 6.5898
0.0292, 0.8374, 0.8374, 0.8536, 0.898, 0.9336, 0.879, 0.8907, 0.8835, 0.847, 0.8598, 0.882, 0.8824, 0.8668, 1.0111, 0.999, 0.9975, 0.9493, 0.9441, 0.9367, 0.9145, 0.8998, 1.0382, 0.8975, 357.9112, -95.1483, 357.9112, -95.1483, 214.1541, -207.6864, 214.1541, -207.6864, 286.3408, -265.2663, 301.6771, 223.4707, 196.9411, 78.6275, -74.0423, -246.2496, 132.8271, 98.2899, 110.6892, 79.0029, -59.5082, -20.5472, -117.3591, 82.4444, -87.6237, -73.868, -141.0005, -74.8942, 302.4358, -63.3562, 269.8104, -20.9863, -287.7045, 121.4182, 496.5443, 212.639, 98.482, -76.2478, 98.482, -76.2478, 266.8265, 140.761, -400.945, 18.5771, 135.19, 80.5883, 294.2047, 175.7747, -429.3948, -256.363, 135.1174, 76.9541, 147.1024, 83.2922, 147.1024, 83.2922, 58.5877, 29.3226, 59.7039, 13.5649, 163.0596, 92.8344, 105.8096, 68.4084, 49.2036, 45.7515, -84.8087, 6.409
0.0333, 0.8374, 0.8374, 0.8536, 0.8981, 0.9337, 0.8791, 0.8908, 0.8836, 0.8471, 0.8599, 0.8821, 0.8825, 0.8669, 1.0112, 0.9991, 0.9976, 0.9494, 0.9442, 0.9369, 0.9146, 0.8999, 1.0383, 0.8978, 357.9229, -95.2497, 357.9229, -95.2497, 214.1619, -207.7791, 214.1619, -207.7791, 286.3485, -265.3637, 301.6634, 223.4511, 196.9771, 78.6192, -74.0493, -246.3014, 132.8214, 98.2841, 110.6845, 78.9973, -59.5116, -20.5527, -117.3787, 82.4616, -87.6066, -73.7155, -141.0078, -74.9966, 302.4546, -63.45, 269.8051, -21.0578, -287.7106, 121.5454, 496.5992, 212.5926, 98.4999, -76.2533, 98.4999, -76.2533, 266.8222, 140.7419, -400.8972, 18.7733, 135.193, 80.5534, 294.2088, 175.6906, -429.4018, -256.244, 135.1203, 76.9205, 147.1044, 83.2519, 147.1044, 83.2519, 58.5841, 29.2934, 59.7074, 13.5681, 163.0583, 92.7858, 105.8093, 68.3609, 49.2028, 45.7093, -84.8164, 6.234
0.0375, 0.8375, 0.8375, 0.8537, 0.8982, 0.9338, 0.8792, 0.8909, 0.8837, 0.8472, 0.8601, 0.8822, 0.8826, 0.8669, 1.0113, 0.9992, 0.9977, 0.9495, 0.9443, 0.937, 0.9148, 0.9001, 1.0383, 0.8981, 357.935, -95.3528, 357.935, -95.3528, 214.17, -207.8739, 214.17, -207.8739, 286.3564, -265.4633, 301.6492, 223.4332, 197.0141, 78.6097, -74.0564, -246.3536, 132.8156, 98.2785, 110.6796, 78.992, -59.515, -20.5569, -117.399, 82.4786, -87.5906, -73.5643, -141.0134, -75.0942, 302.4742, -63.5458, 269.7997, -21.1307, -287.7172, 121.6761, 496.6561, 212.5453, 98.5182, -76.2587, 98.5182, -76.2587, 266.8178, 140.7232, -400.8493, 18.9713, 135.196, 80.5181, 294.2131, 175.6061, -429.4092, -256.1242, 135.1234, 76.8865, 147.1066, 83.2115, 147.1066, 83.2115, 58.5806, 29.2653, 59.7108, 13.5698, 163.0573, 92.7386, 105.8092, 68.3147, 49.2023, 45.6685, -84.822, 6.0669
