Time(s), VOLT 101 [NUC-A 21.600], VOLT 102 [NUC-B 21.600], VOLT 151 [NUCPANT 500.00], VOLT 152 [MID500 500.00], VOLT 153 [MID230 230.00], VOLT 154 [DOWNTN 230.00], VOLT 201 [HYDRO 500.00], VOLT 202 [EAST500 500.00], VOLT 203 [EAST230 230.00], VOLT 204 [SUB500 500.00], VOLT 205 [SUB230 230.00], VOLT 206 [URBGEN 18.000], VOLT 211 [HYDRO_G 20.000], VOLT 3001 [MINE 230.00], VOLT 3002 [E. MINE 500.00], VOLT 3003 [S. MINE 230.00], VOLT 3004 [WEST 500.00], VOLT 3005 [WEST 230.00], VOLT 3006 [UPTOWN 230.00], VOLT 3007 [RURAL 230.00], VOLT 3008 [CATDOG 230.00], VOLT 3011 [MINE_G 13.800], VOLT 3018 [CATDOG_G 13.800], POWR 101 TO 151 CKT '1 ', VARS 101 TO 151 CKT '1 ', POWR 102 TO 151 CKT '1 ', VARS 102 TO 151 CKT '1 ', POWR 151 TO 152 CKT '1 ', VARS 151 TO 152 CKT '1 ', POWR 151 TO 152 CKT '2 ', VARS 151 TO 152 CKT '2 ', POWR 151 TO 201 CKT '1 ', VARS 151 TO 201 CKT '1 ', POWR 152 TO 153 CKT '1 ', VARS 152 TO 153 CKT '1 ', POWR 152 TO 202 CKT '1 ', VARS 152 TO 202 CKT '1 ', POWR 152 TO 3004 CKT '1 ', VARS 152 TO 3004 CKT '1 ', POWR 153 TO 154 CKT '1 ', VARS 153 TO 154 CKT '1 ', POWR 153 TO 154 CKT '2 ', VARS 153 TO 154 CKT '2 ', POWR 153 TO 3006 CKT '1 ', VARS 153 TO 3006 CKT '1 ', POWR 154 TO 203 CKT '1 ', VARS 154 TO 203 CKT '1 ', POWR 154 TO 205 CKT '1 ', VARS 154 TO 205 CKT '1 ', POWR 154 TO 3008 CKT '1 ', VARS 154 TO 3008 CKT '1 ', POWR 201 TO 202 CKT '1 ', VARS 201 TO 202 CKT '1 ', POWR 201 TO 204 CKT '1 ', VARS 201 TO 204 CKT '1 ', POWR 201 TO 211 CKT '1 ', VARS 201 TO 211 CKT '1 ', POWR 202 TO 203 CKT '1 ', VARS 202 TO 203 CKT '1 ', POWR 203 TO 205 CKT '1 ', VARS 203 TO 205 CKT '1 ', POWR 203 TO 205 CKT '2 ', VARS 203 TO 205 CKT '2 ', POWR 204 TO 205 CKT '1 ', VARS 204 TO 205 CKT '1 ', POWR 205 TO 206 CKT '1 ', VARS 205 TO 206 CKT '1 ', POWR 3001 TO 3002 CKT '1 ', VARS 3001 TO 3002 CKT '1 ', POWR 3001 TO 3003 CKT '1 ', VARS 3001 TO 3003 CKT '1 ', POWR 3001 TO 3011 CKT '1 ', VARS 3001 TO 3011 CKT '1 ', POWR 3002 TO 3004 CKT '1 ', VARS 3002 TO 3004 CKT '1 ', POWR 3003 TO 3005 CKT '1 ', VARS 3003 TO 3005 CKT '1 ', POWR 3003 TO 3005 CKT '2 ', VARS 3003 TO 3005 CKT '2 ', POWR 3004 TO 3005 CKT '1 ', VARS 3004 TO 3005 CKT '1 ', POWR 3005 TO 3006 CKT '1 ', VARS 3005 TO 3006 CKT '1 ', POWR 3005 TO 3007 CKT '1 ', VARS 3005 TO 3007 CKT '1 ', POWR 3005 TO 3008 CKT '1 ', VARS 3005 TO 3008 CKT '1 ', POWR 3007 TO 3008 CKT '1 ', VARS 3007 TO 3008 CKT '1 ', POWR 3008 TO 3018 CKT '1 ', VARS 3008 TO 3018 CKT '1 '
0.0, 0.881, 0.881, 0.8967, 0.9373, 0.974, 0.9218, 0.9358, 0.9242, 0.8856, 0.9037, 0.9259, 0.9257, 0.9126, 1.0205, 1.0127, 1.0112, 0.9788, 0.9725, 0.9737, 0.9447, 0.9342, 1.0392, 0.9331, 367.992, -98.0632, 367.992, -98.0632, 222.1319, -218.3315, 222.1319, -218.3315, 290.5993, -292.7737, 308.1359, 253.5048, 199.9444, 67.5589, -67.3968, -232.1041, 124.6346, 97.6009, 103.8621, 78.1721, -50.2091, 4.6305, -118.9971, 94.9682, -176.4006, -101.7743, -91.1504, -52.6978, 318.6037, -55.1291, 265.9258, -24.0037, -295.7238, 122.9709, 515.733, 232.5372, 93.6387, -89.9503, 93.6387, -89.9503, 263.253, 160.8136, -409.9958, 22.5776, 136.7918, 51.5702, 301.235, 122.0032, -438.0268, -173.5735, 136.7302, 48.4921, 150.6175, 56.9446, 150.6175, 56.9446, 67.4091, 36.9103, 50.3333, -12.9474, 180.0055, 87.4391, 112.0687, 58.2992, 44.5114, 31.9051, -50.3627, 2.512
0.0042, 0.881, 0.881, 0.8967, 0.9373, 0.974, 0.9218, 0.9358, 0.9242, 0.8856, 0.9037, 0.9259, 0.9257, 0.9126, 1.0205, 1.0127, 1.0112, 0.9788, 0.9725, 0.9737, 0.9447, 0.9342, 1.0392, 0.9331, 367.9921, -98.0629, 367.9921, -98.0629, 222.1319, -218.3312, 222.1319, -218.3312, 290.5993, -292.7733, 308.136, 253.5048, 199.9443, 67.5589, -67.3967, -232.1039, 124.6346, 97.6009, 103.8622, 78.1721, -50.2091, 4.6305, -118.997, 94.9682, -176.4007, -101.7747, -91.1504, -52.6978, 318.6036, -55.1287, 265.9258, -24.0035, -295.7239, 122.9703, 515.7328, 232.5374, 93.6386, -89.9503, 93.6386, -89.9503, 263.2531, 160.8137, -409.9959, 22.577, 136.7917, 51.5703, 301.235, 122.0033, -438.0267, -173.5736, 136.7302, 48.4921, 150.6175, 56.9447, 150.6175, 56.9447, 67.4091, 36.9104, 50.3333, -12.9473, 180.0055, 87.4391, 112.0687, 58.2993, 44.5114, 31.9051, -50.3627, 2.5119
0.0083, 0.881, 0.881, 0.8967, 0.9373, 0.974, 0.9218, 0.9358, 0.9242, 0.8856, 0.9037, 0.9259, 0.9257, 0.9126, 1.0205, 1.0127, 1.0112, 0.9788, 0.9725, 0.9737, 0.9447, 0.9342, 1.0392, 0.9331, 367.992, -98.0626, 367.992, -98.0626, 222.1319, -218.331, 222.1319, -218.331, 290.5993, -292.7731, 308.1361, 253.5048, 199.9442, 67.559, -67.3968, -232.1038, 124.6346, 97.6009, 103.8622, 78.1721, -50.2091, 4.6304, -118.9969, 94.9682, -176.4007, -101.7748, -91.1504, -52.6979, 318.6036, -55.1285, 265.9259, -24.0033, -295.7239, 122.9701, 515.7328, 232.5376, 93.6386, -89.9503, 93.6386, -89.9503, 263.2531, 160.8137, -409.9961, 22.5766, 136.7918, 51.5704, 301.2351, 122.0036, -438.0269, -173.5739, 136.7302, 48.4922, 150.6175, 56.9448, 150.6175, 56.9448, 67.4091, 36.9104, 50.3333, -12.9473, 180.0056, 87.4392, 112.0688, 58.2993, 44.5114, 31.9052, -50.3627, 2.5118
0.0125, 0.881, 0.881, 0.8967, 0.9373, 0.974, 0.9218, 0.9358, 0.9242, 0.8856, 0.9037, 0.9259, 0.9257, 0.9126, 1.0205, 1.0127, 1.0112, 0.9788, 0.9725, 0.9737, 0.9447, 0.9342, 1.0392, 0.9331, 367.9921, -98.0626, 367.9921, -98.0626, 222.1319, -218.3309, 222.1319, -218.3309, 290.5993, -292.7731, 308.1362, 253.5047, 199.9442, 67.559, -67.3967, -232.1038, 124.6347, 97.6009, 103.8622, 78.1721, -50.2091, 4.6304, -118.9969, 94.9682, -176.4007, -101.775, -91.1505, -52.6979, 318.6036, -55.1284, 265.9259, -24.0033, -295.7239, 122.9699, 515.7327, 232.5376, 93.6386, -89.9503, 93.6386, -89.9503, 263.2532, 160.8136, -409.9961, 22.5763, 136.7918, 51.5704, 301.2351, 122.0036, -438.0269, -173.574, 136.7302, 48.4922, 150.6176, 56.9448, 150.6176, 56.9448, 67.4091, 36.9103, 50.3333, -12.9472, 180.0056, 87.4392, 112.0688, 58.2993, 44.5114, 31.9051, -50.3627, 2.5117
0.0167, 0.881, 0.881, 0.8967, 0.9373, 0.974, 0.9218, 0.9358, 0.9242, 0.8856, 0.9037, 0.9259, 0.9257, 0.9126, 1.0205, 1.0127, 1.0112, 0.9788, 0.9725, 0.9737, 0.9447, 0.9342, 1.0392, 0.9331, 367.992, -98.0625, 367.992, -98.0625, 222.1319, -218.3307, 222.1319, -218.3307, 290.5992, -292.7729, 308.1362, 253.5046, 199.944, 67.5591, -67.3967, -232.1037, 124.6347, 97.6009, 103.8622, 78.1721, -50.2091, 4.6303, -118.9969, 94.9682, -176.4007, -101.775, -91.1505, -52.698, 318.6035, -55.1283, 265.9259, -24.0032, -295.7239, 122.9696, 515.7325, 232.5376, 93.6385, -89.9503, 93.6385, -89.9503, 263.2532, 160.8136, -409.9961, 22.5762, 136.7917, 51.5704, 301.2351, 122.0037, -438.0268, -173.5741, 136.7302, 48.4923, 150.6175, 56.9448, 150.6175, 56.9448, 67.4091, 36.9103, 50.3333, -12.9472, 180.0056, 87.4391, 112.0688, 58.2993, 44.5114, 31.9051, -50.3627, 2.5116
0.0208, 0.881, 0.881, 0.8967, 0.9373, 0.974, 0.9218, 0.9358, 0.9242, 0.8856, 0.9037, 0.9259, 0.9257, 0.9126, 1.0205, 1.0127, 1.0112, 0.9788, 0.9725, 0.9737, 0.9447, 0.9342, 1.0392, 0.9331, 367.9921, -98.0624, 367.9921, -98.0624, 222.1319, -218.3306, 222.1319, -218.3306, 290.5992, -292.7728, 308.1363, 253.5046, 199.944, 67.5591, -67.3967, -232.1037, 124.6347, 97.6009, 103.8623, 78.1721, -50.2091, 4.6303, -118.9968, 94.9682, -176.4007, -101.7751, -91.1505, -52.6981, 318.6036, -55.1281, 265.926, -24.0031, -295.724, 122.9695, 515.7325, 232.5377, 93.6385, -89.9503, 93.6385, -89.9503, 263.2532, 160.8136, -409.9962, 22.5759, 136.7918, 51.5705, 301.2351, 122.0038, -438.0269, -173.5742, 136.7302, 48.4923, 150.6176, 56.9449, 150.6176, 56.9449, 67.4092, 36.9103, 50.3333, -12.9471, 180.0056, 87.4392, 112.0688, 58.2993, 44.5114, 31.9051, -50.3627, 2.5114
0.025, 0.881, 0.881, 0.8967, 0.9373, 0.974, 0.9218, 0.9358, 0.9242, 0.8856, 0.9037, 0.9259, 0.9257, 0.9126, 1.0205, 1.0127, 1.0112, 0.9788, 0.9725, 0.9737, 0.9447, 0.9342, 1.0392, 0.9331, 367.9921, -98.0623, 367.9921, -98.0623, 222.1319, -218.3305, 222.1319, -218.3305, 290.5993, -292.7726, 308.1363, 253.5045, 199.944, 67.5592, -67.3967, -232.1037, 124.6347, 97.6009, 103.8623, 78.1721, -50.2091, 4.6302, -118.9968, 94.9682, -176.4006, -101.775, -91.1505, -52.6982, 318.6035, -55.1281, 265.926, -24.003, -295.7239, 122.9694, 515.7325, 232.5378, 93.6385, -89.9503, 93.6385, -89.9503, 263.2532, 160.8136, -409.9961, 22.5759, 136.7918, 51.5706, 301.2351, 122.0039, -438.0269, -173.5744, 136.7302, 48.4924, 150.6176, 56.9449, 150.6176, 56.9449, 67.4092, 36.9103, 50.3333, -12.9471, 180.0056, 87.4392, 112.0688, 58.2992, 44.5114, 31.9051, -50.3627, 2.5113
0.0292, 0.881, 0.881, 0.8967, 0.9373, 0.974, 0.9218, 0.9358, 0.9242, 0.8856, 0.9037, 0.9259, 0.9257, 0.9126, 1.0205, 1.0127, 1.0112, 0.9788, 0.9725, 0.9737, 0.9447, 0.9342, 1.0392, 0.9331, 367.9921, -98.0621, 367.9921, -98.0621, 222.1319, -218.3304, 222.1319, -218.3304, 290.5993, -292.7725, 308.1364, 253.5044, 199.9439, 67.5592, -67.3967, -232.1036, 124.6347, 97.6008, 103.8623, 78.1721, -50.2091, 4.6302, -118.9968, 94.9682, -176.4006, -101.7751, -91.1505, -52.6983, 318.6035, -55.128, 265.926, -24.003, -295.7239, 122.9691, 515.7324, 232.5378, 93.6385, -89.9503, 93.6385, -89.9503, 263.2533, 160.8136, -409.9961, 22.5757, 136.7917, 51.5705, 301.2351, 122.0038, -438.0268, -173.5743, 136.7302, 48.4923, 150.6175, 56.9449, 150.6175, 56.9449, 67.4092, 36.9102, 50.3332, -12.9471, 180.0056, 87.4391, 112.0688, 58.2992, 44.5114, 31.905, -50.3627, 2.5111
0.0333, 0.881, 0.881, 0.8967, 0.9373, 0.974, 0.9218, 0.9358, 0.9242, 0.8856, 0.9037, 0.9259, 0.9257, 0.9126, 1.0205, 1.0127, 1.0112, 0.9788, 0.9725, 0.9737, 0.9447, 0.9342, 1.0392, 0.9331, 367.9921, -98.062, 367.9921, -98.062, 222.1319, -218.3302, 222.1319, -218.3302, 290.5994, -292.7723, 308.1364, 253.5044, 199.9438, 67.5593, -67.3966, -232.1036, 124.6348, 97.6009, 103.8623, 78.1721, -50.2091, 4.6301, -118.9968, 94.9682, -176.4005, -101.7752, -91.1505, -52.6984, 318.6035, -55.1278, 265.926, -24.0029, -295.7238, 122.9691, 515.7323, 232.5378, 93.6385, -89.9503, 93.6385, -89.9503, 263.2533, 160.8136, -409.9961, 22.5754, 136.7917, 51.5706, 301.2351, 122.0039, -438.0268, -173.5745, 136.7302, 48.4924, 150.6175, 56.945, 150.6175, 56.945, 67.4092, 36.9102, 50.3332, -12.947, 180.0056, 87.4391, 112.0688, 58.2992, 44.5115, 31.905, -50.3627, 2.5109
0.0375, 0.881, 0.881, 0.8967, 0.9373, 0.974, 0.9218, 0.9358, 0.9242, 0.8856, 0.9037, 0.9259, 0.9257, 0.9126, 1.0205, 1.0127, 1.0112, 0.9788, 0.9725, 0.9737, 0.9447, 0.9342, 1.0392, 0.9331, 367.9921, -98.0619, 367.9921, -98.0619, 222.1319, -218.3302, 222.1319, -218.3302, 290.5994, -292.7722, 308.1365, 253.5044, 199.9438, 67.5593, -67.3967, -232.1036, 124.6348, 97.6009, 103.8623, 78.1721, -50.2091, 4.6301, -118.9967, 94.9682, -176.4005, -101.7751, -91.1506, -52.6985, 318.6035, -55.1278, 265.9261, -24.0028, -295.7239, 122.9689, 515.7323, 232.5379, 93.6385, -89.9503, 93.6385, -89.9503, 263.2534, 160.8135, -409.996, 22.5754, 136.7918, 51.5706, 301.2351, 122.004, -438.0269, -173.5746, 136.7302, 48.4924, 150.6176, 56.945, 150.6176, 56.945, 67.4092, 36.9102, 50.3333, -12.9469, 180.0057, 87.4391, 112.0688, 58.2992, 44.5115, 31.905, -50.3627, 2.5108
