Time(s), VOLT 101 [NUC-A 21.600], VOLT 102 [NUC-B 21.600], VOLT 151 [NUCPANT 500.00], VOLT 152 [MID500 500.00], VOLT 153 [MID230 230.00], VOLT 154 [DOWNTN 230.00], VOLT 201 [HYDRO 500.00], VOLT 202 [EAST500 500.00], VOLT 203 [EAST230 230.00], VOLT 204 [SUB500 500.00], VOLT 205 [SUB230 230.00], VOLT 206 [URBGEN 18.000], VOLT 211 [HYDRO_G 20.000], VOLT 3001 [MINE 230.00], VOLT 3002 [E. MINE 500.00], VOLT 3003 [S. MINE 230.00], VOLT 3004 [WEST 500.00], VOLT 3005 [WEST 230.00], VOLT 3006 [UPTOWN 230.00], VOLT 3007 [RURAL 230.00], VOLT 3008 [CATDOG 230.00], VOLT 3011 [MINE_G 13.800], VOLT 3018 [CATDOG_G 13.800], POWR 101 TO 151 CKT '1 ', VARS 101 TO 151 CKT '1 ', POWR 102 TO 151 CKT '1 ', VARS 102 TO 151 CKT '1 ', POWR 151 TO 152 CKT '1 ', VARS 151 TO 152 CKT '1 ', POWR 151 TO 152 CKT '2 ', VARS 151 TO 152 CKT '2 ', POWR 151 TO 201 CKT '1 ', VARS 151 TO 201 CKT '1 ', POWR 152 TO 153 CKT '1 ', VARS 152 TO 153 CKT '1 ', POWR 152 TO 202 CKT '1 ', VARS 152 TO 202 CKT '1 ', POWR 152 TO 3004 CKT '1 ', VARS 152 TO 3004 CKT '1 ', POWR 153 TO 154 CKT '1 ', VARS 153 TO 154 CKT '1 ', POWR 153 TO 154 CKT '2 ', VARS 153 TO 154 CKT '2 ', POWR 153 TO 3006 CKT '1 ', VARS 153 TO 3006 CKT '1 ', POWR 154 TO 203 CKT '1 ', VARS 154 TO 203 CKT '1 ', POWR 154 TO 205 CKT '1 ', VARS 154 TO 205 CKT '1 ', POWR 154 TO 3008 CKT '1 ', VARS 154 TO 3008 CKT '1 ', POWR 201 TO 202 CKT '1 ', VARS 201 TO 202 CKT '1 ', POWR 201 TO 204 CKT '1 ', VARS 201 TO 204 CKT '1 ', POWR 201 TO 211 CKT '1 ', VARS 201 TO 211 CKT '1 ', POWR 202 TO 203 CKT '1 ', VARS 202 TO 203 CKT '1 ', POWR 203 TO 205 CKT '1 ', VARS 203 TO 205 CKT '1 ', POWR 203 TO 205 CKT '2 ', VARS 203 TO 205 CKT '2 ', POWR 204 TO 205 CKT '1 ', VARS 204 TO 205 CKT '1 ', POWR 205 TO 206 CKT '1 ', VARS 205 TO 206 CKT '1 ', POWR 3001 TO 3002 CKT '1 ', VARS 3001 TO 3002 CKT '1 ', POWR 3001 TO 3003 CKT '1 ', VARS 3001 TO 3003 CKT '1 ', POWR 3001 TO 3011 CKT '1 ', VARS 3001 TO 3011 CKT '1 ', POWR 3002 TO 3004 CKT '1 ', VARS 3002 TO 3004 CKT '1 ', POWR 3003 TO 3005 CKT '1 ', VARS 3003 TO 3005 CKT '1 ', POWR 3003 TO 3005 CKT '2 ', VARS 3003 TO 3005 CKT '2 ', POWR 3004 TO 3005 CKT '1 ', VARS 3004 TO 3005 CKT '1 ', POWR 3005 TO 3006 CKT '1 ', VARS 3005 TO 3006 CKT '1 ', POWR 3005 TO 3007 CKT '1 ', VARS 3005 TO 3007 CKT '1 ', POWR 3005 TO 3008 CKT '1 ', VARS 3005 TO 3008 CKT '1 ', POWR 3007 TO 3008 CKT '1 ', VARS 3007 TO 3008 CKT '1 ', POWR 3008 TO 3018 CKT '1 ', VARS 3008 TO 3018 CKT '1 '
0.0, 1.02, 1.02, 1.0224, 1.0352, 1.0716, 1.0109, 1.0537, 1.0265, 0.9812, 1.0007, 1.0182, 1.0173, 1.0328, 1.0407, 1.0437, 1.0418, 1.0487, 1.0381, 1.0622, 1.0143, 1.0108, 1.04, 1.01, 455.7786, -14.6526, 455.7786, -14.6526, 272.4906, -210.4513, 272.4906, -210.4513, 365.3766, -289.9775, 429.5637, 400.032, 185.4196, 26.3384, -73.7334, -172.3111, 181.8845, 124.3972, 151.5704, 99.8369, -54.1348, 86.1687, -122.7007, 85.593, -223.3129, -203.9777, -122.8615, 1.6914, 367.7254, -10.9168, 362.085, 27.9274, -366.2049, 128.8454, 550.2274, 296.2987, 93.5309, -92.4441, 93.5309, -92.4441, 357.7914, 248.9541, -505.7769, 33.0313, 167.9599, -22.1306, 372.5015, -9.2143, -540.4614, 31.3449, 167.8804, -26.1057, 186.2507, -9.7352, 186.2507, -9.7352, 92.3764, 66.7381, 54.5838, -93.1382, 229.1841, 73.8832, 145.4969, 37.4026, 60.8514, 4.1229, -50.4533, 2.1214
0.0042, 1.02, 1.02, 1.0224, 1.0352, 1.0716, 1.0109, 1.0537, 1.0265, 0.9812, 1.0007, 1.0182, 1.0173, 1.0328, 1.0407, 1.0437, 1.0418, 1.0487, 1.0381, 1.0622, 1.0143, 1.0108, 1.04, 1.01, 455.7786, -14.6526, 455.7786, -14.6526, 272.4906, -210.4513, 272.4906, -210.4513, 365.3766, -289.9775, 429.5637, 400.032, 185.4196, 26.3384, -73.7334, -172.3111, 181.8845, 124.3972, 151.5704, 99.8369, -54.1348, 86.1687, -122.7006, 85.593, -223.3129, -203.9777, -122.8615, 1.6914, 367.7254, -10.9168, 362.085, 27.9274, -366.2049, 128.8453, 550.2274, 296.2987, 93.5309, -92.4441, 93.5309, -92.4441, 357.7914, 248.9541, -505.7769, 33.0312, 167.9599, -22.1306, 372.5015, -9.2143, -540.4614, 31.3449, 167.8804, -26.1057, 186.2507, -9.7352, 186.2507, -9.7352, 92.3764, 66.7381, 54.5838, -93.1382, 229.1841, 73.8832, 145.4969, 37.4026, 60.8514, 4.1229, -50.4533, 2.1214
0.0083, 1.02, 1.02, 1.0224, 1.0352, 1.0716, 1.0109, 1.0537, 1.0265, 0.9812, 1.0007, 1.0182, 1.0173, 1.0328, 1.0407, 1.0437, 1.0418, 1.0487, 1.0381, 1.0622, 1.0143, 1.0108, 1.04, 1.01, 455.7786, -14.6526, 455.7786, -14.6526, 272.4906, -210.4513, 272.4906, -210.4513, 365.3766, -289.9775, 429.5637, 400.032, 185.4196, 26.3384, -73.7334, -172.3111, 181.8845, 124.3972, 151.5704, 99.8369, -54.1349, 86.1687, -122.7006, 85.593, -223.3129, -203.9777, -122.8615, 1.6914, 367.7254, -10.9168, 362.085, 27.9274, -366.2049, 128.8453, 550.2274, 296.2987, 93.5309, -92.4441, 93.5309, -92.4441, 357.7914, 248.9541, -505.7769, 33.0312, 167.9599, -22.1306, 372.5015, -9.2143, -540.4614, 31.3449, 167.8804, -26.1057, 186.2507, -9.7352, 186.2507, -9.7352, 92.3764, 66.7381, 54.5838, -93.1382, 229.1841, 73.8832, 145.4969, 37.4026, 60.8514, 4.1229, -50.4533, 2.1214
0.0125, 1.02, 1.02, 1.0224, 1.0352, 1.0716, 1.0109, 1.0537, 1.0265, 0.9812, 1.0007, 1.0182, 1.0173, 1.0328, 1.0407, 1.0437, 1.0418, 1.0487, 1.0381, 1.0622, 1.0143, 1.0108, 1.04, 1.01, 455.7786, -14.6526, 455.7786, -14.6526, 272.4906, -210.4513, 272.4906, -210.4513, 365.3767, -289.9775, 429.5637, 400.032, 185.4196, 26.3384, -73.7334, -172.3111, 181.8845, 124.3972, 151.5704, 99.8369, -54.1348, 86.1687, -122.7006, 85.593, -223.3129, -203.9777, -122.8615, 1.6914, 367.7254, -10.9168, 362.085, 27.9274, -366.2049, 128.8453, 550.2274, 296.2987, 93.5309, -92.4441, 93.5309, -92.4441, 357.7914, 248.9541, -505.7769, 33.0312, 167.9599, -22.1306, 372.5015, -9.2143, -540.4614, 31.3449, 167.8804, -26.1057, 186.2507, -9.7352, 186.2507, -9.7352, 92.3764, 66.7381, 54.5838, -93.1382, 229.1841, 73.8832, 145.4969, 37.4026, 60.8514, 4.1229, -50.4533, 2.1214
0.0167, 1.02, 1.02, 1.0224, 1.0352, 1.0716, 1.0109, 1.0537, 1.0265, 0.9812, 1.0007, 1.0182, 1.0173, 1.0328, 1.0407, 1.0437, 1.0418, 1.0487, 1.0381, 1.0622, 1.0143, 1.0108, 1.04, 1.01, 455.7786, -14.6526, 455.7786, -14.6526, 272.4906, -210.4513, 272.4906, -210.4513, 365.3767, -289.9775, 429.5637, 400.032, 185.4196, 26.3384, -73.7334, -172.3111, 181.8845, 124.3972, 151.5704, 99.8369, -54.1348, 86.1687, -122.7006, 85.593, -223.3129, -203.9777, -122.8615, 1.6914, 367.7254, -10.9168, 362.085, 27.9274, -366.2049, 128.8453, 550.2274, 296.2987, 93.5309, -92.4441, 93.5309, -92.4441, 357.7914, 248.9541, -505.7769, 33.0312, 167.9599, -22.1306, 372.5015, -9.2143, -540.4614, 31.3449, 167.8804, -26.1057, 186.2507, -9.7352, 186.2507, -9.7352, 92.3764, 66.7381, 54.5838, -93.1382, 229.1841, 73.8832, 145.4969, 37.4026, 60.8514, 4.1229, -50.4533, 2.1214
0.0208, 1.02, 1.02, 1.0224, 1.0352, 1.0716, 1.0109, 1.0537, 1.0265, 0.9812, 1.0007, 1.0182, 1.0173, 1.0328, 1.0407, 1.0437, 1.0418, 1.0487, 1.0381, 1.0622, 1.0143, 1.0108, 1.04, 1.01, 455.7786, -14.6526, 455.7786, -14.6526, 272.4906, -210.4513, 272.4906, -210.4513, 365.3767, -289.9775, 429.5637, 400.032, 185.4196, 26.3384, -73.7334, -172.3111, 181.8845, 124.3972, 151.5704, 99.8369, -54.1348, 86.1687, -122.7006, 85.593, -223.3129, -203.9777, -122.8615, 1.6914, 367.7254, -10.9168, 362.085, 27.9274, -366.2049, 128.8453, 550.2274, 296.2987, 93.5309, -92.4441, 93.5309, -92.4441, 357.7914, 248.9541, -505.7769, 33.0313, 167.9599, -22.1306, 372.5015, -9.2143, -540.4614, 31.3449, 167.8804, -26.1057, 186.2507, -9.7352, 186.2507, -9.7352, 92.3764, 66.7381, 54.5838, -93.1382, 229.1841, 73.8832, 145.4969, 37.4026, 60.8514, 4.1229, -50.4533, 2.1214
0.025, 1.02, 1.02, 1.0224, 1.0352, 1.0716, 1.0109, 1.0537, 1.0265, 0.9812, 1.0007, 1.0182, 1.0173, 1.0328, 1.0407, 1.0437, 1.0418, 1.0487, 1.0381, 1.0622, 1.0143, 1.0108, 1.04, 1.01, 455.7786, -14.6526, 455.7786, -14.6526, 272.4906, -210.4513, 272.4906, -210.4513, 365.3766, -289.9775, 429.5637, 400.032, 185.4196, 26.3384, -73.7334, -172.3111, 181.8845, 124.3972, 151.5704, 99.8369, -54.1348, 86.1687, -122.7006, 85.593, -223.3129, -203.9776, -122.8615, 1.6914, 367.7254, -10.9168, 362.085, 27.9274, -366.2049, 128.8453, 550.2274, 296.2987, 93.5309, -92.4441, 93.5309, -92.4441, 357.7914, 248.9541, -505.7769, 33.0313, 167.9599, -22.1306, 372.5015, -9.2143, -540.4614, 31.3449, 167.8804, -26.1057, 186.2507, -9.7352, 186.2507, -9.7352, 92.3764, 66.7381, 54.5838, -93.1382, 229.1841, 73.8832, 145.4969, 37.4026, 60.8514, 4.1229, -50.4533, 2.1214
0.0292, 1.02, 1.02, 1.0224, 1.0352, 1.0716, 1.0109, 1.0537, 1.0265, 0.9812, 1.0007, 1.0182, 1.0173, 1.0328, 1.0407, 1.0437, 1.0418, 1.0487, 1.0381, 1.0622, 1.0143, 1.0108, 1.04, 1.01, 455.7786, -14.6526, 455.7786, -14.6526, 272.4906, -210.4513, 272.4906, -210.4513, 365.3766, -289.9775, 429.5637, 400.032, 185.4196, 26.3384, -73.7334, -172.3111, 181.8845, 124.3972, 151.5704, 99.8369, -54.1348, 86.1687, -122.7007, 85.593, -223.3129, -203.9776, -122.8615, 1.6914, 367.7254, -10.9168, 362.085, 27.9274, -366.2049, 128.8454, 550.2274, 296.2987, 93.5309, -92.4441, 93.5309, -92.4441, 357.7914, 248.9541, -505.7769, 33.0313, 167.9599, -22.1306, 372.5015, -9.2143, -540.4614, 31.3449, 167.8804, -26.1057, 186.2507, -9.7352, 186.2507, -9.7352, 92.3764, 66.7381, 54.5838, -93.1382, 229.1841, 73.8832, 145.4969, 37.4026, 60.8514, 4.1229, -50.4533, 2.1214
0.0333, 1.02, 1.02, 1.0224, 1.0352, 1.0716, 1.0109, 1.0537, 1.0265, 0.9812, 1.0007, 1.0182, 1.0173, 1.0328, 1.0407, 1.0437, 1.0418, 1.0487, 1.0381, 1.0622, 1.0143, 1.0108, 1.04, 1.01, 455.7786, -14.6526, 455.7786, -14.6526, 272.4906, -210.4513, 272.4906, -210.4513, 365.3766, -289.9775, 429.5637, 400.032, 185.4196, 26.3384, -73.7334, -172.3111, 181.8845, 124.3972, 151.5704, 99.8369, -54.1348, 86.1687, -122.7007, 85.593, -223.3129, -203.9776, -122.8615, 1.6914, 367.7254, -10.9168, 362.085, 27.9274, -366.2049, 128.8454, 550.2274, 296.2987, 93.5309, -92.4441, 93.5309, -92.4441, 357.7914, 248.9541, -505.7769, 33.0313, 167.9599, -22.1306, 372.5015, -9.2143, -540.4614, 31.3449, 167.8804, -26.1057, 186.2507, -9.7352, 186.2507, -9.7352, 92.3764, 66.7381, 54.5838, -93.1382, 229.1841, 73.8832, 145.4969, 37.4026, 60.8514, 4.1229, -50.4533, 2.1214
0.0375, 1.02, 1.02, 1.0224, 1.0352, 1.0716, 1.0109, 1.0537, 1.0265, 0.9812, 1.0007, 1.0182, 1.0173, 1.0328, 1.0407, 1.0437, 1.0418, 1.0487, 1.0381, 1.0622, 1.0143, 1.0108, 1.04, 1.01, 455.7786, -14.6526, 455.7786, -14.6526, 272.4906, -210.4513, 272.4906, -210.4513, 365.3766, -289.9775, 429.5637, 400.032, 185.4196, 26.3384, -73.7334, -172.3111, 181.8845, 124.3972, 151.5704, 99.8369, -54.1348, 86.1687, -122.7007, 85.593, -223.3129, -203.9776, -122.8615, 1.6913, 367.7254, -10.9168, 362.085, 27.9274, -366.2049, 128.8454, 550.2274, 296.2987, 93.5309, -92.4441, 93.5309, -92.4441, 357.7914, 248.9541, -505.7769, 33.0313, 167.9599, -22.1306, 372.5015, -9.2143, -540.4614, 31.3449, 167.8804, -26.1057, 186.2507, -9.7352, 186.2507, -9.7352, 92.3764, 66.7381, 54.5838, -93.1382, 229.1841, 73.8832, 145.4969, 37.4026, 60.8514, 4.1229, -50.4533, 2.1214
