Time(s), VOLT 101 [NUC-A 21.600], VOLT 102 [NUC-B 21.600], VOLT 151 [NUCPANT 500.00], VOLT 152 [MID500 500.00], VOLT 153 [MID230 230.00], VOLT 154 [DOWNTN 230.00], VOLT 201 [HYDRO 500.00], VOLT 202 [EAST500 500.00], VOLT 203 [EAST230 230.00], VOLT 204 [SUB500 500.00], VOLT 205 [SUB230 230.00], VOLT 206 [URBGEN 18.000], VOLT 211 [HYDRO_G 20.000], VOLT 3001 [MINE 230.00], VOLT 3002 [E. MINE 500.00], VOLT 3003 [S. MINE 230.00], VOLT 3004 [WEST 500.00], VOLT 3005 [WEST 230.00], VOLT 3006 [UPTOWN 230.00], VOLT 3007 [RURAL 230.00], VOLT 3008 [CATDOG 230.00], VOLT 3011 [MINE_G 13.800], VOLT 3018 [CATDOG_G 13.800], POWR 101 TO 151 CKT '1 ', VARS 101 TO 151 CKT '1 ', POWR 102 TO 151 CKT '1 ', VARS 102 TO 151 CKT '1 ', POWR 151 TO 152 CKT '1 ', VARS 151 TO 152 CKT '1 ', POWR 151 TO 152 CKT '2 ', VARS 151 TO 152 CKT '2 ', POWR 151 TO 201 CKT '1 ', VARS 151 TO 201 CKT '1 ', POWR 152 TO 153 CKT '1 ', VARS 152 TO 153 CKT '1 ', POWR 152 TO 202 CKT '1 ', VARS 152 TO 202 CKT '1 ', POWR 152 TO 3004 CKT '1 ', VARS 152 TO 3004 CKT '1 ', POWR 153 TO 154 CKT '1 ', VARS 153 TO 154 CKT '1 ', POWR 153 TO 154 CKT '2 ', VARS 153 TO 154 CKT '2 ', POWR 153 TO 3006 CKT '1 ', VARS 153 TO 3006 CKT '1 ', POWR 154 TO 203 CKT '1 ', VARS 154 TO 203 CKT '1 ', POWR 154 TO 205 CKT '1 ', VARS 154 TO 205 CKT '1 ', POWR 154 TO 3008 CKT '1 ', VARS 154 TO 3008 CKT '1 ', POWR 201 TO 202 CKT '1 ', VARS 201 TO 202 CKT '1 ', POWR 201 TO 204 CKT '1 ', VARS 201 TO 204 CKT '1 ', POWR 201 TO 211 CKT '1 ', VARS 201 TO 211 CKT '1 ', POWR 202 TO 203 CKT '1 ', VARS 202 TO 203 CKT '1 ', POWR 203 TO 205 CKT '1 ', VARS 203 TO 205 CKT '1 ', POWR 203 TO 205 CKT '2 ', VARS 203 TO 205 CKT '2 ', POWR 204 TO 205 CKT '1 ', VARS 204 TO 205 CKT '1 ', POWR 205 TO 206 CKT '1 ', VARS 205 TO 206 CKT '1 ', POWR 3001 TO 3002 CKT '1 ', VARS 3001 TO 3002 CKT '1 ', POWR 3001 TO 3003 CKT '1 ', VARS 3001 TO 3003 CKT '1 ', POWR 3001 TO 3011 CKT '1 ', VARS 3001 TO 3011 CKT '1 ', POWR 3002 TO 3004 CKT '1 ', VARS 3002 TO 3004 CKT '1 ', POWR 3003 TO 3005 CKT '1 ', VARS 3003 TO 3005 CKT '1 ', POWR 3003 TO 3005 CKT '2 ', VARS 3003 TO 3005 CKT '2 ', POWR 3004 TO 3005 CKT '1 ', VARS 3004 TO 3005 CKT '1 ', POWR 3005 TO 3006 CKT '1 ', VARS 3005 TO 3006 CKT '1 ', POWR 3005 TO 3007 CKT '1 ', VARS 3005 TO 3007 CKT '1 ', POWR 3005 TO 3008 CKT '1 ', VARS 3005 TO 3008 CKT '1 ', POWR 3007 TO 3008 CKT '1 ', VARS 3007 TO 3008 CKT '1 ', POWR 3008 TO 3018 CKT '1 ', VARS 3008 TO 3018 CKT '1 '
0.0, 1.02, 1.02, 1.0143, 1.0093, 1.0425, 0.9711, 1.04, 0.9983, 0.9413, 0.9701, 0.98, 0.9841, 1.0387, 1.0329, 1.0324, 1.0299, 1.025, 1.0127, 1.0342, 0.9829, 0.9754, 1.04, 0.9752, 484.0056, 47.658, 484.0056, 47.658, 288.5671, -166.793, 288.5671, -166.793, 389.513, -250.1806, 471.8516, 430.0564, 171.8223, 50.5792, -70.7577, -172.2169, 204.0337, 145.0538, 170.0281, 117.2557, -52.3134, 74.6416, -116.7095, 82.7376, -258.5559, -237.4608, -122.4372, -16.5601, 380.8318, 51.1524, 395.7682, 88.204, -388.907, 34.2626, 549.1942, 362.0362, 85.8642, -91.8123, 85.8642, -91.8123, 390.0395, 283.7623, -537.0033, -0.0463, 178.7448, 2.1625, 399.9182, 44.0817, -578.663, -46.2442, 178.6549, -2.3302, 199.9591, 15.9716, 199.9591, 15.9716, 105.8934, 75.4036, 52.6949, -81.6695, 251.2141, 94.8838, 163.8104, 55.9458, 75.5522, 18.0614, -28.842, 0.7436
0.0042, 1.02, 1.02, 1.0143, 1.0093, 1.0425, 0.9711, 1.04, 0.9983, 0.9413, 0.9701, 0.98, 0.9841, 1.0387, 1.0329, 1.0324, 1.0299, 1.025, 1.0127, 1.0342, 0.9829, 0.9754, 1.04, 0.9752, 484.0056, 47.658, 484.0056, 47.658, 288.5671, -166.793, 288.5671, -166.793, 389.513, -250.1806, 471.8516, 430.0564, 171.8223, 50.5792, -70.7577, -172.2169, 204.0337, 145.0538, 170.0281, 117.2557, -52.3134, 74.6416, -116.7095, 82.7376, -258.5559, -237.4608, -122.4372, -16.5601, 380.8318, 51.1524, 395.7682, 88.204, -388.907, 34.2626, 549.1942, 362.0362, 85.8642, -91.8123, 85.8642, -91.8123, 390.0395, 283.7623, -537.0033, -0.0463, 178.7448, 2.1625, 399.9182, 44.0817, -578.663, -46.2442, 178.6549, -2.3302, 199.9591, 15.9716, 199.9591, 15.9716, 105.8934, 75.4036, 52.6949, -81.6695, 251.2141, 94.8838, 163.8104, 55.9458, 75.5522, 18.0614, -28.842, 0.7436
0.0083, 1.02, 1.02, 1.0143, 1.0093, 1.0425, 0.9711, 1.04, 0.9983, 0.9413, 0.9701, 0.98, 0.9841, 1.0387, 1.0329, 1.0324, 1.0299, 1.025, 1.0127, 1.0342, 0.9829, 0.9754, 1.04, 0.9752, 484.0056, 47.658, 484.0056, 47.658, 288.5671, -166.793, 288.5671, -166.793, 389.513, -250.1806, 471.8516, 430.0564, 171.8223, 50.5792, -70.7577, -172.2169, 204.0337, 145.0538, 170.0281, 117.2557, -52.3134, 74.6416, -116.7095, 82.7376, -258.5559, -237.4608, -122.4372, -16.5601, 380.8318, 51.1524, 395.7682, 88.204, -388.907, 34.2626, 549.1942, 362.0362, 85.8642, -91.8123, 85.8642, -91.8123, 390.0395, 283.7623, -537.0033, -0.0463, 178.7448, 2.1625, 399.9182, 44.0817, -578.663, -46.2442, 178.6549, -2.3302, 199.9591, 15.9716, 199.9591, 15.9716, 105.8934, 75.4036, 52.6949, -81.6695, 251.2141, 94.8838, 163.8104, 55.9458, 75.5522, 18.0614, -28.842, 0.7436
0.0125, 1.02, 1.02, 1.0143, 1.0093, 1.0425, 0.9711, 1.04, 0.9983, 0.9413, 0.9701, 0.98, 0.9841, 1.0387, 1.0329, 1.0324, 1.0299, 1.025, 1.0127, 1.0342, 0.9829, 0.9754, 1.04, 0.9752, 484.0056, 47.658, 484.0056, 47.658, 288.5671, -166.793, 288.5671, -166.793, 389.513, -250.1806, 471.8516, 430.0564, 171.8223, 50.5792, -70.7577, -172.2169, 204.0337, 145.0538, 170.0281, 117.2557, -52.3134, 74.6416, -116.7095, 82.7376, -258.5559, -237.4608, -122.4372, -16.5601, 380.8318, 51.1524, 395.7682, 88.204, -388.907, 34.2626, 549.1942, 362.0362, 85.8642, -91.8123, 85.8642, -91.8123, 390.0395, 283.7623, -537.0033, -0.0463, 178.7448, 2.1625, 399.9182, 44.0817, -578.663, -46.2442, 178.6549, -2.3302, 199.9591, 15.9716, 199.9591, 15.9716, 105.8934, 75.4036, 52.6949, -81.6695, 251.2141, 94.8838, 163.8104, 55.9458, 75.5522, 18.0614, -28.842, 0.7436
0.0167, 1.02, 1.02, 1.0143, 1.0093, 1.0425, 0.9711, 1.04, 0.9983, 0.9413, 0.9701, 0.98, 0.9841, 1.0387, 1.0329, 1.0324, 1.0299, 1.025, 1.0127, 1.0342, 0.9829, 0.9754, 1.04, 0.9752, 484.0056, 47.658, 484.0056, 47.658, 288.5671, -166.793, 288.5671, -166.793, 389.513, -250.1806, 471.8516, 430.0564, 171.8223, 50.5792, -70.7577, -172.2169, 204.0337, 145.0538, 170.0281, 117.2557, -52.3134, 74.6416, -116.7095, 82.7376, -258.5559, -237.4608, -122.4372, -16.5601, 380.8318, 51.1524, 395.7682, 88.204, -388.907, 34.2626, 549.1942, 362.0362, 85.8642, -91.8123, 85.8642, -91.8123, 390.0395, 283.7623, -537.0033, -0.0463, 178.7448, 2.1625, 399.9182, 44.0817, -578.663, -46.2442, 178.6549, -2.3302, 199.9591, 15.9716, 199.9591, 15.9716, 105.8934, 75.4036, 52.6949, -81.6695, 251.2141, 94.8838, 163.8104, 55.9458, 75.5522, 18.0614, -28.842, 0.7437
0.0208, 1.02, 1.02, 1.0143, 1.0093, 1.0425, 0.9711, 1.04, 0.9983, 0.9413, 0.9701, 0.98, 0.9841, 1.0387, 1.0329, 1.0324, 1.0299, 1.025, 1.0127, 1.0342, 0.9829, 0.9754, 1.04, 0.9752, 484.0056, 47.658, 484.0056, 47.658, 288.5671, -166.793, 288.5671, -166.793, 389.513, -250.1806, 471.8516, 430.0564, 171.8223, 50.5792, -70.7577, -172.2169, 204.0337, 145.0538, 170.0281, 117.2557, -52.3134, 74.6416, -116.7095, 82.7376, -258.5559, -237.4608, -122.4372, -16.5601, 380.8318, 51.1524, 395.7682, 88.204, -388.907, 34.2626, 549.1942, 362.0362, 85.8642, -91.8123, 85.8642, -91.8123, 390.0395, 283.7623, -537.0033, -0.0463, 178.7448, 2.1625, 399.9182, 44.0817, -578.663, -46.2442, 178.6549, -2.3302, 199.9591, 15.9716, 199.9591, 15.9716, 105.8934, 75.4036, 52.6949, -81.6695, 251.2141, 94.8838, 163.8104, 55.9458, 75.5522, 18.0614, -28.842, 0.7437
0.025, 1.02, 1.02, 1.0143, 1.0093, 1.0425, 0.9711, 1.04, 0.9983, 0.9413, 0.9701, 0.98, 0.9841, 1.0387, 1.0329, 1.0324, 1.0299, 1.025, 1.0127, 1.0342, 0.9829, 0.9754, 1.04, 0.9752, 484.0056, 47.658, 484.0056, 47.658, 288.5671, -166.793, 288.5671, -166.793, 389.513, -250.1806, 471.8516, 430.0564, 171.8223, 50.5792, -70.7577, -172.2169, 204.0337, 145.0538, 170.0281, 117.2557, -52.3134, 74.6416, -116.7095, 82.7376, -258.5559, -237.4608, -122.4372, -16.5601, 380.8318, 51.1524, 395.7682, 88.204, -388.907, 34.2626, 549.1942, 362.0362, 85.8642, -91.8123, 85.8642, -91.8123, 390.0395, 283.7623, -537.0033, -0.0463, 178.7448, 2.1625, 399.9182, 44.0817, -578.663, -46.2442, 178.6549, -2.3302, 199.9591, 15.9716, 199.9591, 15.9716, 105.8934, 75.4036, 52.6949, -81.6695, 251.2141, 94.8838, 163.8104, 55.9458, 75.5522, 18.0614, -28.842, 0.7437
0.0292, 1.02, 1.02, 1.0143, 1.0093, 1.0425, 0.9711, 1.04, 0.9983, 0.9413, 0.9701, 0.98, 0.9841, 1.0387, 1.0329, 1.0324, 1.0299, 1.025, 1.0127, 1.0342, 0.9829, 0.9754, 1.04, 0.9752, 484.0056, 47.658, 484.0056, 47.658, 288.5671, -166.793, 288.5671, -166.793, 389.513, -250.1806, 471.8516, 430.0564, 171.8223, 50.5792, -70.7577, -172.2169, 204.0337, 145.0538, 170.0281, 117.2557, -52.3134, 74.6416, -116.7095, 82.7376, -258.5559, -237.4608, -122.4372, -16.5601, 380.8318, 51.1524, 395.7682, 88.204, -388.907, 34.2626, 549.1942, 362.0362, 85.8642, -91.8123, 85.8642, -91.8123, 390.0395, 283.7623, -537.0033, -0.0463, 178.7448, 2.1625, 399.9182, 44.0817, -578.663, -46.2442, 178.6549, -2.3302, 199.9591, 15.9716, 199.9591, 15.9716, 105.8934, 75.4036, 52.6949, -81.6695, 251.2141, 94.8838, 163.8104, 55.9458, 75.5522, 18.0614, -28.842, 0.7437
0.0333, 1.02, 1.02, 1.0143, 1.0093, 1.0425, 0.9711, 1.04, 0.9983, 0.9413, 0.9701, 0.98, 0.9841, 1.0387, 1.0329, 1.0324, 1.0299, 1.025, 1.0127, 1.0342, 0.9829, 0.9754, 1.04, 0.9752, 484.0056, 47.658, 484.0056, 47.658, 288.5671, -166.793, 288.5671, -166.793, 389.513, -250.1806, 471.8516, 430.0564, 171.8223, 50.5792, -70.7577, -172.2169, 204.0337, 145.0538, 170.0281, 117.2557, -52.3134, 74.6416, -116.7095, 82.7376, -258.5559, -237.4608, -122.4372, -16.56, 380.8318, 51.1524, 395.7682, 88.204, -388.907, 34.2626, 549.1942, 362.0362, 85.8642, -91.8123, 85.8642, -91.8123, 390.0395, 283.7623, -537.0033, -0.0463, 178.7448, 2.1625, 399.9182, 44.0817, -578.663, -46.2442, 178.6549, -2.3302, 199.9591, 15.9716, 199.9591, 15.9716, 105.8934, 75.4036, 52.6949, -81.6695, 251.2141, 94.8838, 163.8104, 55.9459, 75.5522, 18.0614, -28.842, 0.7437
0.0375, 1.02, 1.02, 1.0143, 1.0093, 1.0425, 0.9711, 1.04, 0.9983, 0.9413, 0.9701, 0.98, 0.9841, 1.0387, 1.0329, 1.0324, 1.0299, 1.025, 1.0127, 1.0342, 0.9829, 0.9754, 1.04, 0.9752, 484.0056, 47.658, 484.0056, 47.658, 288.5671, -166.793, 288.5671, -166.793, 389.513, -250.1806, 471.8516, 430.0564, 171.8223, 50.5792, -70.7577, -172.2169, 204.0337, 145.0538, 170.0281, 117.2557, -52.3134, 74.6416, -116.7095, 82.7376, -258.5559, -237.4608, -122.4372, -16.56, 380.8318, 51.1524, 395.7682, 88.204, -388.907, 34.2626, 549.1942, 362.0362, 85.8642, -91.8123, 85.8642, -91.8123, 390.0395, 283.7623, -537.0033, -0.0463, 178.7448, 2.1625, 399.9182, 44.0817, -578.663, -46.2442, 178.6549, -2.3302, 199.9591, 15.9716, 199.9591, 15.9716, 105.8934, 75.4036, 52.6949, -81.6695, 251.2141, 94.8838, 163.8104, 55.9459, 75.5522, 18.0614, -28.842, 0.7437
